ratio,amount
0.2945205479452055,3
0.29457364341085274,4
0.29464285714285715,5
0.29473684210526313,9
0.2947976878612717,5
0.2948717948717949,21
0.2949640287769784,7
0.295,2
0.29508196721311475,48
0.29518072289156627,3
0.29523809523809524,12
0.2953020134228188,1
0.29545454545454547,49
0.29559748427672955,2
0.2956521739130435,7
0.2956989247311828,1
0.29577464788732394,19
0.2958579881656805,3
0.29591836734693877,7
0.296,3
0.29605263157894735,4
0.2962962962962963,125
0.29651162790697677,3
0.296551724137931,5
0.2966101694915254,9
0.2967032967032967,19
0.2967741935483871,3
0.296875,25
0.296969696969697,2
0.297029702970297,8
0.2971014492753623,5
0.29714285714285715,4
0.2972972972972973,77
0.29743589743589743,1
0.2974683544303797,1
0.2975206611570248,5
0.2975609756097561,2
0.2976190476190476,17
0.29770992366412213,6
0.29775280898876405,1
0.2978723404255319,52
0.2980132450331126,5
0.2980769230769231,5
0.2981366459627329,1
0.2982456140350877,32
0.2983425414364641,1
0.29838709677419356,8
0.29850746268656714,21
0.2986111111111111,2
0.2987012987012987,20
0.29878048780487804,1
0.2988505747126437,16
0.29891304347826086,1
0.29896907216494845,15
0.29901960784313725,1
0.29906542056074764,7
0.29914529914529914,6
0.2992125984251969,3
0.29927007299270075,6
0.29931972789115646,6
0.29936305732484075,2
0.2994011976047904,3
0.2994350282485876,4
0.2994652406417112,1
0.3,420
0.30057803468208094,1
0.3006134969325153,5
0.3006535947712418,3
0.3006993006993007,3
0.3007518796992481,1
0.3008130081300813,7
0.3008849557522124,8
0.30097087378640774,16
0.3010204081632653,1
0.3010752688172043,13
0.30120481927710846,13
0.30128205128205127,1
0.3013698630136986,24
0.3014705882352941,3
0.30158730158730157,22
0.3016759776536313,1
0.3017241379310345,8
0.3018867924528302,39
0.30201342281879195,2
0.3020833333333333,5
0.302158273381295,4
0.3023255813953488,71
0.3024390243902439,1
0.3025210084033613,8
0.30256410256410254,1
0.3026315789473684,15
0.3027027027027027,1
0.30275229357798167,5
0.3028169014084507,1
0.3028571428571429,1
0.30303030303030304,109
0.30319148936170215,1
0.3032258064516129,3
0.30327868852459017,11
0.30337078651685395,13
0.30344827586206896,5
0.30357142857142855,39
0.3036649214659686,2
0.3037037037037037,3
0.3037383177570093,1
0.3037974683544304,17
0.30392156862745096,9
0.304,5
0.30405405405405406,3
0.30434782608695654,142
0.3045977011494253,1
0.304635761589404,2
0.3046875,6
0.3047619047619048,9
0.3048780487804878,23
0.3049645390070922,5
0.3050847457627119,34
0.3051948051948052,2
0.30526315789473685,11
0.3053435114503817,5
0.30538922155688625,3
0.3054187192118227,1
0.3055555555555556,77
0.3057324840764331,6
0.30578512396694213,5
0.3058252427184466,1
0.3058823529411765,22
0.30597014925373134,3
0.30612244897959184,46
0.30625,3
0.3063063063063063,7
0.3063583815028902,1
0.3064516129032258,31
0.3065326633165829,1
0.30656934306569344,4
0.30666666666666664,18
0.3067484662576687,2
0.3068181818181818,6
0.30687830687830686,1
0.3069306930693069,9
0.30701754385964913,6
0.30708661417322836,2
0.30714285714285716,4
0.30718954248366015,2
0.3072289156626506,1
0.3076923076923077,279
0.3082191780821918,3
0.3082706766917293,4
0.30833333333333335,8
0.308411214953271,4
0.30851063829787234,11
0.30864197530864196,22
0.3087248322147651,1
0.3088235294117647,18
0.3089430894308943,3
0.3089887640449438,1
0.3090909090909091,36
0.30917874396135264,1
0.3092105263157895,1
0.30927835051546393,6
0.30935251798561153,11
0.30939226519337015,1
0.30952380952380953,55
0.3096774193548387,3
0.30973451327433627,6
0.30978260869565216,2
0.30985915492957744,19
0.30994152046783624,2
0.31,10
0.31007751937984496,7
0.310126582278481,4
0.31016042780748665,2
0.3103448275862069,107
0.3105590062111801,3
0.3106060606060606,8
0.3106796116504854,12
0.3108108108108108,14
0.31092436974789917,6
0.31097560975609756,2
0.3111111111111111,56
0.31125827814569534,1
0.3113207547169811,9
0.31137724550898205,4
0.3114754098360656,36
0.3115942028985507,8
0.3116883116883117,22
0.31176470588235294,1
0.3118279569892473,6
0.3118811881188119,1
0.3119266055045872,7
0.312,4
0.3120567375886525,1
0.31210191082802546,2
0.3125,190
0.3128834355828221,4
0.3129251700680272,1
0.31297709923664124,5
0.3130434782608696,5
0.31313131313131315,10
0.3132530120481928,15
0.31333333333333335,4
0.31343283582089554,20
0.31351351351351353,2
0.3135593220338983,3
0.3136094674556213,1
0.3137254901960784,45
0.31386861313868614,7
0.313953488372093,11
0.3140096618357488,1
0.3140495867768595,3
0.3141025641025641,1
0.31413612565445026,1
0.3142857142857143,72
0.31443298969072164,1
0.31446540880503143,2
0.31451612903225806,2
0.3146067415730337,12
0.3146853146853147,5
0.3147208121827411,1
0.3148148148148148,27
0.3149171270718232,1
0.31496062992125984,1
0.3150684931506849,22
0.3151515151515151,1
0.31521739130434784,8
0.3153153153153153,9
0.3153846153846154,11
0.31543624161073824,4
0.31547619047619047,1
0.3155080213903743,2
0.3157894736842105,181
0.3160621761658031,2
0.3160919540229885,1
0.3161290322580645,4
0.3161764705882353,2
0.3162393162393162,4
0.3163265306122449,11
0.3163841807909605,2
0.31645569620253167,21
0.31654676258992803,5
0.31666666666666665,21
0.3167701863354037,4
0.31683168316831684,4
0.31690140845070425,4
0.3170731707317073,48
0.31724137931034485,4
0.3173076923076923,11
0.31736526946107785,3
0.31746031746031744,28
0.31756756756756754,1
0.3176470588235294,19
0.3177083333333333,1
0.3177570093457944,5
0.3178294573643411,3
0.31788079470198677,3
0.3179190751445087,3
0.3181818181818182,137
0.31843575418994413,1
0.3184713375796178,6
0.31851851851851853,6
0.3185840707964602,5
0.31868131868131866,13
0.31875,2
0.3188405797101449,17
0.31891891891891894,2
0.31896551724137934,4
0.31901840490797545,2
0.3191489361702128,31
0.3192771084337349,2
0.31932773109243695,2
0.3193717277486911,1
0.3194444444444444,33
0.31952662721893493,1
0.31958762886597936,6
0.319672131147541,6
0.3197278911564626,3
0.3197969543147208,1
0.32,124
0.3202614379084967,3
0.3203125,4
0.32038834951456313,9
0.32044198895027626,3
0.32051282051282054,16
0.32061068702290074,6
0.32075471698113206,41
0.32085561497326204,1
0.3208955223880597,2
0.32098765432098764,22
0.3211009174311927,1
0.32116788321167883,2
0.3212121212121212,4
0.32124352331606215,1
0.32142857142857145,96
0.3216374269005848,3
0.32167832167832167,1
0.3217391304347826,7
0.3218390804597701,7
0.3219178082191781,3
0.3220338983050847,20
0.3221476510067114,2
0.32222222222222224,10
0.32231404958677684,3
0.3223684210526316,1
0.3224043715846995,1
0.32242990654205606,1
0.3225806451612903,92
0.32275132275132273,1
0.3227848101265823,1
0.3228346456692913,6
0.3229166666666667,6
0.32298136645962733,3
0.3230769230769231,23
0.3231707317073171,5
0.32323232323232326,5
0.3233082706766917,1
0.32335329341317365,1
0.3235294117647059,79
0.3236994219653179,2
0.3237410071942446,5
0.3238095238095238,12
0.32386363636363635,1
0.323943661971831,14
0.3240223463687151,3
0.32407407407407407,10
0.32413793103448274,3
0.3241758241758242,1
0.32432432432432434,63
0.32450331125827814,1
0.32456140350877194,1
0.3246753246753247,10
0.3247863247863248,5
0.3248407643312102,2
0.325,55
0.32515337423312884,1
0.3252032520325203,5
0.3253012048192771,13
0.3253968253968254,4
0.3254437869822485,1
0.32558139534883723,60
0.32571428571428573,4
0.32575757575757575,2
0.3258426966292135,13
0.32592592592592595,4
0.3259668508287293,1
0.32608695652173914,42
0.3262411347517731,4
0.3263157894736842,10
0.3263888888888889,2
0.32653061224489793,32
0.32666666666666666,4
0.32673267326732675,9
0.32679738562091504,5
0.3269230769230769,34
0.3270440251572327,3
0.32710280373831774,12
0.3271604938271605,1
0.32727272727272727,28
0.3273809523809524,2
0.3274336283185841,3
0.32748538011695905,3
0.3275862068965517,28
0.327683615819209,1
0.3277310924369748,4
0.3277777777777778,1
0.32786885245901637,38
0.328,4
0.328125,22
0.3282442748091603,9
0.3283582089552239,17
0.3284671532846715,2
0.32857142857142857,18
0.32867132867132864,1
0.3287671232876712,21
0.3288590604026846,3
0.32894736842105265,12
0.3291139240506329,9
0.32919254658385094,1
0.32926829268292684,8
0.32934131736526945,1
0.32941176470588235,12
0.32947976878612717,2
0.32954545454545453,7
0.329608938547486,3
0.32967032967032966,9
0.32978723404255317,10
0.3298429319371728,2
0.32989690721649484,14
0.33,6
0.3300970873786408,11
0.330188679245283,5
0.3302752293577982,7
0.33035714285714285,6
0.33043478260869563,6
0.3305084745762712,8
0.3305785123966942,5
0.33064516129032256,7
0.33070866141732286,6
0.33076923076923076,5
0.3308270676691729,6
0.33088235294117646,6
0.33093525179856115,5
0.33098591549295775,1
0.3310344827586207,4
0.3310810810810811,2
0.33112582781456956,7
0.33116883116883117,4
0.33121019108280253,2
0.33125,1
0.33136094674556216,1
0.3313953488372093,1
0.33146067415730335,1
0.3314917127071823,1
0.33157894736842103,1
0.3316062176165803,2
0.33163265306122447,1
0.3333333333333333,989
0.33497536945812806,1
0.3350253807106599,1
0.3351063829787234,2
0.33519553072625696,1
0.3352601156069364,2
0.3352941176470588,3
0.33532934131736525,5
0.3353658536585366,2
0.33544303797468356,1
0.33548387096774196,1
0.33557046979865773,2
0.3356164383561644,3
0.3356643356643357,2
0.3357142857142857,2
0.3357664233576642,1
0.3358208955223881,6
0.33587786259541985,6
0.3359375,3
0.336,9
0.3360655737704918,7
0.33613445378151263,5
0.33620689655172414,5
0.336283185840708,3
0.33636363636363636,4
0.3364485981308411,10
0.33653846153846156,7
0.33658536585365856,1
0.33663366336633666,8
0.33668341708542715,1
0.336734693877551,5
0.3368421052631579,10
0.33689839572192515,1
0.33695652173913043,8
0.33707865168539325,9
0.3372093023255814,5
0.3373493975903614,10
0.3374233128834356,3
0.3375,21
0.3375796178343949,2
0.33766233766233766,10
0.33774834437086093,2
0.33783783783783783,21
0.33793103448275863,3
0.3380281690140845,25
0.3381294964028777,2
0.3382352941176471,15
0.3383458646616541,3
0.3384615384615385,18
0.33858267716535434,5
0.3386243386243386,1
0.3387096774193548,28
0.33879781420765026,1
0.33884297520661155,5
0.3389830508474576,26
0.3390804597701149,2
0.3391304347826087,11
0.3391812865497076,3
0.3392070484581498,1
0.3392857142857143,30
0.3393939393939394,3
0.3394495412844037,8
0.3395061728395062,2
0.33962264150943394,24
0.33974358974358976,1
0.33980582524271846,8
0.33986928104575165,1
0.3399014778325123,1
0.34,35
0.3401015228426396,1
0.3401360544217687,1
0.3402061855670103,8
0.3402777777777778,2
0.3404255319148936,44
0.34054054054054056,1
0.34057971014492755,1
0.34065934065934067,10
0.34074074074074073,3
0.3407821229050279,1
0.3409090909090909,34
0.34108527131782945,7
0.3411764705882353,5
0.3412698412698413,2
0.3413173652694611,1
0.34146341463414637,49
0.3416149068322981,5
0.3416666666666667,5
0.34177215189873417,8
0.3418803418803419,7
0.34210526315789475,68
0.3422818791946309,5
0.34234234234234234,6
0.3423913043478261,1
0.3424657534246575,17
0.3425414364640884,1
0.3425925925925926,2
0.34265734265734266,3
0.34269662921348315,2
0.34285714285714286,60
0.34306569343065696,1
0.3431372549019608,7
0.3431952662721893,1
0.34328358208955223,16
0.3433734939759036,3
0.3434343434343434,8
0.3435114503816794,3
0.34355828220858897,3
0.3435897435897436,1
0.34375,67
0.3439153439153439,1
0.344,7
0.34408602150537637,6
0.34415584415584416,2
0.3442622950819672,22
0.34444444444444444,11
0.3445378151260504,4
0.34459459459459457,3
0.3446327683615819,3
0.3448275862068966,91
0.34507042253521125,5
0.34513274336283184,7
0.34523809523809523,8
0.34532374100719426,4
0.34545454545454546,29
0.34558823529411764,3
0.345679012345679,13
0.34579439252336447,6
0.3458646616541353,2
0.34591194968553457,2
0.34615384615384615,82
0.3463414634146341,1
0.3463687150837989,1
0.3464052287581699,2
0.3464566929133858,2
0.3465346534653465,9
0.3465909090909091,1
0.3466666666666667,13
0.34673366834170855,1
0.3467741935483871,2
0.3469387755102041,21
0.34710743801652894,4
0.3472222222222222,18
0.3473053892215569,4
0.3473684210526316,8
0.3474576271186441,5
0.3475177304964539,1
0.3475609756097561,1
0.34759358288770054,1
0.34782608695652173,93
0.34810126582278483,2
0.34814814814814815,1
0.3482142857142857,5
0.34831460674157305,5
0.34838709677419355,2
0.3484848484848485,11
0.3486238532110092,13
0.34868421052631576,3
0.3487179487179487,1
0.3488372093023256,44
0.3489583333333333,1
0.348993288590604,2
0.3490566037735849,8
0.34911242603550297,1
0.3492063492063492,17
0.3492822966507177,1
0.3493150684931507,4
0.3493975903614458,17
0.34951456310679613,7
0.34959349593495936,4
0.34965034965034963,4
0.3496932515337423,3
0.34972677595628415,2
0.35,137
0.3502824858757062,3
0.3503184713375796,2
0.35036496350364965,2
0.35051546391752575,12
0.35064935064935066,9
0.35074626865671643,5
0.3508771929824561,25
0.3509933774834437,4
0.35106382978723405,13
0.3511450381679389,3
0.35135135135135137,47
0.3515151515151515,4
0.3515625,5
0.3516483516483517,6
0.35185185185185186,33
0.35195530726256985,2
0.352,5
0.3520408163265306,1
0.352112676056338,16
0.3522012578616352,2
0.3522727272727273,11
0.35233160621761656,1
0.3523809523809524,8
0.3524590163934426,5
0.35251798561151076,3
0.35260115606936415,2
0.35294117647058826,163
0.35323383084577115,1
0.3532608695652174,2
0.3532934131736527,1
0.35333333333333333,2
0.3533834586466165,2
0.35344827586206895,4
0.35353535353535354,4
0.35359116022099446,1
0.35365853658536583,18
0.35374149659863946,3
0.35384615384615387,17
0.35398230088495575,3
0.3541666666666667,29
0.35428571428571426,1
0.3543307086614173,5
0.35443037974683544,10
0.35454545454545455,6
0.3546099290780142,3
0.3548387096774194,79
0.35502958579881655,1
0.35507246376811596,3
0.35514018691588783,7
0.35526315789473684,13
0.35537190082644626,3
0.35542168674698793,3
0.35555555555555557,39
0.35570469798657717,2
0.3557692307692308,7
0.3558282208588957,2
0.3559322033898305,23
0.35602094240837695,1
0.3560606060606061,3
0.3561643835616438,13
0.35625,2
0.3563218390804598,9
0.3564356435643564,6
0.3565217391304348,4
0.35658914728682173,1
0.35668789808917195,3
0.3567251461988304,1
0.3567567567567568,2
0.35714285714285715,215
0.3575418994413408,1
0.3575757575757576,1
0.3576158940397351,4
0.35766423357664234,3
0.35772357723577236,5
0.3577981651376147,4
0.35789473684210527,10
0.35795454545454547,3
0.35802469135802467,12
0.3581081081081081,3
0.3582089552238806,18
0.3582887700534759,2
0.35833333333333334,2
0.3583815028901734,1
0.3584905660377358,31
0.3586206896551724,2
0.358695652173913,12
0.35877862595419846,5
0.3588235294117647,1
0.3588516746411483,1
0.358974358974359,42
0.35911602209944754,1
0.3592233009708738,5
0.3592814371257485,4
0.359375,17
0.35947712418300654,2
0.3595505617977528,9
0.35960591133004927,1
0.35964912280701755,3
0.36,99
0.36024844720496896,4
0.3602941176470588,5
0.36036036036036034,12
0.36046511627906974,8
0.36054421768707484,4
0.36065573770491804,12
0.36075949367088606,2
0.36082474226804123,10
0.3609022556390977,5
0.3609467455621302,2
0.3611111111111111,55
0.36129032258064514,1
0.36134453781512604,5
0.3613861386138614,1
0.3614457831325301,17
0.36153846153846153,3
0.3615819209039548,1
0.3617021276595745,50
0.36180904522613067,1
0.3618421052631579,3
0.3619047619047619,7
0.3619631901840491,3
0.3620689655172414,19
0.3621621621621622,1
0.36220472440944884,6
0.36231884057971014,11
0.3624161073825503,3
0.3625,11
0.36257309941520466,1
0.3626373626373626,5
0.3627450980392157,7
0.36283185840707965,2
0.3629032258064516,3
0.362962962962963,3
0.363013698630137,2
0.3630573248407643,1
0.3630952380952381,1
0.36312849162011174,1
0.36363636363636365,264
0.36419753086419754,1
0.36423841059602646,2
0.36428571428571427,4
0.3643410852713178,1
0.3644067796610169,2
0.3644859813084112,9
0.3645833333333333,7
0.36470588235294116,11
0.36486486486486486,10
0.36496350364963503,1
0.36507936507936506,20
0.3651685393258427,1
0.3652173913043478,7
0.3652694610778443,1
0.36538461538461536,30
0.36551724137931035,2
0.3655913978494624,7
0.3656716417910448,6
0.3657142857142857,1
0.36585365853658536,37
0.3660130718954248,3
0.36607142857142855,4
0.366120218579235,1
0.36619718309859156,17
0.36627906976744184,1
0.36633663366336633,5
0.366412213740458,4
0.36645962732919257,2
0.36666666666666664,68
0.3669064748201439,6
0.3669724770642202,10
0.3670886075949367,13
0.3671497584541063,1
0.3671875,7
0.3672316384180791,2
0.3673469387755102,30
0.3674698795180723,1
0.36752136752136755,4
0.3675675675675676,2
0.36764705882352944,14
0.36774193548387096,4
0.367816091954023,8
0.36787564766839376,1
0.36792452830188677,3
0.368,1
0.3680555555555556,3
0.36809815950920244,2
0.3684210526315789,100
0.36875,2
0.36879432624113473,3
0.36885245901639346,4
0.36893203883495146,5
0.36904761904761907,9
0.36923076923076925,18
0.3693181818181818,3
0.36936936936936937,5
0.36942675159235666,2
0.3695652173913043,38
0.3696969696969697,1
0.3697478991596639,2
0.3698630136986301,16
0.37,9
0.3700787401574803,3
0.37037037037037035,83
0.37058823529411766,1
0.3706293706293706,4
0.3706896551724138,4
0.3707865168539326,11
0.3708609271523179,5
0.3709677419354839,20
0.3710691823899371,1
0.3711340206185567,9
0.3712121212121212,3
0.3712574850299401,1
0.37142857142857144,49
0.37158469945355194,1
0.3716216216216216,1
0.37168141592920356,6
0.3717948717948718,4
0.37185929648241206,1
0.3719512195121951,1
0.37209302325581395,30
0.37222222222222223,1
0.3722627737226277,2
0.3723404255319149,8
0.3724137931034483,2
0.37254901960784315,21
0.37272727272727274,4
0.3728813559322034,19
0.372972972972973,2
0.373015873015873,5
0.37305699481865284,1
0.373134328358209,17
0.3732394366197183,2
0.37333333333333335,11
0.37341772151898733,1
0.37349397590361444,6
0.37362637362637363,13
0.37373737373737376,6
0.37383177570093457,10
0.3739130434782609,7
0.37398373983739835,3
0.37404580152671757,5
0.37410071942446044,2
0.3741496598639456,5
0.3741935483870968,3
0.3742690058479532,3
0.3743016759776536,1
0.37433155080213903,2
0.375,344
0.37566137566137564,1
0.3756906077348066,1
0.37572254335260113,1
0.37579617834394907,2
0.37583892617449666,2
0.375886524822695,3
0.37593984962406013,2
0.376,3
0.37606837606837606,4
0.3761467889908257,8
0.37623762376237624,6
0.3763440860215054,3
0.3764705882352941,10
0.37662337662337664,17
0.3767123287671233,1
0.37681159420289856,14
0.3769230769230769,6
0.3770491803278688,12
0.37719298245614036,4
0.3772455089820359,2
0.37735849056603776,19
0.37748344370860926,2
0.37755102040816324,4
0.3776223776223776,1
0.37777777777777777,31
0.37790697674418605,2
0.3779527559055118,4
0.3780487804878049,9
0.37815126050420167,5
0.3782051282051282,1
0.3783783783783784,67
0.3785310734463277,1
0.37857142857142856,3
0.3786407766990291,5
0.3787878787878788,15
0.37894736842105264,9
0.3790322580645161,3
0.3790849673202614,2
0.3791208791208791,1
0.3793103448275862,58
0.3795180722891566,1
0.3795620437956204,4
0.37962962962962965,3
0.379746835443038,6
0.3798449612403101,3
0.37988826815642457,2
0.38,27
0.38011695906432746,1
0.38016528925619836,9
0.38028169014084506,9
0.3804347826086957,7
0.3805309734513274,5
0.38064516129032255,3
0.3806818181818182,3
0.38095238095238093,100
0.3812154696132597,3
0.38125,1
0.381294964028777,2
0.3813559322033898,7
0.38144329896907214,4
0.3815028901734104,1
0.3815789473684211,10
0.3816793893129771,2
0.3817204301075269,1
0.38181818181818183,16
0.38190954773869346,1
0.3819444444444444,1
0.38202247191011235,10
0.3821138211382114,5
0.3821656050955414,4
0.38235294117647056,52
0.3825136612021858,2
0.3825503355704698,3
0.3826086956521739,3
0.38271604938271603,3
0.3828125,2
0.3829787234042553,24
0.38311688311688313,1
0.38317757009345793,5
0.38333333333333336,23
0.38345864661654133,1
0.3835616438356164,17
0.38372093023255816,7
0.3838383838383838,5
0.38392857142857145,3
0.384,10
0.3841059602649007,3
0.384180790960452,1
0.38421052631578945,1
0.38461538461538464,210
0.38509316770186336,5
0.38513513513513514,2
0.3851851851851852,3
0.38524590163934425,3
0.3853211009174312,1
0.3854166666666667,6
0.3854748603351955,1
0.3855421686746988,7
0.38562091503267976,2
0.38571428571428573,13
0.38578680203045684,1
0.3858267716535433,3
0.38596491228070173,15
0.38613861386138615,7
0.38620689655172413,2
0.38636363636363635,36
0.38650306748466257,1
0.3865546218487395,4
0.38666666666666666,16
0.3867924528301887,8
0.38686131386861317,1
0.3869047619047619,1
0.3870967741935484,58
0.3873239436619718,3
0.38738738738738737,7
0.3875,10
0.3875968992248062,3
0.38764044943820225,1
0.3877551020408163,27
0.3878787878787879,2
0.3879310344827586,1
0.3880597014925373,9
0.3881578947368421,2
0.38823529411764707,14
0.3882978723404255,1
0.3883495145631068,4
0.3884297520661157,3
0.38848920863309355,3
0.3885350318471338,2
0.38857142857142857,1
0.3888888888888889,128
0.3891891891891892,1
0.38926174496644295,3
0.3893129770992366,6
0.3893805309734513,4
0.3894736842105263,6
0.38953488372093026,1
0.38961038961038963,10
0.3897058823529412,4
0.3898305084745763,27
0.389937106918239,1
0.39,6
0.3900709219858156,5
0.3901098901098901,1
0.3902439024390244,33
0.3904761904761905,2
0.390625,9
0.39072847682119205,4
0.39080459770114945,5
0.39090909090909093,4
0.39097744360902253,8
0.39106145251396646,1
0.391304347826087,74
0.3916083916083916,2
0.39166666666666666,4
0.3917525773195876,9
0.3918918918918919,6
0.392,2
0.39215686274509803,21
0.39226519337016574,1
0.3924050632911392,15
0.3925233644859813,3
0.3925925925925926,2
0.39263803680981596,4
0.39285714285714285,55
0.3930635838150289,1
0.3931034482758621,1
0.39316239316239315,5
0.39325842696629215,8
0.3933333333333333,2
0.39344262295081966,18
0.39361702127659576,11
0.3937007874015748,5
0.39378238341968913,1
0.3939393939393939,49
0.39408866995073893,1
0.39416058394160586,1
0.3942307692307692,2
0.39436619718309857,8
0.3944954128440367,4
0.3945578231292517,2
0.39461883408071746,1
0.39473684210526316,41
0.39490445859872614,1
0.3949579831932773,3
0.3950617283950617,8
0.3951612903225806,2
0.39520958083832336,2
0.3952380952380952,2
0.3953488372093023,26
0.3954802259887006,1
0.39552238805970147,1
0.3956043956043956,5
0.39568345323741005,1
0.3958333333333333,26
0.3959731543624161,2
0.39603960396039606,6
0.3961038961038961,1
0.39622641509433965,27
0.39634146341463417,4
0.3963963963963964,4
0.39644970414201186,1
0.39655172413793105,18
0.39669421487603307,3
0.3968253968253968,14
0.39705882352941174,5
0.3971631205673759,6
0.3972602739726027,15
0.3973509933774834,2
0.3974358974358974,8
0.39759036144578314,4
0.3977272727272727,7
0.3978494623655914,7
0.3979591836734694,6
0.39805825242718446,9
0.39814814814814814,5
0.39823008849557523,7
0.3983050847457627,1
0.3983739837398374,1
0.3984375,5
0.39849624060150374,2
0.39855072463768115,1
0.3986013986013986,4
0.39864864864864863,5
0.3987730061349693,4
0.39880952380952384,3
0.3988439306358382,1
0.398876404494382,1
0.3989071038251366,2
0.39896373056994816,2
0.4,472
0.4010152284263959,2
0.4010989010989011,1
0.4011299435028249,1
0.40119760479041916,1
0.4012738853503185,2
0.40131578947368424,1
0.4013605442176871,3
0.4014084507042254,2
0.40145985401459855,5
0.4015151515151515,1
0.4015748031496063,6
0.4016393442622951,2
0.4017094017094017,4
0.4017857142857143,3
0.40186915887850466,3
0.4019607843137255,4
0.4020100502512563,1
0.4020618556701031,6
0.4021164021164021,1
0.40217391304347827,10
0.40229885057471265,6
0.40236686390532544,1
0.4024390243902439,10
0.4025157232704403,1
0.4025974025974026,8
0.40271493212669685,1
0.4027777777777778,13
0.4028776978417266,1
0.40298507462686567,8
0.40310077519379844,1
0.4032258064516129,12
0.40336134453781514,2
0.4034090909090909,1
0.40350877192982454,21
0.4036144578313253,1
0.4036697247706422,2
0.40372670807453415,2
0.40384615384615385,24
0.40397350993377484,2
0.40404040404040403,6
0.4041095890410959,2
0.40425531914893614,16
0.40441176470588236,1
0.4044943820224719,7
0.4046242774566474,1
0.40476190476190477,37
0.4049079754601227,1
0.4049586776859504,2
0.4050632911392405,8
0.4051724137931034,4
0.40522875816993464,1
0.40540540540540543,35
0.40555555555555556,2
0.40559440559440557,3
0.4056603773584906,6
0.4057971014492754,18
0.40588235294117647,1
0.40594059405940597,8
0.40601503759398494,4
0.40606060606060607,1
0.40609137055837563,1
0.40625,40
0.40641711229946526,1
0.4064516129032258,4
0.4065040650406504,3
0.4065934065934066,8
0.4066666666666667,1
0.4067796610169492,20
0.4068965517241379,3
0.4069767441860465,5
0.40707964601769914,4
0.40714285714285714,3
0.4074074074074074,57
0.4075829383886256,1
0.4076086956521739,1
0.40764331210191085,1
0.4076923076923077,3
0.4077669902912621,4
0.40789473684210525,16
0.408,2
0.40816326530612246,25
0.40828402366863903,1
0.4083333333333333,3
0.4084507042253521,14
0.40853658536585363,1
0.40860215053763443,6
0.40869565217391307,5
0.4088397790055249,2
0.4090909090909091,83
0.40932642487046633,1
0.4093567251461988,1
0.40939597315436244,1
0.4094488188976378,1
0.4095238095238095,3
0.4095744680851064,1
0.40963855421686746,8
0.4097222222222222,1
0.4098360655737705,11
0.40993788819875776,1
0.41,4
0.41007194244604317,4
0.4101123595505618,1
0.41025641025641024,51
0.41044776119402987,2
0.4105263157894737,6
0.4107142857142857,10
0.4108527131782946,7
0.410958904109589,10
0.4110429447852761,2
0.4111111111111111,9
0.411214953271028,5
0.4112903225806452,4
0.41134751773049644,4
0.41139240506329117,1
0.4114583333333333,1
0.4117647058823529,115
0.41208791208791207,1
0.4121212121212121,2
0.41216216216216217,2
0.4122137404580153,3
0.41228070175438597,5
0.41232227488151657,1
0.41237113402061853,6
0.4124293785310734,1
0.4125,7
0.4125874125874126,1
0.41262135922330095,1
0.4126984126984127,12
0.41284403669724773,8
0.41304347826086957,23
0.41317365269461076,4
0.4132231404958678,2
0.41333333333333333,7
0.4134078212290503,1
0.41346153846153844,5
0.41353383458646614,3
0.41358024691358025,2
0.41379310344827586,45
0.41397849462365593,1
0.4140127388535032,2
0.4140625,1
0.41414141414141414,6
0.4142857142857143,7
0.4143646408839779,1
0.4144144144144144,5
0.4146341463414634,18
0.4147727272727273,1
0.4148148148148148,2
0.4148936170212766,4
0.41496598639455784,2
0.41509433962264153,22
0.4152046783625731,1
0.4152542372881356,1
0.41530054644808745,1
0.4153846153846154,16
0.4154929577464789,2
0.4155844155844156,8
0.41566265060240964,2
0.4157303370786517,6
0.41578947368421054,1
0.4158415841584158,5
0.415929203539823,5
0.416,6
0.41605839416058393,4
0.4161073825503356,1
0.4161490683229814,1
0.41624365482233505,1
0.4166666666666667,196
0.41721854304635764,1
0.4172661870503597,2
0.41732283464566927,4
0.41739130434782606,2
0.4174757281553398,4
0.4175824175824176,8
0.4176470588235294,1
0.4177215189873418,4
0.4178082191780822,1
0.417910447761194,10
0.4180327868852459,1
0.4180790960451977,1
0.41818181818181815,23
0.41836734693877553,4
0.41843971631205673,1
0.4186046511627907,28
0.41875,2
0.4188034188034188,3
0.4189189189189189,11
0.41899441340782123,1
0.41904761904761906,4
0.41911764705882354,1
0.41916167664670656,1
0.41919191919191917,1
0.41935483870967744,35
0.41954022988505746,1
0.4195804195804196,4
0.41964285714285715,3
0.41968911917098445,1
0.41975308641975306,9
0.4198473282442748,3
0.4198895027624309,1
0.42,16
0.42011834319526625,3
0.42016806722689076,2
0.42028985507246375,13
0.42038216560509556,3
0.42045454545454547,5
0.4205607476635514,5
0.42063492063492064,7
0.4206896551724138,3
0.42073170731707316,1
0.4207650273224044,1
0.42105263157894735,89
0.42134831460674155,1
0.42138364779874216,1
0.42142857142857143,4
0.4214876033057851,2
0.4215686274509804,2
0.42162162162162165,2
0.42168674698795183,4
0.4217687074829932,2
0.421875,12
0.42196531791907516,1
0.42201834862385323,6
0.42207792207792205,3
0.4222222222222222,20
0.422360248447205,1
0.4224137931034483,2
0.42245989304812837,1
0.4225352112676056,7
0.4226190476190476,1
0.422680412371134,3
