_id,credit ship amount
1010155830,41
1010156317,131
1010156499,68
1010156753,71
1010157852,34
1010159731,51
1010159884,61
1010160071,8
1010160308,25
1010160484,8
1010160582,23
1010160715,148
1010161372,114
1010161908,54
1010162082,130
1010162095,61
1010162423,22
1010163006,49
1010163485,40
1010164498,22
1010165061,48
1010165777,81
1010166160,57
1010166741,95
1010166877,172
1010167319,107
1010167485,145
1010168378,137
1010168488,54
1010168548,102
1010169172,38
1010169641,57
1010169766,154
1010170411,79
1010170693,63
1010170801,34
1010170873,50
1010171213,118
1010172446,27
1010173826,90
1010174242,120
1010174755,29
1010175300,151
1010175310,86
1010175968,77
1010176350,189
1010176398,48
1010176848,141
1010176923,37
1010177084,35
1010177336,125
1010177453,10
1010177712,38
1010177789,87
1010177999,43
1010178444,95
1010178572,116
1010179297,132
1010180024,76
1010180998,64
1010181229,48
1010181702,40
1010185642,142
1010185781,23
1010186093,34
1010186245,100
1010186642,46
1010187769,88
1010187954,103
1010188586,10
1010189531,21
1010189602,107
1010190234,19
1010190453,19
1010191213,82
1010192371,50
1010192684,33
1010192781,102
1010192851,101
1010193340,84
1010193589,113
1010194503,92
1010195269,43
1010195323,58
1010195487,14
1010195724,32
1010195766,20
1010198030,18
1010198231,43
1010200040,53
1010200349,102
1010204634,55
1010204729,19
1010204971,63
1010205604,37
1010205762,85
1010205765,44
1010206223,26
1010206995,104
1010207110,164
1010207375,57
1010207686,48
1010207817,55
1010207828,86
1010209482,92
1010210464,76
1010210652,25
1010210963,129
1010211134,39
1010212020,45
1010212146,6
1010212328,24
1010212586,168
1010213460,138
1010213704,20
1010215284,75
1010216713,25
1010217879,64
1010218327,156
1010218377,127
1010218564,57
1010220083,48
1010220084,82
1010220340,187
1010220774,42
1010222486,38
1010224548,60
1010226252,91
1010227380,109
1010227740,65
1010228198,165
1010228317,119
1010228545,12
1010228557,77
1010228645,141
1010228690,99
1010228955,152
1010229161,99
1010229387,14
1010230262,88
1010230436,24
1010230574,12
1010232730,53
1010233029,30
1010233107,76
1010233640,98
1010234247,170
1010234456,88
1010234795,59
1010235322,42
1010235605,22
1010235787,18
1010235905,81
1010235946,150
1010236161,72
1010236570,95
1010237246,51
1010237533,12
1010238545,135
1010239193,16
1010239358,51
1010239377,38
1010240140,33
1010240252,20
1010240809,113
1010240870,32
1010242528,121
1010242616,42
1010243193,13
1010244412,46
1010244430,58
1010245216,53
1010245419,54
1010245662,101
1010246016,72
1010247597,77
1010247652,87
1010248767,117
1010248836,157
1010250220,42
1010250364,140
1010251157,113
1010251767,89
1010252356,7
1010252830,56
1010253474,39
1010253769,71
1010254219,39
1010255257,131
1010255959,29
1010256221,21
1010256486,137
1010257538,81
1010258818,91
1010259108,81
1010259113,166
1010260030,81
1010260054,13
1010260829,62
1010261694,12
1010261717,101
1010262273,111
1010263221,37
1010263725,102
1010264096,29
1010264598,121
1010266290,24
1010267067,87
1010267095,104
1010270420,54
1010271129,132
1010272828,31
1010272963,39
1010274220,27
1010274393,29
1010274681,61
1010274723,39
1010275189,183
1010275822,138
1010276675,28
1010276986,148
1010277417,29
1010277621,63
1010277652,37
1010278440,17
1010278726,82
1010278740,103
1010278910,34
1010280225,74
1010281092,75
1010281215,37
1010282498,18
1010283482,141
1010283832,35
1010284393,113
1010285944,67
1010286081,107
1010286841,28
1010287013,74
1010287146,136
1010287294,22
1010288471,9
1010289284,92
1010289526,123
1010289870,46
1010289875,152
1010290069,39
1010290562,51
1010291720,12
1010292978,52
1010294713,28
1010296483,110
1010296611,52
1010296656,91
1010297838,90
1010298803,69
1010299161,141
1010299490,146
1010299818,21
1010299832,50
1010300102,159
1010300226,32
1010300916,73
1010300936,84
1010301443,82
1010305046,72
1010305443,145
1010306193,102
1010307742,91
1010308401,50
1010308422,32
1010308910,18
1010308997,110
1010309441,82
1010310355,34
1010310802,43
1010311117,82
1010311329,23
1010311631,85
1010311635,49
1010312100,44
1010312105,99
1010312268,207
1010312503,68
1010312605,125
1010312667,58
1010312846,91
1010313026,74
1010313741,149
1010314651,55
1010315173,50
1010316792,76
1010317377,30
1010318300,83
1010319071,103
1010320590,71
1010320607,95
1010321166,75
1010321682,127
1010321729,102
1010321837,4
1010322044,150
1010322935,45
1010323087,61
1010323946,64
1010323973,107
1010324531,15
1010324964,3
1010325405,42
1010325747,125
1010325875,22
1010326241,39
1010327272,54
1010327829,57
1010329673,48
1010330373,92
1010330667,38
1010331426,49
1010332411,65
1010332912,72
1010333656,43
1010335790,145
1010335878,35
1010336272,38
1010336695,84
1010338027,160
1010338560,13
1010339050,71
1010339054,116
1010339794,26
1010340245,105
1010340895,112
1010341373,81
1010341672,43
1010341853,118
1010342410,42
1010343232,90
1010344430,68
1010344927,29
1010345085,62
1010345590,55
1010346796,111
1010347245,158
1010347479,26
1010347829,93
1010348621,92
1010348624,29
1010348798,97
1010349043,63
1010349444,17
1010350133,37
1010350368,69
1010350874,24
1010351272,18
1010353333,22
1010353658,52
1010356259,67
1010357402,117
1010358519,120
1010359432,48
1010359744,62
1010360497,37
1010361034,16
1010361527,86
1010361691,32
1010361839,100
1010363531,18
1010364807,34
1010364872,41
1010365032,31
1010365277,129
1010366613,19
1010366644,120
1010368348,47
1010369426,56
1010369678,61
1010369702,91
1010369731,77
1010370325,94
1010371912,35
1010372974,120
1010373255,27
1010373476,58
1010373932,27
1010374676,18
1010374851,65
1010375333,83
1010375641,56
1010375692,36
1010375903,30
1010376204,15
1010376572,82
1010379576,34
1010380636,81
1010380770,36
1010381016,80
1010382947,101
1010383657,61
1010384123,181
1010384524,98
1010386128,70
1010386511,60
1010387219,64
1010388178,113
1010388448,97
1010389349,87
1010389779,153
1010392069,109
1010392101,95
1010392716,48
1010393714,29
1010394193,21
1010394787,127
1010394849,114
1010395014,38
1010395205,83
1010397162,123
1010397327,67
1010398095,62
1010398150,82
1010398946,99
1010399548,46
1010400014,35
1010400052,98
1010400292,23
1010400331,105
1010402109,114
1010402121,72
1010403266,138
1010403928,72
1010404263,38
1010404307,107
1010404468,99
1010404853,62
1010405050,84
1010405658,94
1010406103,93
1010407095,12
1010407901,45
1010408534,123
1010408751,91
1010408987,21
1010409028,81
1010409746,22
1010409786,80
1010410056,41
1010410774,30
1010410968,58
1010411169,25
1010411309,59
1010411580,40
1010412368,141
1010412434,167
1010412916,48
1010413054,83
1010413518,6
1010414391,48
1010414825,98
1010415571,60
1010415760,75
1010416025,41
1010417536,51
1010419175,87
1010419423,58
1010419994,29
1010419998,96
1010420104,34
1010420342,181
1010421001,58
1010421277,97
1010421509,111
1010422092,53
1010422317,139
1010422464,46
1010423000,37
1010423321,72
1010423519,106
1010423783,106
1010424406,67
1010425787,56
1010425924,61
1010426522,68
1010426952,124
1010428222,54
1010428764,63
1010433315,80
1010434702,40
1010434876,7
1010435580,61
1010436720,50
1010437170,42
1010437288,129
1010437574,24
1010437599,50
1010437974,61
1010438035,76
1010438139,12
1010438579,24
1010439017,33
1010439029,39
1010439984,47
1010440450,111
1010441168,31
1010441663,35
1010442355,69
1010443022,52
1010443761,54
1010443982,22
1010444574,90
1010444980,77
1010445810,54
1010446032,108
1010446645,73
1010446665,61
1010447805,60
1010448116,127
1010448313,18
1010448580,7
1010448999,24
1010449072,33
1010449114,76
1010450477,41
1010450753,41
1010450938,52
1010451139,121
1010451928,155
1010452651,98
1010454800,34
1010456843,68
1010457030,67
1010457591,178
1010457634,38
1010457835,89
1010458422,51
1010459677,84
1010459705,58
1010460831,70
1010461403,18
1010461712,119
1010462415,38
1010462591,90
1010462991,128
1010463040,148
1010463266,137
1010464370,60
1010464657,44
1010465698,54
1010467187,73
1010467619,49
1010467637,43
1010468335,134
1010469179,58
1010470049,114
1010470111,145
1010470893,29
1010471857,170
1010471948,87
1010472088,42
1010475537,96
1010475563,22
1010475771,59
1010476185,136
1010476206,35
1010476434,47
1010476527,15
1010477220,148
1010477599,106
1010477834,120
1010478449,52
1010478852,31
1010480148,16
1010481107,88
1010482236,36
1010483672,28
1010483906,27
1010484065,34
1010485914,24
1010486332,50
1010486438,43
1010486440,16
1010486441,39
1010486442,18
1010486443,11
1010486444,20
1010486448,12
1010486773,80
1010487155,28
1010488169,59
1010488560,59
1010490026,63
1010491294,100
1010491815,34
1010492723,32
1010492994,22
1010493321,33
1010493381,9
1010493850,25
1010493867,65
1010496072,19
1010497559,75
1010498271,61
1010498510,159
1010499684,25
1010499993,117
1010500505,100
1010500859,48
1010500950,16
1010502388,54
1010503261,112
1010503337,90
1010503764,46
1010504422,142
1010505075,79
1010508417,15
1010508928,35
1010509100,68
1010511374,60
1010511699,71
1010511895,30
1010512724,27
1010513813,27
1010513990,100
1010514099,130
1010514375,125
1010514529,185
1010514651,68
1010515000,55
1010515012,29
1010515234,61
1010515544,22
1010515591,32
1010517294,39
1010517747,63
1010518484,36
1010520927,210
1010521012,73
1010521279,89
1010521645,129
1010527758,7
1010527978,26
1010528909,105
1010530287,95
1010530859,60
1010532857,25
1010533312,152
1010533526,86
1010534259,146
1010534730,106
1010535499,66
1010537595,88
1010537768,77
1010537919,92
1010538083,23
1010538702,114
1010539401,83
1010539695,104
1010540238,85
1010540717,29
1010541858,95
1010543954,11
1010544082,24
1010544142,76
1010544262,62
1010544790,140
1010544922,10
1010546436,59
1010547925,76
1010550761,62
1010551022,53
1010551439,42
1010551882,65
1010552305,116
1010552521,102
1010553273,33
1010553292,47
1010554091,25
1010555192,45
1010555742,19
1010555759,140
1010556786,73
1010557021,20
1010558637,118
1010561787,15
1010562462,86
1010563378,45
1010564223,63
1010564542,78
1010564743,34
1010565181,35
1010565843,12
1010567208,138
1010567560,55
1010567744,91
1010568063,105
1010568441,97
1010569612,130
1010570097,48
1010570129,13
1010571355,130
1010571767,23
1010572019,81
1010573998,28
1010575037,38
1010575441,50
1010576153,13
1010576346,20
1010576520,20
1010576996,29
1010578133,97
1010578320,50
1010578562,41
1010579401,132
1010582301,26
1010583313,64
1010583948,53
1010584670,116
1010586451,67
1010588766,37
1010589390,126
1010589797,22
1010589879,159
1010590363,108
1010591024,114
1010591433,145
1010592244,90
1010592298,15
1010592309,39
1010592810,42
1010593827,35
1010594299,145
1010594617,66
1010596291,33
1010596679,38
1010596781,23
1010597001,19
1010597139,65
1010598698,128
1010598951,20
1010599147,26
1010601638,56
1010602293,47
1010603486,49
1010604178,78
1010604312,26
1010605263,55
1010605312,78
1010605671,98
1010606616,60
1010606622,96
1010608238,61
1010609433,44
1010609454,20
1010609546,45
1010610814,64
1010611046,51
1010611887,50
1010612494,45
1010612967,89
1010614738,49
1010616542,150
1010617637,52
1010618086,65
1010619492,56
1010620343,111
1010621145,29
1010621953,80
1010626952,29
1010627394,20
1010627950,60
1010628062,58
1010628145,75
1010629985,65
1010631863,21
1010633360,140
1010633776,88
1010635136,36
1010635923,49
1010636503,34
1010636817,80
1010636856,75
1010638254,61
1010638938,29
1010643492,105
1010644121,148
1010644573,114
1010644976,41
1010645091,105
1010645653,50
1010646720,116
1010647057,62
1010647654,23
1010647694,177
1010649127,62
1010651287,93
1010651821,57
1010652543,30
1010652584,14
1010652770,58
1010652931,55
1010653524,160
1010654145,87
1010654182,96
1010654691,65
1010656127,23
1010656474,102
1010657742,26
1010657754,52
1010658501,51
1010658795,27
1010659309,147
1010660814,70
1010661055,16
1010662490,69
1010663428,33
1010663465,18
1010663713,129
1010663942,160
1010664114,47
1010664130,66
1010665021,46
1010666007,153
1010667593,40
1010668213,122
1010668815,45
1010668953,117
1010670453,47
1010670599,113
1010671706,57
1010673623,93
1010674325,131
1010674772,113
1010676033,52
1010676313,49
1010676836,28
1010677938,30
1010678042,131
1010678309,55
1010678537,136
1010678801,135
1010678855,46
1010678967,82
1010680285,176
1010680481,52
1010680532,136
1010680750,135
1010680872,64
1010681839,14
1010682114,205
1010682339,139
1010682998,42
1010683432,63
1010684140,138
1010685691,62
1010686597,189
1010686804,92
1010686846,79
1010687463,20
1010688532,12
1010688998,37
1010689028,60
1010689555,84
1010691166,92
1010691559,112
1010691586,15
1010691726,29
1010691827,94
1010692116,133
1010693588,20
1010694495,64
1010694859,4
1010695780,41
1010696389,40
1010697806,44
1010697924,206
1010698716,42
1010699864,45
1010700130,154
1010700307,150
1010701684,88
1010703447,187
1010704222,11
1010704858,110
1010705452,76
1010705777,15
1010706423,43
1010706441,20
1010706998,27
1010708466,83
1010708478,24
1010708819,47
1010709083,181
1010709372,92
1010711008,31
1010711537,84
1010714177,68
1010715428,41
1010716205,17
1010716685,51
1010717021,60
1010717038,28
1010717368,69
1010717646,72
1010718002,85
1010718889,40
1010719240,73
1010720305,91
1010720625,60
1010721120,57
1010721759,39
1010721948,181
1010722341,76
1010722745,56
1010723008,128
1010723407,54
1010723754,91
1010724543,58
1010725562,102
1010725868,143
1010726373,138
1010727585,12
1010727592,107
1010728533,42
1010729407,72
1010729640,9
1010730367,47
1010732494,82
1010732788,70
1010734688,21
1010735030,34
1010735407,15
1010736226,69
1010737535,62
1010737635,24
1010737748,14
1010738804,27
1010739777,55
1010740467,99
1010740746,35
1010742200,28
1010742602,16
1010744647,28
1010745874,102
1010746278,82
1010748460,88
1010750095,98
1010752743,21
1010753139,33
1010754265,39
1010754674,51
1010754686,107
1010756410,151
1010756852,85
1010757290,80
1010757351,63
1010757554,53
1010757750,71
1010758715,31
1010758798,65
1010759117,49
1010760078,108
1010760109,57
1010762557,35
1010762756,103
1010762857,43
1010763155,32
1010764129,137
1010764144,76
1010764145,51
1010764219,45
1010765236,36
1010765783,120
1010765857,72
1010767041,34
1010767772,26
1010767836,7
1010768157,9
1010768472,205
1010769247,75
1010769578,49
1010769688,106
1010769935,103
1010771555,9
1010773114,35
1010773156,71
1010773712,27
1010774042,70
1010774888,19
1010775392,86
1010776208,46
1010776366,50
1010776516,51
1010776802,159
1010776942,101
1010777239,76
1010777568,81
1010778314,11
1010778374,131
1010779033,49
1010781521,125
1010782298,137
1010783747,69
1010784567,27
1010784760,62
1010784993,109
1010785389,41
1010786281,78
1010786810,68
1010787128,60
1010787331,25
1010787349,103
1010787687,86
1010789626,63
1010790422,33
1010791847,23
1010793234,104
1010794136,101
1010796455,13
1010797469,49
1010797667,122
1010798071,31
1010798420,36
1010798462,156
1010798580,125
1010798583,43
1010799298,70
1010800982,143
1010801924,52
1010802472,54
1010802846,65
1010804004,18
1010804661,21
1010804949,43
1010805134,13
1010805652,87
1010805811,27
1010805837,59
1010806239,22
1010806387,23
1010807164,43
1010807661,49
1010807680,48
1010807811,23
1010807872,60
1010808030,58
1010808165,32
1010808184,28
1010808690,79
1010809212,26
1010809712,113
1010809895,137
1010810403,111
1010811076,100
1010811433,86
1010813015,109
1010813716,34
1010815177,85
1010815565,85
1010815658,20
1010815766,50
1010815800,62
1010816764,13
1010817225,119
1010817457,39
1010817801,42
1010818643,113
1010818916,27
1010818920,73
1010819398,64
1010820056,32
1010820469,43
1010821093,48
1010822400,74
1010822445,84
1010822698,13
1010823011,20
1010823682,80
1010823781,75
1010824492,85
1010824771,75
1010824941,109
1010825186,39
1010825668,153
1010825885,81
1010825953,66
1010826251,24
1010828961,50
1010829082,22
1010830029,85
1010830487,69
1010831928,83
1010832517,50
1010832711,89
1010833236,17
1010833731,48
1010834634,48
1010835341,8
1010835798,61
1010835992,63
1010837920,43
1010838494,45
1010838535,55
1010838652,57
1010838769,36
1010838892,78
1010839153,33
1010839461,67
1010839699,55
1010840014,81
1010840669,15
1010840920,137
1010841170,81
1010841436,32
1010841992,35
1010842065,35
1010842799,44
1010843334,19
1010843360,41
1010844804,13
1010846130,24
1010847139,64
1010847684,47
1010849612,89
1010851556,77
1010851957,86
1010852338,151
1010852406,69
1010853734,39
1010854355,43
1010854902,43
1010855182,47
1010855224,92
1010855682,30
1010855753,181
1010856208,25
1010856634,53
1010856701,20
1010856907,70
1010857096,125
1010857314,54
1010857428,71
1010858852,63
1010859440,128
1010859544,21
1010859722,26
1010859818,30
1010860616,145
1010861570,103
1010862098,36
1010864039,105
1010864080,66
1010864198,47
1010864277,87
1010864894,28
1010865062,14
1010865231,17
1010865876,45
1010865935,90
1010866443,112
1010868409,17
1010870536,59
1010871183,60
1010871419,46
1010871465,59
1010871658,101
1010872067,65
1010872575,118
1010872916,45
1010873016,86
1010873389,36
1010873639,87
1010874442,61
1010874659,31
1010874949,29
1010875228,57
1010876751,83
1010877883,18
1010879709,50
1010881461,16
1010884490,8
1010884893,83
1010885275,71
1010885300,20
1010887494,128
1010888823,38
1010891173,63
1010891262,65
1010891680,130
1010891684,104
1010891687,52
1010891827,128
1010891984,38
1010892321,103
1010892366,34
1010892796,44
1010893162,17
1010893263,45
1010893361,54
1010893528,87
1010894009,68
1010894665,56
1010895120,160
1010896007,69
1010896224,117
1010898074,13
1010898325,45
1010898838,48
1010898862,116
1010899414,3
1010899449,55
1010899537,7
1010900780,29
1010900804,24
1010900862,43
1010901355,80
1010901868,42
1010903047,103
1010904525,33
1010904758,30
1010905896,132
1010906243,172
1010906804,37
1010907025,119
1010907055,115
1010909270,20
1010909344,112
1010910915,64
1010910920,49
1010911203,43
1010912468,40
1010912496,18
1010913276,148
1010913421,70
1010913433,45
1010914322,68
1010914416,63
1010914776,175
1010914987,73
1010915313,23
1010917567,63
1010918669,13
1010919566,134
1010919611,39
1010919879,78
1010920190,120
1010920311,21
1010920792,69
1010920817,74
1010921969,63
1010922511,134
1010923288,129
1010923572,55
1010923580,73
1010924505,62
1010924565,62
1010925391,98
1010927027,106
1010928705,72
1010929651,25
1010929929,37
1010930149,83
1010930625,95
1010931336,39
1010932038,42
1010932737,16
1010933420,45
1010934154,132
1010935583,62
1010935919,88
1010936832,107
1010937803,58
1010938071,69
1010938698,33
1010938782,68
1010939250,26
1010941068,68
1010942533,48
1010943226,50
1010943965,17
1010944116,63
1010944316,108
1010944622,125
1010944929,128
1010945468,15
1010945649,16
1010947681,25
1010952224,16
1010952452,81
1010952537,161
1010953531,61
1010953684,127
1010954000,30
1010955886,101
1010959187,24
1010959497,52
1010960029,92
1010960412,98
1010960473,14
1010960722,93
1010960758,77
1010961206,39
1010962386,20
1010963369,82
1010963436,46
1010963863,83
1010964074,78
1010964194,158
1010965856,55
1010966852,105
1010967597,100
1010967983,80
1010968033,18
1010968124,40
1010968199,160
1010968452,92
1010968892,80
1010969359,84
1010969393,87
1010971376,77
1010971912,29
1010972113,14
1010972135,85
1010975951,19
1010978183,45
1010979085,80
1010979169,108
1010980312,71
1010980393,141
1010980948,45
1010981908,122
1010981922,57
1010982343,46
1010982761,30
1010983891,115
1010984278,33
1010984803,22
1010985330,21
1010985357,12
1010985387,85
1010985793,119
1010986938,142
1010990009,81
1010990132,57
1010990918,24
1010990992,60
1010991268,42
1010991617,167
1010993266,88
1010993404,71
1010993706,51
1010994156,26
1010994478,129
1010994670,43
1010995277,34
1010995496,20
1010995874,122
1010997519,7
1010997719,95
1010998845,185
1010999444,84
1011001676,57
1011001997,84
1011002042,13
1011002159,70
1011002193,32
1011002352,5
1011002407,139
1011002538,52
1011002870,38
1011003992,176
1011004862,36
1011008006,58
1011009533,36
1011010455,36
1011010584,136
1011010714,57
1011012572,25
1011012832,109
1011013009,37
1011013558,57
1011013841,101
1011013873,107
1011014142,56
1011014158,60
1011014748,61
1011015619,134
1011016969,41
1011017388,50
1011017551,140
1011018621,76
1011018734,44
1011020139,26
1011020698,111
1011021233,26
1011022338,30
1011022462,40
1011022935,67
1011023259,56
1011023384,63
1011023771,55
1011023795,29
1011023811,22
1011025679,98
1011028446,58
1011028735,25
1011029182,95
1011030678,36
1011031066,20
1011031134,54
1011032160,52
1011032551,80
1011032686,73
1011033664,24
1011033912,29
1011034072,36
1011034157,91
1011035128,100
1011035274,116
1011037386,29
1011037866,30
1011039517,26
1011041532,91
1011041987,128
1011042997,64
1011043270,50
1011043312,44
1011043515,72
1011043661,142
1011043984,8
1011044035,25
1011044236,151
1011045541,86
1011045883,16
1011045943,44
1011046022,49
1011046470,105
1011048567,112
1011049324,73
1011049876,98
1011050179,53
1011050488,37
1011051429,64
1011051481,94
1011052319,56
1011053202,76
1011054416,32
1011056384,31
1011056388,48
1011056700,35
1011059052,84
1011059212,89
1011060061,92
1011060434,12
1011062149,14
1011062187,94
1011063139,33
1011064733,87
1011065168,58
1011066040,30
1011066313,96
1011067328,31
1011067522,109
1011067559,51
1011067964,22
1011068539,100
1011069079,23
1011069494,46
1011070870,30
1011070927,77
1011071520,57
1011074880,35
1011075488,106
1011075604,17
1011076800,29
1011077273,39
1011077709,37
1011078529,97
1011080231,91
1011080415,21
1011080476,85
1011080484,201
1011080509,69
1011080727,118
1011081127,23
1011081187,100
1011081364,56
1011082259,99
1011082288,52
1011082313,95
1011083537,53
1011083617,46
1011083717,51
1011086564,38
1011087081,166
1011087522,72
1011088321,64
1011090460,33
1011090465,81
1011090902,110
1011092499,31
1011093789,64
1011093942,90
1011094306,98
1011094523,80
1011095377,22
1011097841,115
1011098517,33
1011099354,36
1011099934,97
1011100944,35
1011102023,107
1011103951,81
1011104093,98
1011104879,82
1011105084,41
1011106008,45
1011106686,36
1011108380,47
1011109768,64
1011110693,47
1011110877,76
1011111341,52
1011111992,77
1011112061,81
1011112196,17
1011112472,30
1011112647,100
1011113819,103
1011114178,98
1011114687,34
1011115502,70
1011115512,46
1011115779,103
1011116099,26
1011118430,16
1011120702,57
1011120944,58
1011121870,65
1011122085,37
1011122143,32
1011122853,76
1011122992,99
1011123072,132
1011123151,104
1011123535,24
1011123927,16
1011124233,99
1011124332,97
1011124549,74
1011124574,40
1011127291,53
1011127474,104
1011127802,104
1011128935,60
1011129118,36
1011129774,67
1011129847,128
1011131388,54
1011131451,46
1011131476,82
1011133245,36
1011133316,30
1011133392,70
1011133698,28
1011135359,37
1011135535,129
1011135546,30
1011135560,17
1011135702,15
1011135765,64
1011135829,14
1011136447,27
1011136543,29
1011138152,52
1011139515,36
1011139692,71
1011140703,39
1011140893,53
1011142307,89
1011142652,72
1011143085,28
1011143290,93
1011144860,43
1011145095,51
1011145583,42
1011145907,20
1011147195,74
1011147944,28
1011148072,98
1011148574,121
1011148789,41
1011148890,130
1011149119,81
1011149307,41
1011149495,32
1011152004,94
1011152039,37
1011152096,136
1011153871,90
1011153976,39
1011154325,102
1011154596,127
1011154820,171
1011155303,26
1011156050,61
1011156280,49
1011157107,28
1011157191,111
1011157647,18
1011157714,32
1011157864,25
1011157968,101
1011158253,50
1011158528,100
1011158557,109
1011159743,17
1011160177,126
1011161471,41
1011161577,171
1011161973,71
1011164314,34
1011166381,48
1011167256,11
1011167488,37
1011168291,86
1011168368,142
1011168440,20
1011168671,36
1011168984,76
1011169245,134
1011170422,29
1011170523,50
1011171138,51
1011172910,20
1011173085,78
1011174733,83
1011175159,78
1011175750,112
1011175952,37
1011177163,61
1011177249,35
1011177869,73
1011177919,32
1011178520,48
1011179108,48
1011179116,166
1011179510,59
1011179669,20
1011180062,74
1011182063,77
1011182143,70
1011182185,80
1011183906,80
1011183928,20
1011183978,102
1011184179,100
1011185523,48
1011185950,55
1011186019,58
1011187463,73
1011187597,104
1011188976,27
1011191448,107
1011192934,31
1011194675,78
1011194713,104
1011194919,36
1011195820,23
1011195825,57
1011196022,122
1011196081,24
1011196530,31
1011196542,47
1011196898,52
1011197105,114
1011197526,48
1011197827,66
1011198109,144
1011198255,18
1011198288,85
1011199472,140
1011201041,56
1011201094,136
1011201639,54
1011201915,14
1011202421,95
1011202859,63
1011205925,32
1011207032,81
1011207176,100
1011207238,28
1011207606,32
1011208849,75
1011208945,23
1011209215,57
1011209873,38
1011211446,96
1011211748,88
1011211939,17
1011212748,91
1011213121,56
1011213618,91
1011213660,143
1011213907,95
1011214359,120
1011214448,72
1011215781,63
1011215796,18
1011216086,77
1011216620,75
1011218782,59
1011219681,26
1011219827,53
1011220902,65
1011222260,95
1011222275,150
1011222630,82
1011224339,36
1011225083,53
1011226079,136
1011226602,125
1011227383,74
1011228024,91
1011228178,141
1011228244,20
1011228707,83
1011229565,42
1011230102,16
1011230137,31
1011230842,70
1011231201,100
1011232055,86
1011232143,76
1011232154,74
1011232797,45
1011233288,21
1011233579,93
1011233840,14
1011234663,63
1011235153,91
1011235495,150
1011235668,17
1011236846,39
1011238738,78
1011239118,100
1011239308,62
1011240328,165
1011240556,10
1011240562,169
1011241148,88
1011241595,66
1011241739,31
1011241998,79
1011242105,29
1011242885,51
1011243342,86
1011243524,19
1011243706,76
1011243762,72
1011245152,63
1011246009,16
1011246149,40
1011246632,182
1011246775,176
1011246841,72
1011248905,92
1011249197,22
1011249612,50
1011250279,101
1011250361,68
1011250588,102
1011250791,23
1011251200,124
1011252981,38
1011253321,104
1011253668,36
1011254369,139
1011254636,28
1011254925,108
1011255046,54
1011255265,85
1011255410,94
1011255771,36
1011256081,61
1011256143,21
1011256686,128
1011257652,89
1011258276,110
1011259349,71
1011260426,31
1011261094,29
1011261238,25
1011261701,57
1011262474,50
1011263595,125
1011263668,22
1011263680,38
1011265423,59
1011265474,128
1011266064,117
1011267051,31
1011269776,82
1011269864,81
1011270209,28
1011270775,77
1011271207,40
1011271565,69
1011271653,12
1011272034,48
1011272172,107
1011272780,99
1011273324,99
1011273717,74
1011273890,20
1011273941,106
1011274232,97
1011274234,78
1011274256,100
1011274258,33
1011274441,39
1011274611,45
1011275047,17
1011275264,31
1011275343,15
1011275507,29
1011276508,47
1011276835,56
1011278999,51
1011280478,19
1011280645,146
1011280762,64
1011280779,101
1011282557,42
1011282602,141
1011282913,14
1011283026,77
1011283393,53
1011284357,79
1011286069,10
1011286966,45
1011287521,32
1011289379,30
1011289586,73
1011289763,48
1011290509,42
1011291484,27
1011291779,59
1011292454,81
1011292535,28
1011293560,35
1011293687,88
1011294807,88
1011295424,87
1011296277,75
1011297688,33
1011297816,41
1011297899,162
1011298281,60
1011299432,88
1011300844,8
1011300879,30
1011300952,50
1011302418,15
1011303166,128
1011303379,122
1011304600,96
1011304623,32
1011305999,85
1011307199,43
1011307467,26
1011308008,28
1011308878,31
1011308888,91
1011310627,53
1011311292,69
1011313791,98
1011313891,13
1011314304,36
1011314499,56
1011314910,40
1011315239,58
1011315857,135
1011315971,8
1011315975,97
1011316012,47
1011316018,72
1011317098,51
1011317252,109
1011317407,53
1011317642,39
1011317746,11
1011317750,80
1011317762,42
1011318170,65
1011318233,105
1011318345,85
1011318960,82
1011319013,12
1011319327,15
1011320189,64
1011320640,70
1011322531,63
1011323056,105
1011324212,29
1011324484,126
1011325992,41
1011326573,53
1011327288,99
1011327990,33
1011328251,114
1011328308,67
1011328698,48
1011329155,44
1011329404,48
1011330292,90
1011331420,95
1011332173,104
1011332670,96
1011332954,132
1011333649,50
1011334879,163
1011335613,106
1011336310,37
1011338374,6
1011339041,29
1011339725,74
1011339867,112
1011340237,106
1011340520,78
1011340890,71
1011342542,139
1011343570,33
1011344389,37
1011345011,96
1011345705,33
1011345925,91
1011346488,65
1011346831,33
1011346977,42
1011346978,114
1011348267,50
1011348983,59
1011349232,30
1011350496,61
1011350805,138
1011351029,24
1011351190,33
1011351258,55
1011351971,136
1011352466,29
1011353954,19
1011354167,2
1011354217,49
1011355724,54
1011356007,80
1011357608,78
1011357899,74
1011359712,120
1011360373,13
1011360396,111
1011360934,65
1011361540,18
1011361874,20
1011362059,113
1011362257,42
1011363142,29
1011363396,115
1011363620,113
1011363761,104
1011364921,59
1011364928,54
1011367134,44
1011367369,115
1011367808,24
1011368373,210
1011368741,50
1011369356,45
1011370076,107
1011371089,125
1011372075,94
1011372719,103
1011372866,36
1011373210,34
1011374929,39
1011375564,63
1011376067,29
1011376522,15
1011377456,32
1011377531,41
1011378101,23
1011378467,65
1011380764,23
1011380896,42
1011384990,55
1011385785,90
1011385876,33
1011386314,95
1011388174,14
1011388906,23
