_id,overall_stats.avg_battle_values.avg_kd
1031892337,0.53
1031892639,1.28
1031893705,0.77
1031893989,1.11
1031894008,1.2
1031894179,0.35
1031894497,0.92
1031894725,0.75
1031895202,0.41
1031895411,0.32
1031895699,0.88
1031895811,1.05
1031895972,0.55
1031896004,0.78
1031896033,1.02
1031896314,0.31
1031897241,0.54
1031897283,0.31
1031897533,0.85
1031897754,2.02
1031897853,0.71
1031898380,0.55
1031898432,2.71
1031898653,0.42
1031898721,0.9
1031898798,0.67
1031898944,1.27
1031899025,0.76
1031899562,0.48
1031899950,1.22
1031899960,0.53
1031899997,1.08
1031900160,0.75
1031900187,0.63
1031900235,0.61
1031900620,0.68
1031901506,0.82
1031902455,0.79
1031902696,0.81
1031902823,1.18
1031903064,1.88
1031903376,0.4
1031903957,1.13
1031904314,1.16
1031904375,1.17
1031904675,0.42
1031904685,0.42
1031905454,1.76
1031905742,0.77
1031905759,4.8
1031905844,1.18
1031906562,1.02
1031906941,0.6
1031907075,0.93
1031907090,0.77
1031907134,0.61
1031907323,0.44
1031908423,0.78
1031908434,0.49
1031908864,3.29
1031908886,2.68
1031908993,1.22
1031909377,0.86
1031909541,1.92
1031909681,0.59
1031909813,1.03
1031909844,1.82
1031910519,0.31
1031910805,3.29
1031910913,0.87
1031911000,1.2
1031912590,0.88
1031912854,1.55
1031914987,0.5
1031915082,1.03
1031915399,0.36
1031916846,0.37
1031916957,0.5
1031917407,0.65
1031917769,1.1
1031918009,3.04
1031918414,1.3
1031918491,0.65
1031918782,1.15
1031918824,1.36
1031918943,1.01
1031918999,0.94
1031919029,0.58
1031919188,0.55
1031919229,1.58
1031919368,0.82
1031919379,1.02
1031919402,0.22
1031919482,1.01
1031919637,0.73
1031919985,0.98
1031920211,0.54
1031920431,0.64
1031920460,3.05
1031920498,0.86
1031920504,1.1
1031920653,0.88
1031920661,1.99
1031920754,0.77
1031921155,0.85
1031921194,0.54
1031921311,2.54
1031921944,0.27
1031922327,0.79
1031922530,3.13
1031922570,0.29
1031923793,0.89
1031924040,0.79
1031924667,1.8
1031925036,1.94
1031925108,0.81
1031925354,1.15
1031925429,0.91
1031925549,0.79
1031928986,0.58
1031929036,0.92
1031931051,0.68
1031931992,0.62
1031932108,3.93
1031932393,1.17
1031932777,1.05
1031932926,0.3
1031932944,1.05
1031933031,0.89
1031933211,0.44
1031934230,0.76
1031934374,1.1
1031934550,1.97
1031934650,2.08
1031934674,0.91
1031935234,0.41
1031935238,1.46
1031935286,1.37
1031935290,1.82
1031935597,0.83
1031935924,0.84
1031936020,0.22
1031936078,1.32
1031938472,0.72
1031938652,0.55
1031938834,0.71
1031939026,1.24
1031939683,0.47
1031939833,0.54
1031940087,2.32
1031940106,0.63
1031940299,2.42
1031940591,0.73
1031941328,0.46
1031941626,0.25
1031941649,1.76
1031941680,1.26
1031942658,3.23
1031942764,2.75
1031943024,0.44
1031943056,0.37
1031943143,0.27
1031943169,0.76
1031943578,0.59
1031943721,0.87
1031943807,0.28
1031943847,1.24
1031944084,0.78
1031944098,0.38
1031944437,0.66
1031944556,1.19
1031945041,2.45
1031945178,2.25
1031945794,0.86
1031945828,0.82
1031946282,0.32
1031946292,0.77
1031946713,0.25
1031947130,0.45
1031947240,0.36
1031947696,0.72
1031947858,0.41
1031947877,0.36
1031947918,0.29
1031947974,0.98
1031948096,0.27
1031948397,1.75
1031948447,0.52
1031948477,0.79
1031948724,0.34
1031948842,0.88
1031948973,1.82
1031949484,0.93
1031949642,1.38
1031950557,0.83
1031950790,0.63
1031951222,1.02
1031951946,0.86
1031952857,0.58
1031953451,0.95
1031953471,0.59
1031953882,1.16
1031955591,1.19
1031955749,0.27
1031955752,0.89
1031955770,0.45
1031955873,1.86
1031955938,1
1031956426,0.63
1031956622,0.55
1031957126,2.3
1031957256,0.29
1031958017,0.35
1031958116,0.58
1031958236,0.87
1031958325,0.83
1031958410,1.29
1031958636,0.76
1031958650,0.93
1031958653,0.42
1031958918,2.04
1031959139,0.83
1031959584,0.41
1031959682,1.24
1031959970,0.91
1031960072,0.45
1031960125,0.5
1031960343,1.44
1031960377,2.18
1031960426,0.68
1031960451,0.55
1031960735,0.2
1031961150,0.91
1031961460,0.56
1031961475,0.39
1031961482,0.81
1031961754,0.82
1031961988,1.62
1031962042,0.23
1031962220,0.44
1031962507,0.85
1031962661,1.56
1031962667,0.93
1031962849,0.86
1031962938,0.84
1031963088,0.4
1031963203,2.7
1031963827,0.74
1031963906,0.67
1031963955,0.66
1031964059,1.15
1031964074,0.57
1031964306,0.75
1031964363,0.91
1031964741,0.46
1031964858,2.91
1031965118,0.94
1031965328,1.13
1031965407,0.95
1031965493,3.52
1031965808,1.02
1031965885,1.03
1031965998,0.69
1031966103,0.78
1031966209,1.07
1031966385,0.98
1031966454,0.94
1031966885,0.45
1031966920,1.96
1031966929,1.05
1031967041,0.28
1031967656,0.87
1031967794,0.73
1031968201,0.19
1031968307,0.38
1031969249,1.04
1031970267,0.98
1031970651,0.91
1031971164,0.62
1031971222,1.36
1031971562,0.59
1031971695,0.69
1031971722,0.61
1031971957,0.53
1031972056,1.01
1031972128,0.73
1031972272,1.65
1031972652,0.24
1031972715,0.37
1031972740,0.77
1031973055,0.75
1031973345,1.53
1031973457,1.24
1031973664,0.56
1031973941,0.49
1031973992,2.17
1031974776,0.83
1031975142,1.23
1031975214,0.84
1031975432,1.99
1031975774,1.08
1031975843,3.76
1031976269,0.7
1031977483,0.59
1031977869,0.88
1031978467,1.77
1031978721,0.48
1031978849,2.95
1031979322,1.28
1031979371,0.66
1031979484,1.12
1031979557,0.47
1031979573,1.01
1031980018,1.52
1031980899,0.43
1031981006,0.71
1031981115,1.01
1031981461,0.65
1031981474,1.18
1031981689,0.55
1031981800,0.37
1031981858,1.2
1031981935,0.86
1031982248,0.7
1031982979,0.72
1031983545,1.02
1031983547,0.86
1031983653,2.91
1031983654,1.01
1031983798,1.97
1031983932,0.73
1031983972,1.38
1031983996,1.43
1031984135,1.42
1031984198,0.17
1031984507,1.12
1031984694,0.59
1031984852,1.07
1031985130,0.74
1031985207,0.6
1031985286,4.45
1031985426,2.63
1031986000,3.81
1031986558,0.69
1031987275,1
1031987296,0.79
1031987707,1.41
1031988217,0.53
1031989698,0.87
1031990576,0.88
1031990664,1.46
1031991052,1.07
1031991645,0.72
1031991821,0.4
1031992478,1.56
1031992499,0.89
1031992879,0.67
1031993786,0.89
1031993805,1.23
1031993878,0.63
1031994315,2.32
1031995520,0.97
1031995588,0.83
1031995592,0.49
1031995811,0.66
1031995834,1.29
1031995872,0.64
1031996559,0.54
1031996773,1.54
1031996921,1.17
1031996925,0.33
1031997031,1
1031997059,0.77
1031997075,0.67
1031997640,0.26
1031997817,1.18
1031998131,0.75
1031998163,1.14
1031998290,0.72
1031998362,1.17
1031998952,1.46
1031999092,0.62
1031999156,0.71
1031999540,1.32
1031999803,0.8
1031999882,0.55
1032000117,0.58
1032000249,1.95
1032000709,0.71
1032000996,0.76
1032001127,0.78
1032001166,0.83
1032001187,1.8
1032001265,6.11
1032001528,0.6
1032001998,0.41
1032002023,1.32
1032002315,0.86
1032002396,0.67
1032002770,0.64
1032002975,2.35
1032003259,0.71
1032003384,0.83
1032003581,1.21
1032003726,1.18
1032003801,1.03
1032004250,1.48
1032004431,1.33
1032005399,0.68
1032005407,1.76
1032005465,0.3
1032005683,1.07
1032005712,1.52
1032006119,2.49
1032007715,0.89
1032007777,0.33
1032007875,1.63
1032007998,0.77
1032008251,0.78
1032008542,0.83
1032008723,0.58
1032008733,0.41
1032008893,2.25
1032009598,1.09
1032009676,0.83
1032009789,1.1
1032010285,1.1
1032010528,0.29
1032010778,1.29
1032011296,0.1
1032011366,1.43
1032011506,1.22
1032011691,1.26
1032011823,1.86
1032012131,0.53
1032012583,1.05
1032012729,2.22
1032012827,1.7
1032013090,0.62
1032013096,0.8
1032013318,1.21
1032014622,0.85
1032014685,0.78
1032014704,0.99
1032015020,0.48
1032015023,0.62
1032015204,0.84
1032015451,0.73
1032015961,0.52
1032016106,0.88
1032016208,1.16
1032016566,1.46
1032016848,0.61
1032017201,1.76
1032017539,0.81
1032017616,1.55
1032017744,1.54
1032018286,0.87
1032018888,1.1
1032018913,0.93
1032019063,1.53
1032019334,0.39
1032019367,0.86
1032019403,0.42
1032019542,0.84
1032019682,0.5
1032019987,0.8
1032020162,1.27
1032020195,1.41
1032020641,2.07
1032021012,1.16
1032022027,0.5
1032022031,1.88
1032022167,0.73
1032022201,0.3
1032022577,0.34
1032023017,0.8
1032023084,0.66
1032023283,1.05
1032023363,0.51
1032023527,2.55
1032023825,1.65
1032023865,1.04
1032024443,1.12
1032024552,1.63
1032024868,1.7
1032025140,0.8
1032025210,0.65
1032025374,1.32
1032026066,1.19
1032026457,1.95
1032026740,1.05
1032026829,0.85
1032027025,0.79
1032027034,0.73
1032027320,0.83
1032028036,0.78
1032028041,0.89
1032028623,0.94
1032028626,0.96
1032029057,0.85
1032029270,0.84
1032029896,3.32
1032029928,1.01
1032030157,0.53
1032030212,1.31
1032030382,0.99
1032030615,0.56
1032030668,1.06
1032030707,1.1
1032030711,0.84
1032030824,0.47
1032031040,1.07
1032031049,2.52
1032031219,2.74
1032031715,1.26
1032031856,1.35
1032032098,0.27
1032032565,0.76
1032032659,2.1
1032032686,1.82
1032033291,0.64
1032033420,0.63
1032033610,1.73
1032034053,1.04
1032034112,2.66
1032034594,0.63
1032035107,0.58
1032035140,0.47
1032035272,0.63
1032036601,0.83
1032037170,1.07
1032037215,1.22
1032037249,1.1
1032037543,1.62
1032037545,1.02
1032037675,0.75
1032037791,0.53
1032037792,0.73
1032038054,2.34
1032038165,0.91
1032038223,0.56
1032038328,0.99
1032038642,1.3
1032039025,0.84
1032039556,0.52
1032039706,1.79
1032039900,0.93
1032039932,1.55
1032040171,2.74
1032040249,1.89
1032040573,1.19
1032040585,0.57
1032040611,2.37
1032040740,6.18
1032041385,0.95
1032041568,0.92
1032041615,0.87
1032041680,0.77
1032042134,0.52
1032042287,1.14
1032042509,1.03
1032042635,1.18
1032042642,0.46
1032042968,0.45
1032043213,0.48
1032043292,1.07
1032043310,1.11
1032043334,0.56
1032044530,1.3
1032045855,0.7
1032045987,1.17
1032046259,1.3
1032046307,1
1032047081,0.8
1032047300,0.71
1032047321,1.48
1032047607,0.71
1032047814,2.83
1032048080,1.21
1032048088,0.7
1032048189,0.49
1032048510,1.19
1032048630,4.74
1032048665,1.08
1032048697,0.61
1032048739,2.35
1032049774,1.33
1032049965,2.12
1032050125,1.18
1032051414,1.53
1032051906,0.51
1032052677,1.39
1032053175,0.61
1032053912,1.42
1032054164,0.75
1032054389,2.26
1032054596,0.7
1032054775,0.78
1032055038,0.71
1032055050,1.01
1032055479,0.52
1032055999,0.88
1032056118,2.5
1032056679,0.88
1032056716,0.95
1032056738,1.35
1032057437,2.52
1032057466,2.27
1032057863,1.31
1032058232,2.33
1032058446,3.02
1032059062,0.63
1032060761,1.45
1032061142,1.16
1032062647,0.49
1032063045,0.57
1032063538,0.93
1032063653,3.84
1032063801,0.95
1032064661,0.98
1032064678,0.34
1032064714,1.13
1032064896,0.65
1032065068,3.12
1032065288,1.08
1032065445,0.65
1032065509,0.74
1032065579,0.77
1032065758,2.41
1032065801,0.21
1032065810,0.72
1032065824,0.53
1032065981,0.92
1032066022,2.3
1032066039,0.82
1032066060,1.19
1032066315,0.85
1032066363,1.04
1032066370,1.64
1032066464,0.43
1032066658,2.92
1032068527,0.47
1032069269,1.37
1032069777,0.75
1032070016,0.66
1032070126,0.66
1032070202,0.8
1032070461,0.49
1032071366,0.86
1032071698,2.58
1032071847,0.71
1032072177,0.41
1032072319,0.78
1032072325,1.01
1032072758,0.6
1032073265,0.5
1032073841,0.87
1032074233,1.05
1032074592,0.95
1032074671,3.42
1032074694,0.62
1032074867,0.68
1032075055,1.8
1032075356,2.83
1032075397,0.67
1032076203,1.24
1032076239,1.24
1032076273,0.53
1032076391,1.65
1032076711,0.57
1032076864,0.6
1032077243,0.83
1032077308,0.31
1032077498,1.08
1032078210,0.51
1032078225,1.13
1032078292,0.88
1032078471,1.61
1032078491,0.72
1032078885,0.15
1032078920,4.52
1032079042,0.95
1032079060,0.77
1032079203,0.88
1032079368,0.78
1032079766,0.94
1032079784,0.56
1032080233,0.33
1032081561,0.74
1032081593,0.61
1032082381,0.5
1032082574,0.38
1032082580,0.58
1032082849,0.63
1032083229,0.35
1032083273,0.66
1032083610,0.49
1032083717,0.86
1032084119,0.98
1032084337,0.72
1032084864,0.62
1032085449,1.69
1032086428,0.55
1032086431,1.08
1032086588,0.66
1032086613,1.4
1032086815,0.71
1032086940,1.09
1032087408,1.07
1032087432,0.75
1032087603,0.96
1032087970,1.46
1032088637,1.42
1032088677,0.68
1032088728,2.02
1032089076,0.5
1032089325,1.3
1032089887,0.39
1032090089,0.45
1032090101,0.63
1032090409,0.91
1032090593,1.05
1032092854,1.37
1032093048,1.57
1032093313,0.99
1032093347,0.45
1032093999,0.43
1032094763,0.65
1032095072,0.9
1032095165,0.61
1032095503,0.45
1032096033,0.7
1032096066,1.08
1032096114,0.31
1032096245,0.38
1032096575,1.36
1032096712,1.49
1032096924,0.55
1032097090,0.49
1032097559,1.39
1032098249,0.62
1032098454,1.06
1032098586,0.5
1032098628,0.73
1032098769,3.13
1032099729,3.1
1032099978,0.2
1032100028,2.52
1032100594,3.85
1032100917,0.89
1032101370,0.56
1032103838,0.62
1032104014,1.12
1032104772,0.66
1032104810,0.39
1032104950,0.75
1032104966,1.45
1032105030,0.78
1032105065,1.01
1032105364,0.44
1032105583,2.89
1032105917,0.73
1032106915,1.01
1032107356,1.89
1032109103,0.48
1032110537,0.81
1032110916,0.67
1032111649,1.12
1032112423,1.21
1032112558,1.37
1032112689,1.06
1032112906,1.15
1032114062,2.4
1032114476,0.46
1032115024,0.48
1032115103,2.14
1032115349,0.78
1032115513,0.89
1032115536,0.95
1032115711,0.99
1032116050,0.75
1032116551,0.55
1032116775,1.21
1032117646,0.99
1032117845,0.76
1032118140,0.96
1032118752,0.32
1032118890,1.05
1032119545,1.04
1032119747,0.79
1032120137,0.69
1032120870,0.94
1032121894,2.04
1032122963,0.92
1032123294,1.83
1032123419,0.87
1032123421,0.36
1032124713,0.81
1032124853,0.59
1032125301,1.38
1032125587,0.54
1032125995,0.53
1032126179,0.92
1032126781,1.33
1032126987,0.8
1032127079,0.24
1032127296,1.13
1032127364,0.4
1032127935,0.6
1032128004,0.26
1032128348,0.89
1032128367,0.55
1032128868,0.57
1032129119,2.04
1032129132,1.56
1032129233,0.82
1032129313,0.4
1032129863,0.83
1032129908,0.58
1032129921,0.46
1032129926,1.29
1032130189,0.59
1032130201,0.21
1032130593,1.04
1032131142,0.9
1032131182,1.05
1032131211,1.13
1032131269,0.93
1032131399,0.84
1032131723,1.17
1032131993,0.72
1032132161,0.29
1032132498,4.22
1032134108,2.89
1032134496,1.79
1032134498,1.42
1032135065,0.9
1032135124,1.2
1032135346,0.34
1032135505,1.17
1032135737,0.62
1032135738,1.26
1032136246,0.86
1032136416,0.25
1032136493,0.64
1032137822,0.8
1032137865,0.53
1032138176,0.93
1032138227,1.35
1032138441,2.15
1032138467,0.6
1032139013,0.49
1032139932,0.35
1032140484,1.92
1032140685,0.83
1032140854,0.54
1032140922,0.45
1032141057,0.65
1032141357,0.86
1032141573,1.22
1032141666,1.34
1032141691,0.49
1032141818,0.86
1032141858,0.45
1032142071,0.61
1032142373,1.69
1032142720,0.69
1032143075,0.91
1032143438,1.14
1032143479,0.5
1032143661,1.49
1032143983,3.24
1032144055,1.04
1032144312,2.29
1032144367,2.41
1032144723,1.41
1032144912,1.11
1032145109,1.39
1032145720,1.23
1032145728,1.8
1032147052,1.78
1032147724,1.53
1032147870,3.2
1032149104,1.19
1032149451,0.72
1032150004,0.6
1032151276,0.96
1032151515,0.36
1032151875,0.68
1032152043,1.36
1032152439,1.03
1032152621,1.09
1032153032,1.28
1032153936,0.67
1032154483,0.69
1032154641,2.8
1032154891,0.78
1032154945,2.3
1032155781,0.88
1032155826,1.14
1032155863,0.56
1032155887,1.34
1032155915,1.23
1032156083,1.29
1032156458,1.16
1032157425,0.93
1032157872,2.18
1032158284,2.84
1032158383,0.48
1032158406,5.6
1032158696,0.39
1032158918,1.35
1032160304,0.52
1032161300,0.79
1032161543,0.53
1032162407,1.71
1032162538,3.67
1032162879,1.29
1032164046,0.48
1032164273,0.78
1032164352,0.73
1032164410,1.76
1032165194,0.67
1032165278,1.31
1032165845,1.24
1032165888,0.66
1032166142,0.64
1032166340,0.48
1032166927,0.62
1032166976,1.63
1032167002,0.95
1032167049,1.11
1032167251,0.85
1032167924,0.61
1032168509,0.91
1032168841,0.68
1032169068,0.78
1032169159,0.56
1032169163,1.45
1032170392,0.7
1032170848,0.58
1032171173,0.92
1032171431,1.35
1032171660,1.03
1032171791,2.25
1032173089,1.94
1032173296,1.02
1032173442,1.59
1032173832,0.43
1032174072,1.7
1032174079,1.19
1032174082,2.26
1032174106,1.4
1032174760,1.56
1032175746,0.53
1032175846,2.18
1032177239,2.5
1032177481,1.41
1032177560,1.1
1032177717,1.16
1032177881,1.35
1032178188,4.62
1032178882,0.61
1032179147,0.91
1032179879,0.79
1032179964,2
1032180814,0.48
1032181104,1.71
1032181372,0.67
1032182170,0.87
1032182404,1.09
1032182864,0.64
1032183679,0.51
1032184272,0.44
1032184513,0.59
1032184661,1.03
1032184751,1.23
1032184752,0.52
1032185109,0.42
1032185310,0.68
1032185319,0.62
1032185564,0.7
1032185620,0.85
1032185827,0.6
1032185868,0.8
1032185877,0.75
1032186133,1.18
1032186215,0.45
1032186292,0.78
1032187027,0.57
1032187470,4.02
1032187543,1.01
1032187846,0.64
1032188151,1.58
1032189103,0.59
1032189734,0.46
1032190629,3.17
1032190779,1.78
1032190892,0.76
1032191768,1.29
1032191784,0.5
1032191946,0.57
1032192536,1.36
1032192844,0.75
1032193006,0.38
1032193667,2.18
1032193885,2.86
1032193900,0.64
1032193951,0.67
1032194769,0.83
1032195379,0.8
1032195487,0.33
1032195575,0.98
1032197523,0.52
1032197539,0.4
1032197574,1.52
1032197934,0.73
1032198193,1.08
1032198296,0.35
1032198591,0.89
1032199046,1.22
1032199178,0.96
1032199636,0.45
1032199778,0.67
1032199830,1.39
1032200012,0.59
1032200237,0.6
1032201039,0.81
1032201263,1.04
1032201348,0.55
1032201609,0.73
1032201951,1.27
1032201986,0.87
1032202847,2.25
1032203076,1.16
1032203570,0.59
1032204508,1.05
1032204657,1.82
1032205167,0.67
1032205982,0.86
1032206315,0.96
1032206674,0.68
1032207209,0.86
1032207574,1.26
1032207675,0.56
1032208756,0.36
1032209101,0.95
1032209889,0.33
1032210233,0.93
1032210345,0.17
1032210753,0.52
1032210815,0.37
1032211163,0.66
1032211218,1.31
1032211827,3.65
1032211847,0.63
1032212169,1.53
1032212515,1.05
1032212851,1.28
1032213496,0.99
1032213641,1.02
1032213878,0.25
1032213959,1.12
1032213991,1.75
1032214039,0.87
1032214234,1.93
1032214485,3.83
1032214603,1.76
1032215066,1.09
1032216134,0.36
1032216219,1.34
1032216304,0.66
1032217212,0.65
1032217567,0.75
1032217602,0.53
1032219002,2.26
1032220459,0.78
1032220610,1.02
1032221920,0.46
1032222338,0.48
1032222350,0.22
1032222430,0.74
1032222750,1.04
1032223780,1.03
1032224353,1.97
1032224396,0.55
1032224446,1.78
1032225037,0.46
1032225053,2.03
1032225301,0.69
1032225581,1.1
1032226072,0.47
1032227099,1.12
1032227162,3.47
1032227187,0.36
1032227846,1.25
1032227952,0.92
1032228199,0.59
1032228210,4.76
1032229181,0.75
1032229203,1.06
1032229737,0.41
1032229902,2.23
1032230668,0.55
1032230975,0.61
1032231950,0.64
1032232215,0.73
1032232220,0.35
1032232483,1.1
1032232502,0.53
1032232948,4.35
1032233140,0.92
1032233282,0.56
1032233529,1.2
1032233725,1.59
1032234141,0.65
1032234250,1.64
1032234272,0.5
1032234655,2.5
1032234694,2.21
1032234769,1.44
1032235032,0.98
1032235419,0.66
1032235788,1.28
1032236098,1.53
1032236105,0.88
1032236868,0.73
1032236998,1.38
1032237102,1.16
1032237432,1.03
1032237950,0.6
1032238393,0.68
1032239447,4.18
1032239963,1.09
1032240797,0.53
1032241391,0.81
1032241656,1.05
1032241754,0.27
1032242004,0.81
1032242452,0.96
1032242492,0.92
1032242887,1.96
1032243031,0.7
1032243049,0.43
1032243077,0.88
1032243545,1.11
1032244025,0.43
1032244186,0.48
1032244315,1.23
1032244839,0.81
1032244945,0.34
1032245245,1.33
1032245462,1.35
1032245469,0.87
1032245681,1.52
1032245734,1.09
1032245892,1.14
1032247467,0.49
1032247762,2.33
1032248079,0.67
1032248690,1.35
1032248763,0.64
1032248766,0.7
1032248966,1.24
1032249009,1.2
1032249319,1.5
1032249341,1.96
1032249505,0.3
1032250017,0.79
1032250543,0.71
1032250570,1.02
1032250751,1.52
1032250927,0.8
1032251074,0.31
1032251332,0.89
1032251378,0.42
1032251489,0.67
1032252780,0.93
1032253660,0.44
1032254490,1.97
1032254784,0.71
1032255122,1.65
1032255267,1.58
1032255713,0.81
1032255745,0.77
1032255780,0.93
1032255822,1.09
1032256101,2
1032256302,1.31
1032256826,1.18
1032257048,0.31
1032257241,0.55
1032257817,0.79
1032257864,1.69
1032259514,0.76
1032259639,1.3
1032260315,0.22
1032260362,3.54
1032260637,0.43
1032260661,0.9
1032261002,1.15
1032261084,0.76
1032261552,1.26
1032261585,0.39
1032261649,0.83
1032262361,0.74
1032262390,1.05
1032262571,1.71
1032262612,1.43
1032262759,0.43
1032262783,1.03
1032262926,0.93
1032263479,0.73
1032263968,0.25
1032264500,1.32
1032264861,0.82
1032265207,0.36
1032265243,0.7
1032265360,1.32
1032265627,0.72
1032265979,0.52
1032265987,0.7
1032266469,0.92
1032267199,0.55
1032267368,0.9
1032267838,0.95
1032267923,0.55
1032268731,0.46
1032268758,0.92
1032269067,0.85
1032269283,1.2
1032270516,3.43
1032270560,5.73
1032270622,1.53
1032271119,1.05
1032272381,2.11
1032272607,0.55
1032272666,1.14
1032272719,0.55
1032272844,0.6
1032272987,1.1
1032273578,0.44
1032273692,1.06
1032273719,1
1032273876,0.72
1032274166,0.99
1032274364,0.66
1032274382,0.9
1032274430,1.56
1032274729,0.45
1032275495,1.19
1032276048,0.39
1032276204,1.07
1032276210,1.05
1032276373,0.3
1032276537,0.68
1032276597,1.2
1032276644,0.58
1032276879,0.85
1032278001,0.63
1032278257,1.75
1032278666,1.49
1032278726,0.9
1032278784,0.71
1032279419,0.99
1032279680,0.9
1032279833,1.72
1032280352,5.2
1032280385,0.97
1032280392,0.58
1032280716,0.57
1032280978,1.15
1032281075,2.36
1032281492,0.91
1032281626,0.42
1032281656,0.12
1032281745,0.9
1032282058,1.76
1032282434,0.4
1032282508,1.08
1032282915,1.07
1032283012,1.33
1032283036,2.44
1032283244,0.9
1032283449,0.76
1032284202,0.34
1032284304,2.47
1032284460,0.39
1032285029,0.84
1032285032,0.94
1032285566,0.75
1032285786,1.32
1032286031,0.75
1032286297,0.73
1032287771,0.42
1032288260,0.29
1032288352,0.8
1032288409,0.66
1032288972,0.94
1032289191,1.34
1032289296,0.77
1032289429,0.86
1032290042,0.28
1032290113,0.99
1032290210,1.39
1032290313,0.34
1032290344,1.66
1032290403,1.18
1032290823,0.71
1032290854,0.4
1032290865,0.81
1032291242,0.4
1032291992,0.59
1032292240,0.49
1032292358,0.91
1032292477,1.27
1032292521,3.03
1032292573,1.37
1032292610,0.36
1032292746,1.28
1032292796,0.29
1032292862,0.78
1032293005,0.38
1032293022,1.45
1032293027,1.09
1032293281,0.85
1032293528,0.72
1032293806,0.8
1032293859,0.7
1032294059,0.67
1032294085,0.75
1032294313,0.67
1032294437,0.83
1032294661,1.27
1032294941,1.18
1032296307,1.67
1032296934,0.69
1032297150,0.95
1032298676,1.64
1032298692,1.43
1032299028,0.92
1032299233,2.68
1032299866,0.72
1032299929,1.83
1032300537,0.86
1032301167,0.52
1032301854,0.38
1032302277,0.77
1032302428,0.94
1032302514,1.05
1032302620,0.47
1032302752,1.06
1032303910,1.05
1032304086,1
1032304118,0.68
1032304364,0.27
1032304589,1.46
1032305022,1.36
1032305065,1.48
1032305408,3.29
1032306675,0.49
1032307561,1.22
1032308284,0.49
1032308581,0.79
1032308667,0.66
1032308697,2.1
1032308712,1.04
1032308782,1.38
1032309243,1.4
1032309435,1.62
1032309558,0.84
1032309572,1.58
1032310675,0.9
1032311381,0.51
1032311514,0.75
1032311621,0.94
1032313012,1.01
1032313667,0.64
1032313833,0.96
1032316048,0.76
1032316099,1.18
1032317121,0.82
1032317344,0.49
1032318047,0.87
1032318054,0.53
1032318155,0.73
1032318249,0.85
1032318259,1.18
1032318752,0.99
1032318926,0.73
1032320873,1.39
1032321329,0.58
1032321562,1.63
1032322126,0.42
1032322239,0.81
1032322466,0.46
1032322742,1.75
1032323862,0.32
1032323904,1.41
1032324069,0.49
1032324192,0.96
1032324579,2.79
1032324866,0.68
1032325428,0.41
1032325466,3.09
1032325841,2.28
1032328011,0.88
1032329069,0.6
1032329269,0.27
1032329362,1.18
1032329492,1.22
1032329761,0.98
1032329814,0.67
1032329916,1.16
1032330250,0.76
1032331133,1.5
1032332387,0.68
1032333262,0.58
1032333304,0.77
1032333437,0.29
1032333737,0.48
1032333944,1.11
1032334322,0.87
1032334605,0.78
1032334612,1.18
1032334771,0.63
1032335086,0.35
1032335520,2.62
1032335559,0.77
1032335792,1.16
1032336223,0.93
1032336391,1.19
1032336731,3.84
1032336808,0.52
1032336950,1.02
1032337597,0.73
1032337618,1.55
1032337862,0.78
1032337947,0.76
1032337980,0.62
1032338136,0.71
1032338552,0.72
1032338675,0.37
1032339701,3.02
1032339723,2.27
1032340278,0.76
1032340285,0.74
1032340559,0.34
1032342218,2.5
1032342397,0.27
1032342575,0.94
1032342818,0.52
1032343163,1.42
1032343272,1.23
1032343582,0.62
1032343897,1.25
1032344124,1.86
1032345330,0.87
1032346013,1.36
1032346310,1.17
1032347063,3.29
1032347435,0.72
1032347439,1.43
1032347470,1.09
1032347750,0.76
1032348272,1.01
1032348586,0.77
1032349239,1.37
1032349251,1.69
1032349340,2.36
1032349354,1.31
1032349525,0.88
1032349872,0.47
1032350003,0.83
1032350059,1.54
1032350434,1.52
1032351226,0.58
1032351742,0.71
1032351769,0.56
1032352673,1.29
1032352781,1.51
1032352881,0.5
1032353552,1.45
1032353728,0.65
1032354412,0.64
1032355863,0.71
1032355969,0.35
1032356296,1.2
1032356472,1.69
1032356809,1.15
1032357248,0.58
1032357272,1.03
1032358823,0.73
1032359358,0.62
1032359681,0.94
1032359723,0.78
1032360537,0.53
1032361152,0.48
1032361915,0.62
1032362213,0.46
1032362280,1.06
1032363289,0.96
1032363763,1.02
1032363911,1.06
1032363981,1.35
1032364117,0.76
1032364371,0.53
1032364429,1.31
1032365142,0.28
1032365473,0.67
1032365717,0.82
1032365913,0.85
1032365980,0.41
1032366213,0.57
1032366310,0.59
1032366598,0.97
1032366938,0.97
1032367074,0.76
1032367079,1.15
1032367206,0.58
1032367798,0.74
1032367961,1.8
1032368054,0.32
1032368183,0.68
1032368387,0.88
1032368403,2.3
1032368508,0.41
1032368782,0.75
1032368793,1.73
1032369526,1.36
1032369539,0.99
1032370212,1.22
1032370242,1.75
1032370724,0.61
1032371322,1.33
1032371646,1.21
1032371690,0.32
1032372244,0.63
1032372605,1
1032372970,0.56
1032373416,0.8
1032373778,0.57
1032374083,1.07
1032374329,0.44
1032374372,0.89
1032375147,0.28
1032375206,1.96
1032375454,0.45
1032375736,0.94
1032376395,0.54
1032376594,1.8
1032376939,0.62
1032376961,0.92
1032377043,1.05
