_id,overall_stats.avg_battle_values.avg_spot_dmg
1018463739,8254
1018463832,24858
1018463899,28733
1018464215,9612
1018464354,25963
1018464358,9635
1018464601,19010
1018464705,9465
1018464712,21914
1018464726,9761
1018464813,12379
1018465120,13506
1018465156,15516
1018465248,21996
1018465396,8824
1018465782,13293
1018465853,29696
1018466621,13366
1018466687,31388
1018466898,23268
1018467030,27314
1018467689,8012
1018467818,19252
1018468797,14816
1018469038,11507
1018469340,25364
1018471038,35550
1018471848,7450
1018472171,21988
1018472376,10084
1018472718,13729
1018472870,15347
1018473556,11501
1018474186,7334
1018474332,14067
1018474409,15853
1018474425,9657
1018474557,9586
1018474781,17602
1018475025,91748
1018475033,13711
1018475907,11475
1018476071,11587
1018476197,8872
1018476201,7282
1018476397,19043
1018476613,26759
1018477189,18617
1018477311,17095
1018477699,18427
1018477897,18059
1018478003,13660
1018478299,18180
1018478440,19122
1018478619,18767
1018479026,19245
1018479038,12281
1018479305,14178
1018479719,11775
1018479809,21791
1018480140,15974
1018480165,16231
1018480662,16282
1018480993,24288
1018481586,16637
1018481927,34147
1018481928,24312
1018481974,15972
1018482076,7976
1018482094,10096
1018482105,19358
1018482484,10866
1018482842,10894
1018483097,22131
1018483099,16043
1018483673,15064
1018483938,25010
1018484026,17059
1018484377,19273
1018484628,21781
1018484667,13870
1018484673,15148
1018484797,17895
1018486202,23498
1018486233,21801
1018486264,12701
1018486319,19619
1018486545,20055
1018486629,12768
1018486654,19977
1018486854,10500
1018486856,11069
1018486877,14870
1018487302,15966
1018487667,13994
1018487803,33168
1018487959,19305
1018488065,10861
1018488354,17133
1018488404,21559
1018489021,9892
1018489224,9791
1018490131,11988
1018490465,15344
1018490501,12684
1018490887,13307
1018491021,10182
1018491299,5319
1018492188,9097
1018493252,16362
1018493450,19949
1018493532,15692
1018494519,8004
1018494558,14149
1018494562,8605
1018494682,7253
1018494972,8712
1018495100,17946
1018495535,17130
1018495903,18873
1018495919,14902
1018495972,25530
1018496907,15096
1018497348,10258
1018497923,20539
1018498366,20267
1018498390,6447
1018498498,14084
1018498751,22756
1018499077,42247
1018499250,13424
1018499288,30591
1018499523,9596
1018499563,25290
1018499699,22676
1018499857,9899
1018499948,10225
1018499980,18078
1018500384,22606
1018500502,11157
1018501011,17455
1018501281,11040
1018501532,8857
1018501607,42484
1018502398,33839
1018502560,8068
1018502700,35564
1018503036,10349
1018503082,16463
1018503112,38639
1018503801,6565
1018503840,7570
1018504716,13250
1018504890,43874
1018504996,19458
1018505555,18998
1018505591,14969
1018506167,12497
1018506435,19271
1018507417,11729
1018507506,21541
1018509058,16268
1018510029,14783
1018510513,19577
1018511232,14066
1018511410,28161
1018511416,11043
1018511557,15201
1018511824,22644
1018512140,24563
1018512354,19651
1018512451,20319
1018512744,9555
1018513769,17836
1018514377,13270
1018514635,20026
1018515125,18812
1018515126,16865
1018515411,17904
1018516153,23334
1018516384,10840
1018516765,7419
1018517089,17350
1018517093,16374
1018517226,10555
1018517286,16217
1018517474,17670
1018517605,20656
1018517806,10933
1018517812,17585
1018517878,26132
1018517899,16112
1018517904,23959
1018518001,13408
1018518373,19215
1018519074,13024
1018519322,17275
1018519326,10096
1018519565,12307
1018520678,17494
1018520906,19823
1018520909,16176
1018521035,8426
1018521041,13776
1018521143,22927
1018521415,20294
1018521761,12933
1018522188,29000
1018522330,25641
1018522453,15358
1018522883,12851
1018522928,18390
1018523589,18293
1018523769,29392
1018524571,23064
1018524820,15767
1018524971,18946
1018525006,28431
1018525546,14437
1018525684,16282
1018526149,27762
1018526230,5208
1018526347,16430
1018526692,11035
1018526982,62305
1018527002,26567
1018527008,10104
1018528565,8851
1018529657,14525
1018529866,16790
1018531061,10609
1018531789,11943
1018531944,8234
1018532813,11117
1018533287,26572
1018533369,19779
1018533994,26832
1018534186,20776
1018535086,18941
1018535162,8292
1018535412,12522
1018536390,32867
1018536771,21319
1018536775,19963
1018536889,8538
1018536975,17425
1018537002,26445
1018537775,28842
1018537899,12953
1018537928,19715
1018538031,17251
1018538039,20375
1018538223,13723
1018538303,12953
1018538389,12803
1018538837,13741
1018539268,21920
1018540029,13704
1018541427,6126
1018541435,17555
1018541482,33716
1018541549,9261
1018541598,9091
1018542103,17546
1018542267,19313
1018542668,13200
1018542859,16276
1018542894,13355
1018543878,18780
1018544286,15041
1018544357,13153
1018544387,14590
1018544433,10199
1018544609,13644
1018544624,13284
1018544742,23269
1018544764,17358
1018544880,17152
1018545450,14241
1018545657,11905
1018546380,24687
1018546976,19325
1018547398,19786
1018547861,6199
1018548702,8529
1018549257,14719
1018549447,18756
1018549715,9810
1018549941,10826
1018550287,12497
1018550428,19444
1018550747,14518
1018552111,9093
1018552380,14014
1018552523,16615
1018553061,10560
1018553206,14403
1018553268,23255
1018553676,14237
1018553790,22883
1018553816,27090
1018553963,20235
1018554031,14672
1018554069,8255
1018554156,13748
1018554454,22060
1018554491,14434
1018554493,17249
1018554635,29395
1018554692,16057
1018554696,9996
1018554831,17885
1018554965,11622
1018555044,12850
1018555228,18498
1018555318,0
1018555337,13176
1018555392,17544
1018555512,13418
1018555635,19768
1018556086,19891
1018556155,24690
1018556229,11672
1018556514,14416
1018556852,8512
1018556990,8193
1018557894,21297
1018558024,13481
1018560792,14231
1018562832,8606
1018563180,19440
1018563211,9296
1018563568,31944
1018563650,21802
1018563789,25113
1018564885,12375
1018565103,5686
1018565579,7977
1018565953,15968
1018566196,5087
1018566485,6837
1018567545,20798
1018567981,6752
1018567991,14217
1018568324,24882
1018568474,13739
1018568782,9990
1018569244,11737
1018569420,14918
1018569660,19124
1018569692,17807
1018570398,19533
1018570635,8431
1018570638,23019
1018570731,19185
1018570810,15315
1018570938,14370
1018571201,20697
1018571500,8583
1018572059,22975
1018572112,15565
1018572308,20365
1018572681,14736
1018572709,10404
1018572925,12283
1018573653,18921
1018573845,19581
1018573908,18985
1018573926,11409
1018573962,8393
1018574046,16094
1018574171,11524
1018574332,17798
1018574632,8555
1018574743,20469
1018575279,17609
1018575299,10924
1018575415,7031
1018575745,18157
1018575763,20417
1018576075,26949
1018576497,15826
1018576864,19407
1018577482,19850
1018577575,15486
1018578755,14993
1018578784,20087
1018578909,14393
1018579370,28144
1018579565,12893
1018579709,16644
1018580791,41709
1018581097,17917
1018581180,16310
1018581604,16474
1018581688,11669
1018581887,1600
1018581994,79528
1018582019,7711
1018582078,11598
1018582139,18020
1018582382,22025
1018583615,6312
1018583894,15294
1018584168,16191
1018584521,30100
1018584644,16843
1018585180,18775
1018586047,10389
1018586144,16899
1018586446,14553
1018586704,20123
1018586791,9762
1018586931,12397
1018587225,19326
1018587461,17436
1018587592,16369
1018587767,19846
1018588128,13909
1018589009,11632
1018589727,15267
1018589836,34710
1018589976,19743
1018590019,11524
1018590148,20789
1018590564,16480
1018590688,37742
1018590705,25007
1018590791,7614
1018590814,20447
1018590931,20120
1018591087,16099
1018591152,29153
1018591158,17997
1018591242,10018
1018591378,13324
1018591631,18298
1018591715,7833
1018592467,10458
1018592589,15594
1018592758,22254
1018592760,20966
1018593360,11001
1018593408,8309
1018594750,10620
1018595628,15642
1018595663,15615
1018595819,15552
1018595939,9975
1018596132,10619
1018596217,14064
1018596346,9423
1018596500,22681
1018596532,17598
1018596577,28744
1018596640,12510
1018596651,10811
1018597824,16543
1018597952,14463
1018597976,29278
1018598267,9357
1018598485,30265
1018598821,16605
1018598883,14880
1018599177,21887
1018599182,24043
1018600062,42576
1018600145,13091
1018600808,23229
1018601535,26202
1018602363,21339
1018602531,10140
1018602782,12260
1018603955,13169
1018604511,14790
1018604968,17236
1018605378,7815
1018605421,18358
1018605522,26865
1018605611,10055
1018606009,24471
1018606136,13240
1018606280,15384
1018606363,21953
1018606532,18875
1018606883,6214
1018607221,16353
1018607512,13279
1018607959,7597
1018608164,22483
1018608582,24759
1018608683,11595
1018608709,16362
1018608867,19167
1018608965,10814
1018609192,15283
1018609284,16261
1018609346,9193
1018609522,12622
1018609532,14232
1018609660,14218
1018610006,19753
1018610366,17955
1018610539,15554
1018610791,6603
1018611046,18910
1018611268,12915
1018611309,10102
1018611365,26001
1018611521,18620
1018612068,17552
1018612334,17334
1018612806,13026
1018613143,14060
1018613195,12437
1018613380,21617
1018613518,18289
1018613784,20602
1018613810,20306
1018613862,3695
1018614664,19956
1018614682,22134
1018614743,19261
1018615056,21112
1018615306,38230
1018615682,17902
1018616237,9472
1018616457,13065
1018616502,10257
1018616782,11834
1018616846,10941
1018616961,17990
1018617441,13999
1018617483,8111
1018617802,13291
1018617946,15690
1018618160,24866
1018618420,14016
1018618446,6467
1018618478,26659
1018618509,20558
1018619552,11406
1018621141,10314
1018623243,18106
1018623247,10820
1018624038,17402
1018624174,9965
1018624292,26676
1018624571,20788
1018625156,12224
1018625606,15778
1018625637,0
1018625819,13748
1018625829,16576
1018626114,12051
1018626330,15774
1018626508,10996
1018626532,8287
1018626591,24635
1018627640,17902
1018627955,17064
1018628349,12304
1018629071,15708
1018629389,22925
1018630108,13497
1018630697,19089
1018631741,5288
1018631899,28434
1018632210,13548
1018632477,14988
1018632505,19746
1018632590,19054
1018632731,23655
1018632976,25525
1018633096,7952
1018633253,10126
1018633433,18187
1018633730,14185
1018633838,15683
1018633911,21797
1018633918,18061
1018634379,16474
1018634502,22627
1018634644,27136
1018634843,13917
1018634866,19653
1018635002,13484
1018637471,10789
1018637831,17891
1018637913,16257
1018638446,21707
1018639127,50794
1018639489,21966
1018639618,15739
1018640568,26466
1018640662,10298
1018640840,6108
1018640944,11938
1018642216,17411
1018642315,22144
1018644023,13298
1018644503,7463
1018644860,11534
1018645849,20241
1018646116,17636
1018646593,19303
1018646972,14931
1018647417,19741
1018647520,17120
1018647671,12833
1018647987,14665
1018648096,26563
1018648177,31360
1018648468,10151
1018648681,13313
1018649005,17776
1018649029,23357
1018649305,10872
1018649320,17554
1018649451,16873
1018649864,15890
1018650028,10464
1018650075,18188
1018650079,13513
1018650162,15580
1018650383,16088
1018650458,24824
1018651953,20209
1018652511,30394
1018653306,5332
1018653610,27245
1018653994,16163
1018654684,16996
1018654760,14818
1018655290,20509
1018655714,19388
1018656233,13802
1018656361,16434
1018656489,12414
1018656996,31470
1018657089,9639
1018657502,10994
1018657668,21783
1018657710,17575
1018658021,12296
1018658582,17636
1018658985,40919
1018659031,16302
1018660015,23903
1018660266,19277
1018660618,13245
1018661126,4565
1018661325,15791
1018661453,21980
1018661738,15540
1018661907,20876
1018661915,14112
1018662134,11010
1018662396,10060
1018662651,14841
1018662825,16827
1018663650,16246
1018663707,12546
1018663820,23541
1018664180,9820
1018664405,16701
1018664921,17125
1018665019,14605
1018665192,20578
1018665271,12102
1018665342,9648
1018665386,16019
1018665471,15766
1018665482,12990
1018665644,14326
1018665795,12961
1018665883,14041
1018666074,29544
1018666119,29391
1018666221,16314
1018667126,19408
1018667238,18654
1018667908,10004
1018668750,22186
1018668960,13716
1018668991,13250
1018669823,8468
1018670362,21762
1018670503,18500
1018670803,17125
1018672414,11982
1018672516,12849
1018672996,21150
1018673423,18491
1018673545,11872
1018673717,33324
1018674357,18264
1018674855,26031
1018675304,15409
1018675339,14384
1018675371,21283
1018675989,18908
1018676173,15014
1018676451,5947
1018677039,15180
1018677440,11417
1018677451,15996
1018677694,17964
1018677876,13067
1018677991,16367
1018678175,15169
1018678240,20388
1018678447,29421
1018678519,13514
1018678631,18089
1018678793,16905
1018679014,17573
1018679023,11235
1018679231,8632
1018679333,12490
1018679589,18803
1018679975,21194
1018680007,16745
1018680451,18202
1018680561,41066
1018680568,11365
1018680812,42341
1018681016,21644
1018681316,23599
1018681559,24182
1018681705,8931
1018681794,23381
1018682040,21966
1018682403,19229
1018682412,12028
1018682552,22986
1018682836,8406
1018682859,18341
1018683481,13746
1018684091,21247
1018684106,20187
1018684298,10523
1018684300,18401
1018684314,19866
1018686812,14567
1018686916,20473
1018687970,24294
1018688204,20625
1018688689,8287
1018689049,15801
1018689328,12971
1018689341,6355
1018690535,7763
1018690929,13705
1018691271,12717
1018691407,9413
1018691486,9355
1018691531,9301
1018691661,17916
1018691830,14953
1018691861,19778
1018691863,13724
1018692027,8394
1018692346,22047
1018692524,18328
1018692617,10744
1018692828,26533
1018693037,10749
1018693301,16947
1018693415,19766
1018693822,24652
1018694597,10417
1018695115,17588
1018695178,15083
1018695512,9541
1018695544,23499
1018695980,18789
1018695999,22680
1018696741,21464
1018696848,17668
1018697407,14799
1018697672,15733
1018698304,23979
1018698305,7130
1018698372,23031
1018699020,8995
1018699164,18403
1018699203,15741
1018699219,19205
1018699515,22673
1018699706,32525
1018699801,24452
1018700198,20841
1018700256,33590
1018700347,6992
1018700975,11648
1018701116,23326
1018701128,24584
1018701240,49553
1018701604,18385
1018703325,20856
1018703529,13329
1018703753,13235
1018703860,14199
1018704333,18817
1018704605,16861
1018705876,27435
1018705974,7190
1018706406,15648
1018706496,15023
1018706499,20360
1018706568,10160
1018707428,7752
1018707835,14020
1018708166,8870
1018708299,6044
1018708406,1286
1018709212,22297
1018709444,21958
1018709508,10588
1018710096,20069
1018710171,20424
1018710737,14627
1018710965,22632
1018710969,21426
1018711156,24485
1018711306,25566
1018711351,12463
1018711464,14583
1018711595,32269
1018711908,15963
1018712371,12627
1018712451,7710
1018712452,12468
1018712653,15040
1018712720,16681
1018712758,17620
1018712856,20260
1018713003,10346
1018713099,15897
1018714084,21195
1018714542,8535
1018714779,7162
1018714868,7223
1018714884,11119
1018714900,12216
1018715112,11365
1018715377,11953
1018715417,11368
1018715644,10088
1018716256,9722
1018717542,15428
1018717904,22023
1018718114,19711
1018718314,20565
1018718367,13819
1018719023,21735
1018719080,17467
1018719106,15316
1018719624,24165
1018719856,12345
1018719955,23623
1018720050,21942
1018720138,8624
1018720385,10253
1018720388,19506
1018720880,7169
1018721025,17553
1018721324,11157
1018721405,19726
1018721557,8809
1018721637,19340
1018721980,19803
1018722040,13654
1018722558,19429
1018722775,29393
1018722913,16098
1018723212,13588
1018723767,18132
1018723788,19048
1018723925,14663
1018724617,22904
1018724725,23023
1018725440,15236
1018725986,15767
1018726044,9970
1018726053,15138
1018726868,7636
1018726915,17199
1018726927,14659
1018727114,6909
1018727530,14911
1018727906,20128
1018727957,22840
1018728532,18783
1018728596,19650
1018728666,22306
1018728793,9745
1018729052,21981
1018729837,8604
1018730197,10942
1018730319,18648
1018730462,11262
1018730745,6748
1018731541,17171
1018731763,21924
1018732045,20180
1018732195,7979
1018732229,11546
1018732494,24352
1018733484,9963
1018733874,11830
1018734018,12173
1018734070,18459
1018734097,14308
1018734616,19909
1018734988,12315
1018735195,3711
1018736255,8534
1018736490,19882
1018736549,13233
1018736745,17212
1018736767,15535
1018736907,17561
1018736941,8543
1018737067,20267
1018737138,19946
1018737311,14738
1018737703,18423
1018737740,12717
1018738305,16796
1018739975,19910
1018740167,10627
1018740409,13080
1018741036,22604
1018741270,6688
1018741672,21970
1018741706,11196
1018742389,11381
1018744334,10399
1018744730,15376
1018744963,13642
1018745468,7347
1018746345,34494
1018746853,10369
1018746929,7088
1018747093,13505
1018747304,14689
1018747398,18734
1018747499,9283
1018747528,20425
1018747862,14270
1018748270,16578
1018748336,22621
1018748812,17971
1018749309,18114
1018749359,17023
1018749523,10375
1018751518,14801
1018751584,19084
1018751674,28387
1018751924,18164
1018751971,16252
1018752082,15097
1018753226,6653
1018753610,25139
1018753849,32126
1018754588,10157
1018754627,13780
1018754922,12397
1018755249,9982
1018755476,15424
1018755623,10217
1018755735,14890
1018755796,12665
1018755921,14312
1018756802,9070
1018757235,19067
1018758117,11874
1018758136,15232
1018758474,27017
1018758872,11493
1018759637,7373
1018759746,10731
1018759858,23855
1018759941,17632
1018760374,9121
1018760706,41560
1018761148,19611
1018761956,27138
1018762182,21926
1018762485,10596
1018763675,8739
1018764587,18636
1018765086,6662
1018765721,21539
1018765760,13196
1018766037,8373
1018767635,13115
1018767642,18491
1018767851,11687
1018767921,14223
1018769460,19214
1018770478,15163
1018770674,12023
1018770919,21978
1018771057,8676
1018771073,14543
1018771862,13493
1018772517,8894
1018772904,24106
1018773033,24240
1018773292,19027
1018774562,10264
1018774827,26577
1018775120,7699
1018775592,25872
1018775622,10357
1018776478,30683
1018777299,20419
1018777735,15276
1018778690,19071
1018778739,7646
1018778897,9481
1018780255,13714
1018781018,21713
1018782336,13574
1018782619,18952
1018782852,20960
1018783264,18024
1018783680,19397
1018784038,14301
1018784369,22900
1018784601,15566
1018784901,8836
1018784971,16854
1018785298,17132
1018785371,13045
1018785536,14023
1018785851,42236
1018786157,24367
1018786413,13815
1018786684,11087
1018786807,8755
1018787283,12956
1018787722,27444
1018787846,10202
1018787968,9065
1018788264,64542
1018788331,5276
1018788374,9751
1018788417,15213
1018788678,13619
1018788679,7469
1018789115,20947
1018789323,24042
1018789561,22833
1018789995,28509
1018790499,13803
1018790897,18775
1018790950,0
1018790959,4785
1018791502,10945
1018791806,31853
1018792014,23736
1018792852,13448
1018792904,15116
1018793320,16245
1018793840,19876
1018794105,19306
1018794629,16531
1018794724,22183
1018795446,11400
1018796135,13434
1018796353,12875
1018796982,19397
1018796990,20483
1018797021,14390
1018797032,26616
1018797682,10570
1018797737,25332
1018797834,6037
1018798401,13292
1018798428,17450
1018798724,9773
1018800231,20691
1018800412,23613
1018800939,16482
1018801167,36696
1018801206,16767
1018801360,15608
1018801456,9590
1018801762,9199
1018802101,23446
1018802127,21789
1018802244,10769
1018802643,8594
1018802741,14734
1018802757,10089
1018803065,28447
1018803928,14302
1018804286,9594
1018804379,9751
1018804862,24066
1018805059,24851
1018805889,22336
1018806065,15593
1018807474,18570
1018810800,21750
1018810882,20048
1018812308,14572
1018812942,11768
1018813122,16599
1018813154,22336
1018813199,14868
1018813507,15212
1018813589,15917
1018813996,17401
1018814009,17690
1018814319,16563
1018814874,25715
1018815253,16365
1018816182,25735
1018816606,15810
1018816765,16368
1018816839,12911
1018817063,11878
1018817181,13634
1018817199,17396
1018817257,11798
1018817332,11154
1018817486,14321
1018818703,12097
1018818727,16072
1018819052,20604
1018819161,17721
1018819335,11382
1018819489,22791
1018819567,25508
1018820387,27192
1018820740,20247
1018821123,21243
1018821654,15772
1018821807,14119
1018822533,19891
1018823710,12309
1018824051,12133
1018824234,17891
1018824881,27725
1018825315,0
1018826078,16531
1018826172,8444
1018827122,19795
1018827837,9240
1018828874,18563
1018829315,18022
1018829583,35440
1018829656,15180
1018829671,6804
1018830313,15117
1018830464,16256
1018831719,15329
1018832781,13118
1018833724,12457
1018834418,16109
1018834425,15073
1018834545,15183
1018834723,22891
1018835218,14492
1018836388,20704
1018836575,10535
1018836641,10853
1018837547,15376
1018838245,24915
1018838503,22631
1018838677,19477
1018838870,11544
1018839018,10560
1018839700,19208
1018839707,12083
1018839760,15304
1018839861,21251
1018840142,10493
1018840245,22656
1018840613,11962
1018840880,17504
1018840920,32827
1018841252,17848
1018841613,12158
1018841822,18067
1018841842,48484
1018841872,19635
1018841944,16009
1018842301,12615
1018843135,12613
1018843506,11773
1018843604,12394
1018843707,34322
1018843946,22962
1018844517,10996
1018845236,23765
1018845409,18908
1018845779,31303
1018846581,11656
1018846801,12891
1018847016,29880
1018847625,10123
1018847757,11081
1018847901,10187
1018847932,11664
1018848327,36341
1018848916,17912
1018849336,22570
1018849362,13764
1018849430,13314
1018849559,20825
1018849702,11241
1018849935,18530
1018850160,7688
1018850265,19506
1018850441,17219
1018850489,13888
1018850501,17027
1018850744,8501
1018850866,11188
1018851380,6781
1018851727,7222
1018852115,14775
1018852192,7955
1018852333,15767
1018852678,16325
1018853119,10817
1018853589,11188
1018853776,9390
1018853867,14228
1018854799,15074
1018855084,12392
1018855376,12422
1018855392,11642
1018856007,22693
1018856104,12658
1018856200,19419
1018856421,17228
1018856562,18514
1018857028,11526
1018857161,14629
1018857712,23870
1018857818,18889
1018857881,16975
1018858474,15990
1018858660,22027
1018858678,13851
1018858682,16170
1018858814,20502
1018858842,17338
1018859227,34773
1018859323,10218
1018859365,13124
1018859806,10031
1018860213,10725
1018860492,5456
1018860570,20600
1018860984,14888
1018860990,8777
1018861111,17607
1018861709,23873
1018863176,9928
1018863394,8807
1018863600,11889
1018863750,15868
1018863877,9495
1018864027,25405
1018865170,14090
1018865642,14402
1018865675,8552
1018865682,18362
1018866100,11669
1018866317,30123
1018867073,7549
1018867756,8415
1018867821,24079
1018868952,20043
1018869378,6851
1018869421,12535
1018869600,7561
1018869619,11812
1018869744,18557
1018869999,10415
1018871089,9321
1018871160,16232
1018871440,32223
1018871551,21281
1018871902,14971
1018871934,11021
1018872087,6193
1018872611,8938
1018872923,16045
1018873590,9142
1018874063,12547
1018874728,27583
1018875558,12495
1018875690,15288
1018876155,3689
1018876175,22513
1018876570,8775
1018876586,3306
1018876673,14316
1018876790,18633
1018876803,20600
1018877152,9983
1018877190,48846
1018877436,18893
1018877489,14876
1018877769,13260
1018878025,17091
1018878564,22206
1018879319,17196
1018880083,27701
1018880143,8293
1018880268,13600
1018880429,15578
1018881094,15192
1018881260,17154
1018881463,7924
1018881806,33954
1018881989,15750
1018882324,12349
1018882487,16250
1018882905,13675
1018882989,10021
1018883101,10133
1018883200,7616
1018883289,25524
1018883345,15619
1018883780,9689
1018883790,21518
1018884065,14354
1018884081,11296
1018884622,21217
1018884968,9298
1018885885,11506
1018886063,7336
1018886138,7776
1018886159,11252
1018886617,11686
1018887005,12220
1018887248,13258
1018887808,35605
1018888009,17751
1018888269,7471
1018888505,4621
1018888527,16046
1018889780,18872
1018890059,14445
1018890507,13184
1018890509,14076
1018890787,15987
1018890804,17116
1018891152,13689
1018891314,28198
1018891412,28313
1018891629,13790
1018892241,28473
1018892757,12609
1018892979,16013
1018893529,15056
1018894245,16064
1018894810,33999
1018895136,15628
1018895347,5443
1018895642,13956
1018896469,11972
1018897127,29377
1018897151,12028
1018897610,20525
1018897819,8895
1018898204,23501
1018899254,28105
1018899602,17407
1018899770,17634
1018900318,16355
1018900438,16589
1018900512,5601
1018900693,11122
1018900971,14595
1018901089,9977
1018901982,4326
1018902078,12786
1018902145,20626
1018902547,15110
1018902898,18036
1018903196,26898
1018903216,23966
1018903886,27357
1018903969,18958
1018904082,16707
1018904267,13378
1018904332,58904
1018904507,20208
1018904533,19554
1018905028,17867
1018905178,12847
1018905633,6440
1018905818,18811
1018905998,26350
1018906256,16964
1018906613,7363
1018907464,17263
1018907568,37925
1018908872,10657
1018909583,12332
1018910356,11227
1018910548,22587
1018910743,17284
1018910882,22071
1018911150,11531
1018911369,17356
1018912116,18540
1018912622,15789
1018912787,25551
1018912891,13777
1018913780,16288
1018913794,14408
1018913854,10983
1018914069,15142
1018914246,7396
1018914333,0
1018914393,19916
1018914795,19200
1018915234,13943
1018915520,16459
1018915673,16696
1018915984,10433
1018916138,13404
1018916186,51462
1018916287,29301
1018916521,17677
1018916533,15426
1018916588,13864
1018916926,16500
1018917380,18912
1018917513,14088
1018917529,8048
1018917851,15364
1018917898,17722
1018917927,7049
1018918583,7864
1018918676,8364
1018918771,15129
1018918790,21429
1018918851,12732
1018919186,13267
1018919190,14909
1018920557,17007
1018920679,13904
1018920726,23393
1018920753,26877
1018921257,16338
1018922633,12898
1018923205,30569
1018923588,14789
1018923608,12692
1018924726,12644
1018924852,11842
1018925108,22502
1018925555,16602
1018925791,10429
1018926535,17945
1018926740,11205
1018926846,17261
1018926875,7619
1018927386,9725
1018928102,15054
1018928479,15078
1018928483,13715
1018928598,17626
1018928785,16983
1018929324,14011
1018929490,10250
1018929640,16568
1018929670,14880
1018929694,10723
1018929903,8989
1018929956,13021
1018930208,21123
1018930292,22217
1018930663,33793
1018930929,22317
1018931109,9923
1018931325,14902
1018931799,14610
1018932158,20178
1018932458,10011
1018933331,18340
1018933576,13965
1018933952,14545
1018934037,12534
1018934719,19656
1018934861,12016
1018935115,23699
1018935519,25148
1018935613,9913
1018935813,22216
1018935983,9748
1018936116,9175
1018936150,12550
1018936230,12354
1018936512,15883
1018937162,16434
1018937264,10788
1018937396,29005
1018938828,12204
1018939415,18620
1018940107,10905
1018940253,13382
1018940254,14590
1018940325,17985
1018940451,13615
1018940743,12326
1018940764,20429
1018941264,15782
1018942481,17453
1018942796,16258
1018943165,9628
1018943707,18381
1018943839,23658
1018944361,21564
1018944678,17714
1018944874,16139
1018945028,10280
1018945498,7755
1018946422,16005
1018946642,14360
1018947103,30202
1018947469,10694
1018947593,12506
1018947645,18187
1018947915,18221
1018948219,24673
1018948312,13081
1018948655,24759
1018949019,10495
1018949434,13701
1018950031,19985
1018950039,12948
1018950155,18673
1018951730,13054
1018951834,36147
1018952077,21266
1018952647,9153
1018952693,22773
1018953208,22150
1018953426,24440
1018954046,9802
1018954085,18220
1018954172,16259
1018954356,16889
1018954379,12880
1018954661,16370
1018954986,21333
1018955043,11274
1018955431,15757
1018955566,18731
1018955819,21294
1018955841,11693
1018955884,9733
1018956177,17087
1018956185,21830
1018956518,11658
1018956741,13853
1018956828,28633
1018956845,0
1018956963,25065
1018956980,8094
1018957247,16903
1018957265,12306
1018957383,21510
1018957507,14936
1018957565,17177
1018957796,20698
1018959019,10373
1018960756,15523
1018960845,11513
1018961131,12943
1018961313,19313
1018962073,14426
1018962654,11038
1018962723,7505
1018963020,12805
1018963132,14878
1018963159,3471
1018963409,12242
1018963421,12805
1018963822,13375
1018964491,16288
1018964880,16833
1018964995,11814
1018965017,14325
1018965223,10023
1018966058,19781
1018966060,13726
1018966124,10751
1018966266,20717
1018966802,23405
1018967683,16007
1018968222,21318
1018968511,19303
1018968658,24279
1018969106,25866
1018969234,8121
1018969638,5561
1018969829,16220
1018970153,7739
1018970335,10662
1018970656,12136
1018971032,17964
1018971096,0
1018971258,17397
1018971300,12352
1018972032,14391
1018972038,23553
1018972425,8236
1018972612,12305
1018972648,14212
1018972735,16085
1018973048,15985
1018973697,10343
1018973787,9333
1018973897,20832
1018974117,6771
1018974464,17231
1018974741,17219
1018975458,17549
1018976077,9378
1018976158,6965
1018976467,6649
1018977406,77357
1018977425,18847
1018977564,17016
1018977958,14969
1018979258,22391
1018979369,17025
1018980087,15875
1018980293,15618
1018980464,17672
1018981024,22794
1018981419,12863
1018981546,13087
1018981868,15617
1018982116,15729
1018982344,12177
1018982684,5364
1018983022,15948
1018983068,18761
1018983103,15884
1018983594,24521
1018983873,17790
1018984985,8659
1018985268,19863
1018985574,8899
1018985595,16784
1018985912,18998
1018986005,10677
1018986615,7169
1018986811,11153
1018986900,6566
1018987019,22263
1018987264,24709
1018987536,14804
1018987917,6432
1018988427,14855
1018990894,7482
1018990916,20730
1018991350,14974
1018991938,10954
1018992207,14269
1018992407,10427
1018992545,9434
1018992732,22600
1018992827,19562
1018992889,8970
1018993637,12425
1018994560,18910
1018996191,10436
1018996451,13831
1018997094,16640
1018997188,29900
1018997404,19433
1018998131,10751
1018999196,15121
1018999264,22356
1018999817,13509
1018999957,27690
1019000320,18760
1019000456,11226
1019000544,10683
1019001291,17151
1019001838,5925
1019002555,13191
1019003475,23681
1019003706,19534
1019004286,14352
1019005391,20824
1019005646,10528
1019005836,17092
1019005941,13518
1019005994,11688
1019006683,28015
1019006861,13820
1019007156,17824
1019007575,21515
1019008009,16896
1019008057,14041
1019008202,11306
1019008722,29364
1019008948,15879
1019008995,20628
1019009701,22154
1019010300,7414
1019010739,22861
1019011100,13037
1019011198,37299
1019011986,17461
1019012029,13845
1019012950,6926
1019013836,14557
1019014346,7829
1019015071,12504
1019015218,9461
1019015585,15488
1019016024,27114
1019016292,15204
1019016456,20545
1019016512,14470
1019016513,15999
1019016690,29217
1019017440,18821
1019017449,15024
1019017481,13897
1019018190,24371
1019018315,18110
1019018923,22902
1019019989,19782
1019020076,9686
1019020622,19091
1019021203,10328
1019021340,9712
