_id,overall_stats.avg_battle_values.avg_shoot_down
1023514678,2.05
1023514923,0.43
1023514978,3.64
1023515319,0.94
1023515322,0.01
1023515850,4.2
1023516743,1.08
1023518992,1.37
1023519130,1.07
1023519930,1.55
1023520009,1.23
1023520274,1.5
1023520553,0.36
1023521147,3.47
1023521395,1.89
1023522155,1.9
1023522364,0.52
1023522396,0.94
1023523069,0.65
1023523336,1.04
1023523508,1.6
1023524334,0.79
1023524527,0.8
1023524602,5.68
1023524665,1.96
1023524806,0.63
1023525028,0.76
1023525539,7.53
1023525592,1.02
1023525671,0.99
1023525827,1.11
1023525986,0.33
1023526222,1.69
1023527054,1.81
1023527359,1.03
1023527409,1.28
1023527857,2.35
1023528485,1.86
1023529233,1.2
1023529329,1.14
1023529870,1.55
1023529901,0.78
1023529931,0.44
1023530001,1.29
1023530223,1.01
1023530473,0.83
1023531326,2.34
1023531394,1.55
1023531540,0.2
1023531608,0.23
1023532040,2.87
1023532124,0.91
1023532599,0.3
1023532800,2.54
1023533939,0.37
1023534361,0.29
1023534659,4.13
1023534925,0.8
1023535670,0.16
1023536165,2.08
1023536187,1.48
1023536261,10.86
1023536392,0.83
1023536555,2.95
1023537598,1.3
1023537639,2
1023538043,0.94
1023538361,3.81
1023538670,0.39
1023539487,1.51
1023540350,2.16
1023540637,1.23
1023541328,5.7
1023541697,1.07
1023541952,0.76
1023542877,1.71
1023543527,2.07
1023543563,1.15
1023543830,0.59
1023544614,0.36
1023545449,1.36
1023546091,0.14
1023547469,1.12
1023547641,2.67
1023548060,0.59
1023548862,0.36
1023549278,1.13
1023549486,0.89
1023549607,0.78
1023549941,2.62
1023549994,0.58
1023550051,1.63
1023550347,0.51
1023550799,0.85
1023551043,1.07
1023551048,0.51
1023551389,1.48
1023551615,0.75
1023551660,1.34
1023551943,1.68
1023554309,3.31
1023554540,1.06
1023554700,3.11
1023554900,3.04
1023555277,1.5
1023555816,1.33
1023555895,3
1023557989,2.57
1023558040,0.83
1023558251,0.74
1023558772,1.13
1023558971,2.45
1023559470,1.4
1023559574,1.15
1023560354,0.95
1023560536,1.67
1023560741,7.3
1023560752,1.86
1023561040,0
1023561792,1.32
1023563451,0.97
1023563651,1.22
1023564891,0.18
1023565329,1.29
1023565642,0.3
1023565678,1.39
1023565880,0.67
1023565921,1.19
1023566604,0.92
1023566667,2.28
1023566939,1.29
1023567082,0.43
1023567318,0.94
1023567397,0.83
1023567781,1.79
1023567812,1.73
1023568639,1.38
1023568873,1.79
1023570007,1.96
1023570189,0.49
1023571101,0.96
1023571677,0.67
1023571899,1.61
1023571918,1.06
1023572341,2
1023572351,0.62
1023572449,0.9
1023574046,1.29
1023574625,3.83
1023574975,1.77
1023575138,0.66
1023576152,0.78
1023576208,0.32
1023577185,0.45
1023577220,1.9
1023578099,0.62
1023578778,0.21
1023578962,2.96
1023579177,1.49
1023579763,1.36
1023579934,1.33
1023579993,0.53
1023580361,1.52
1023580705,5.12
1023580810,1.33
1023580965,0.29
1023581866,0.35
1023582053,1.69
1023582537,2.12
1023582645,1.28
1023582862,0.91
1023582984,4.08
1023583060,0.24
1023583497,1.29
1023583674,1.14
1023583839,4.12
1023584297,1.33
1023585008,0.95
1023585272,1.9
1023585534,1.56
1023585560,1.98
1023586096,0.94
1023586117,0.84
1023587251,1.45
1023587385,2.31
1023587770,0.89
1023588327,1.51
1023588428,3.17
1023590031,1.74
1023590049,0.49
1023590066,0.59
1023590206,0.1
1023590375,1.52
1023590666,1.03
1023591166,1.52
1023591179,0.56
1023591228,0.85
1023592728,0.81
1023594482,0.4
1023595263,2.34
1023596153,1.51
1023596343,1.72
1023596450,0.61
1023596648,1.78
1023596696,1.42
1023597049,2.73
1023597113,1.09
1023597287,2.51
1023597447,0.84
1023597582,2.12
1023598048,0.48
1023598067,0.61
1023598647,1.47
1023599418,1.87
1023599973,1.27
1023600112,1.3
1023600393,3.22
1023600501,14.99
1023601298,1.6
1023601562,0.86
1023601896,2.08
1023602312,0.14
1023602597,0.71
1023602720,1.18
1023603023,1.36
1023603246,0.73
1023603698,1.7
1023603819,0.91
1023603949,0.96
1023604082,1.11
1023604843,0.57
1023605115,2.06
1023605165,1.43
1023605227,2.55
1023605364,1.11
1023605515,0.95
1023606462,0.86
1023607042,2.22
1023607411,2.09
1023607829,1.52
1023607905,0.98
1023608156,0.48
1023608968,1.69
1023608981,1.05
1023609538,1.53
1023609728,2.83
1023609780,0.81
1023609889,1.61
1023610063,0.78
1023611331,1.26
1023611661,0.36
1023612001,1.48
1023612497,0.5
1023612879,2.1
1023613165,0.83
1023613267,4.2
1023613339,2.68
1023613746,0.52
1023613982,1.21
1023614494,0.85
1023614582,0.76
1023615223,0.71
1023615401,1.59
1023615679,1.44
1023615741,1.95
1023615743,1.04
1023616016,2.86
1023616152,2.58
1023616269,0.44
1023616368,6.74
1023616981,3.69
1023617420,1.14
1023617590,3.44
1023617994,3.01
1023618283,0.99
1023618522,1.4
1023618719,1.01
1023618790,1.53
1023618815,1.55
1023619260,1.42
1023619928,0.46
1023620081,3.04
1023620551,1.91
1023620619,1.25
1023620706,0.59
1023620761,0.68
1023620911,0.86
1023621285,2.13
1023621683,0.71
1023621846,0.96
1023622356,0.41
1023622552,1.37
1023623879,1.22
1023624282,2.84
1023624631,0.84
1023624799,0.33
1023625083,1.01
1023625249,2.21
1023625287,1.98
1023625515,0.71
1023626153,1.7
1023626272,0.97
1023626393,1.54
1023626757,1.42
1023627757,2.05
1023627905,1.63
1023628832,2.98
1023629076,1.7
1023629160,1.02
1023629759,1.25
1023630549,4.1
1023630605,1.52
1023631360,4.97
1023631704,3.72
1023631999,3.77
1023632229,1.63
1023632328,1.87
1023632372,1.02
1023632457,1.03
1023632508,1.65
1023633303,1.36
1023633633,1.66
1023633778,0.9
1023634324,1.17
1023635134,0.28
1023635181,1.33
1023635667,1.26
1023635912,1.52
1023636138,1.29
1023636652,2.29
1023636692,3.48
1023636863,1.97
1023637039,4.37
1023637140,2.72
1023637668,2.36
1023637887,2.1
1023637898,3.14
1023639199,1.57
1023639285,4.24
1023639517,1.67
1023639607,1.62
1023639790,1.27
1023640104,1.4
1023640421,1.41
1023640505,0.96
1023640615,0.62
1023641348,1.45
1023641571,1.38
1023641622,0.89
1023642300,1.46
1023643092,2.31
1023644511,0.72
1023645036,1.93
1023645101,1.5
1023645298,0.41
1023645856,1.02
1023646940,10.02
1023647243,1.25
1023647858,2.46
1023648090,0.69
1023648186,1.31
1023650363,1.22
1023650814,1.21
1023651212,1.24
1023651485,1.71
1023652603,1.05
1023652801,1.32
1023652947,2.28
1023653640,0.29
1023653896,1.39
1023654050,1.85
1023654167,1.18
1023654260,1.03
1023654576,0.67
1023654636,1
1023657069,1
1023657122,2.9
1023657493,1.3
1023657809,1.98
1023657955,0.8
1023658290,1.65
1023658334,2.07
1023658836,0.62
1023658871,1.02
1023659028,1.36
1023659722,0.95
1023660018,0.43
1023660422,1.73
1023660901,14.35
1023661004,1.55
1023661954,1.8
1023662527,0.58
1023662651,1.24
1023662747,2.28
1023663396,0.97
1023663845,1.51
1023664195,1.43
1023664550,1.74
1023664846,0.55
1023665162,1.05
1023665268,0.95
1023665341,0.28
1023665521,2.91
1023665585,1.74
1023665695,0.64
1023665951,0.84
1023667503,0.76
1023667690,1.99
1023668891,1.5
1023673449,2.16
1023673552,1.13
1023674082,1.97
1023674138,1.33
1023674309,0.69
1023674871,1.58
1023675260,0.42
1023675986,0.98
1023676100,2.25
1023676444,0.37
1023677015,1.73
1023677841,1.23
1023677858,3.42
1023677987,3.78
1023678179,1.35
1023678346,0.67
1023678485,2.38
1023678580,0.77
1023679139,0.54
1023679776,0.43
1023680640,1.16
1023680942,0.41
1023681066,0.79
1023681285,1.45
1023682642,1.76
1023682669,0.81
1023683158,3.12
1023683225,0.69
1023683938,2.63
1023684331,3.56
1023684353,0.28
1023685045,2.21
1023685128,2.26
1023685397,3.55
1023686207,1.04
1023686510,1.03
1023686772,1.57
1023688017,1.94
1023688889,0.85
1023689935,1.95
1023690807,1.6
1023690996,0.68
1023691373,1.86
1023691573,0.86
1023691794,0.85
1023692190,1.78
1023692478,0.74
1023692704,2.71
1023692896,5.51
1023692984,2.38
1023693499,1.15
1023694332,1.54
1023694345,1.59
1023694416,1.57
1023694840,2.81
1023695091,0.68
1023695432,1.78
1023695475,1.29
1023695648,1.64
1023695851,1.13
1023696267,2.79
1023696615,1.01
1023696636,1.16
1023696961,1.06
1023697280,0.79
1023698148,2.12
1023698366,1.22
1023698965,1.42
1023698967,2.32
1023699025,4.49
1023699185,2.03
1023701396,0.94
1023701726,0.8
1023702850,1.36
1023702912,2.48
1023703616,1.97
1023704406,1.45
1023705785,1.85
1023705795,0.52
1023705834,2.05
1023705838,1.48
1023707186,0.9
1023707225,1.69
1023708181,0.75
1023708525,1.01
1023709180,1.48
1023709591,1.44
1023709725,0.6
1023709813,0.47
1023710190,1.03
1023710271,0.9
1023710523,2.31
1023710844,4.8
1023710947,0.85
1023710994,1.64
1023711050,6.56
1023711103,1.51
1023711174,0.91
1023711177,0.64
1023711367,1.3
1023711751,1.27
1023711860,1.96
1023711948,1.41
1023712184,0.95
1023712478,1.63
1023713054,1.09
1023713652,0.08
1023714777,2.41
1023715315,7.73
1023716328,1.5
1023717322,3.48
1023717331,2.44
1023717606,1.54
1023718553,1.26
1023718680,0.16
1023719087,1.4
1023719245,1.41
1023719256,3.03
1023719263,0.07
1023719399,1.14
1023720174,0.85
1023720268,3.16
1023721601,0.46
1023721673,0.63
1023722125,1.17
1023722244,2.32
1023722321,1.45
1023722537,1.58
1023722551,1.29
1023722967,1.84
1023723448,1.99
1023723919,0.28
1023723985,1.33
1023724242,1.12
1023724342,0.72
1023724353,0.85
1023724872,0.82
1023725016,1.96
1023725131,1.89
1023725247,1.19
1023725741,2.36
1023726180,1.15
1023726235,3.04
1023726515,1.04
1023726527,0.22
1023726856,0.21
1023727225,9.46
1023727257,3.57
1023727263,1.33
1023727350,0.79
1023727491,2.05
1023727715,1.53
1023728086,2.18
1023728173,1.31
1023728390,1.03
1023728757,0.5
1023730073,0.85
1023730462,1.35
1023730809,0.59
1023730883,1.02
1023731341,1.67
1023731537,0.73
1023732231,1.68
1023732599,2.35
1023732909,1.73
1023732997,1.12
1023733900,0.45
1023734007,1.15
1023734082,1.8
1023734669,2.26
1023734707,1.15
1023735571,1.78
1023736105,2.53
1023736527,1.7
1023737001,1.72
1023737782,0.96
1023738556,0.93
1023739575,1.8
1023739687,1.05
1023740040,0.7
1023740240,1.55
1023740569,1.44
1023740574,3.01
1023740833,0.4
1023740877,3.03
1023741317,1.74
1023741862,0.78
1023741892,3.51
1023741958,2.37
1023742465,1.34
1023742582,1.31
1023742822,0.79
1023743291,2.26
1023743476,0.91
1023744451,1.97
1023744499,2.25
1023744553,0.56
1023744654,1.42
1023745553,0.98
1023745629,1.04
1023745677,1.06
1023746459,1.1
1023746496,2.36
1023746567,0.9
1023746735,0.88
1023746942,1.45
1023747042,0.56
1023747998,3.15
1023748150,1.26
1023748189,1.68
1023748465,0.92
1023749152,6.33
1023749411,1.78
1023750283,0.66
1023750737,2.34
1023751254,1.01
1023751499,1.28
1023751962,1.88
1023752216,1.82
1023752724,0.26
1023753239,0.55
1023753624,2.83
1023753655,2.55
1023753774,0.83
1023754677,2.52
1023754735,0.59
1023754849,3.02
1023755190,5.74
1023756021,1.32
1023756214,2.32
1023757545,1.64
1023757579,2.07
1023758154,3.18
1023758756,0.17
1023759269,0.43
1023759407,1.17
1023759837,0.01
1023760244,1.34
1023760278,1.68
1023760624,0.75
1023760712,2.51
1023760783,7.16
1023760833,2.05
1023761073,2.01
1023761133,5.01
1023762303,1.46
1023762499,2.38
1023762562,0.69
1023762913,1.76
1023762978,1.7
1023763013,1.3
1023763660,2.21
1023763829,2.01
1023764923,0.69
1023765080,1.08
1023765130,0.43
1023767097,1.38
1023767335,1.67
1023768619,2.14
1023768849,0.17
1023768872,0.54
1023769694,0.46
1023770083,6.66
1023771020,3.26
1023771377,4.81
1023772298,2.58
1023772406,2.04
1023772532,1.86
1023772564,0.35
1023772968,0.74
1023773102,1.68
1023773708,1.33
1023773895,1.35
1023774436,0.34
1023774827,1.37
1023774881,2.11
1023774970,1.53
1023775210,1.27
1023776086,1.44
1023776262,0.81
1023776521,0
1023776714,2.27
1023776753,0.87
1023777370,2.18
1023777386,1.09
1023777490,0.76
1023777711,0.85
1023777893,0.88
1023777987,1.19
1023778137,1.65
1023778234,1.74
1023778675,0.86
1023779037,0.92
1023779664,1.36
1023779850,1.78
1023780289,0.5
1023780792,1.89
1023781298,1.71
1023781876,0.92
1023782022,2.34
1023782208,1.85
1023782308,2.32
1023782655,1.02
1023783100,1.49
1023783462,0.68
1023783656,1.46
1023784045,0.89
1023784094,1.48
1023784518,4.07
1023784732,1.62
1023785133,0.77
1023785892,0.96
1023786259,1.24
1023787864,1.13
1023788641,2
1023788971,1.12
1023790004,2.01
1023790297,0.75
1023791178,1.45
1023791218,1.83
1023792678,1.3
1023792872,0.97
1023793796,0.88
1023794436,1.24
1023794440,1.84
1023795051,0.92
1023795457,0.77
1023795761,1.76
1023796071,2.17
1023796166,0.82
1023796315,1.54
1023797360,1.56
1023798039,1.18
1023798254,1.44
1023798615,0.83
1023799384,2.21
1023799505,2.01
1023799945,1.24
1023800036,1.9
1023800553,1.57
1023800652,0.34
1023801115,1.78
1023801576,1.77
1023802589,1.56
1023802733,1.33
1023803081,3.41
1023803408,0.43
1023804012,1.48
1023805034,2.55
1023805821,1.26
1023806836,0.58
1023806947,0.8
1023807972,0.84
1023808012,0.91
1023808454,1.15
1023808756,2.64
1023808782,2.1
1023809218,0.5
1023809526,2.37
1023809892,1.91
1023809947,0.52
1023809965,1.14
1023810022,0.37
1023810203,1.12
1023810355,1.39
1023810448,2.12
1023810590,2.32
1023811045,2.02
1023811326,0.66
1023812069,1.73
1023812627,4.56
1023812686,1.6
1023812705,1.17
1023813213,1.25
1023813423,5.29
1023813665,5.61
1023813759,1.06
1023813792,0.86
1023815256,2.59
1023816166,1
1023816890,1.42
1023817305,0.86
1023817752,2.78
1023817871,1.89
1023818235,2
1023818559,1.13
1023818603,2.17
1023819766,2.02
1023819841,3.2
1023820118,2.16
1023820191,1.88
1023820397,0.53
1023820411,0.7
1023820875,2.4
1023820900,13.24
1023820909,0.74
1023820990,1.19
1023821341,0.15
1023821438,1.5
1023821548,1.72
1023821638,1.13
1023823411,1.95
1023823770,3.35
1023823841,0.78
1023824056,1.03
1023824630,1
1023826171,0.51
1023826779,3.45
1023827720,0.81
1023827793,0.09
1023827799,0.87
1023829094,0.83
1023830452,1.47
1023830869,2.13
1023831174,1.74
1023831236,1.54
1023831442,1.4
1023832531,0.87
1023832564,0.62
1023832645,1.44
1023832754,0.25
1023832778,0.57
1023834077,0.54
1023834242,1.85
1023834403,4.4
1023836107,0.73
1023836216,1.08
1023836569,1.69
1023836635,2.46
1023837478,0.49
1023838255,1.59
1023838357,3.4
1023838506,2.56
1023838681,1.92
1023839267,2.24
1023839333,0.54
1023839504,0.79
1023839916,1.77
1023840655,0.69
1023841350,1.39
1023841357,1.84
1023841375,1.11
1023841471,2.76
1023841486,0.99
1023841766,2.19
1023841772,1.25
1023842243,1.25
1023842901,0.64
1023843354,0.64
1023843716,0.86
1023844233,3.57
1023844606,0.7
1023845916,0.83
1023846381,0.93
1023847174,2.5
1023847439,0.58
1023849023,9.54
1023849395,1.43
1023849794,2.79
1023851216,1.03
1023852427,0.93
1023852552,3.31
1023852883,0.23
1023853576,0.87
1023853685,0.72
1023853845,0.07
1023854056,1.22
1023854080,2.2
1023854492,1.64
1023854895,1.48
1023855306,1.6
1023855680,1.72
1023855768,0.87
1023855858,0.64
1023856318,0.83
1023856676,1.99
1023857192,1.78
1023857737,3.24
1023857952,0.87
1023857956,0.81
1023858622,1.05
1023858738,4.63
1023858847,1.6
1023859327,1.75
1023859938,0.77
1023860067,2.45
1023860220,0.89
1023860449,0.41
1023860520,2.93
1023862506,0.42
1023862651,2.66
1023862686,1.06
1023865041,0.86
1023865061,7.07
1023865848,1.46
1023866261,1.03
1023866281,3.47
1023866436,1.99
1023867239,18.32
1023867670,0.69
1023867697,0.98
1023868615,1.43
1023869234,0.39
1023870635,0.28
1023871707,0.76
1023872119,4.09
1023874086,0.78
1023874204,0.42
1023874690,1.74
1023875111,1.02
1023875174,2.54
1023875476,0.27
1023875730,1.97
1023875806,2.96
1023879216,0.24
1023879313,1.38
1023879339,0.67
1023879419,0.05
1023880560,1.42
1023880767,0.79
1023881361,0.9
1023882106,2.26
1023882931,2.42
1023883240,1.74
1023883267,0.01
1023883540,0.92
1023884649,0.5
1023884724,0.94
1023885849,1.45
1023885973,0.8
1023886069,2.22
1023886194,2.16
1023886265,1.25
1023886270,2.3
1023886557,0.23
1023886828,1.94
1023887021,0.3
1023887098,0.96
1023887470,1.67
1023887574,1.21
1023888640,2.22
1023888667,0.2
1023888830,2.39
1023889448,0.42
1023889677,0.93
1023890001,0.55
1023890613,1.75
1023891057,0.44
1023891116,1.56
1023891209,1.54
1023891652,1.33
1023892391,1.23
1023893096,2.36
1023893753,1.54
1023894086,0.37
1023895159,2.42
1023896619,3.44
1023897031,1.35
1023898134,0.6
1023900199,0.9
1023900375,0.55
1023901014,2.92
1023901164,0.41
1023901417,0.99
1023901566,13.71
1023902264,1.52
1023903192,0.78
1023903394,1.88
1023904531,2.93
1023905351,1.27
1023905500,0.76
1023905635,0.59
1023906480,0.74
1023906546,1.95
1023906739,3.11
1023907507,1.48
1023907911,2.12
1023907957,1.53
1023907976,0.46
1023909115,4.2
1023909116,2.71
1023909210,1.64
1023909818,1.62
1023909978,1.81
1023910292,1.1
1023910627,0.42
1023910858,0.66
1023911524,0.68
1023912943,0.7
1023913030,0.52
1023913177,1.32
1023913179,1.13
1023913232,0.93
1023913634,0.35
1023914020,1.16
1023914645,2.58
1023914818,0.88
1023915117,1.93
1023915197,1.76
1023915822,1.83
1023917248,3.23
1023917580,1.81
1023918673,0.22
1023918697,0.87
1023918896,2.55
1023919262,0.86
1023919405,0.88
1023919848,1.05
1023919903,0.28
1023920514,1.05
1023920707,0.93
1023920745,0.94
1023920883,2.58
1023921062,1.5
1023921902,0.74
1023922119,1.88
1023922762,0.95
1023922764,0.2
1023923010,1.05
1023923689,1.38
1023924288,1.26
1023924497,0.99
1023924600,4.82
1023925100,2.73
1023925788,1.3
1023926365,1.27
1023926713,2.27
1023926794,0.97
1023927422,1.5
1023927865,0.95
1023927889,1.14
1023928036,3.69
1023928313,1.64
1023928400,0
1023928618,1.26
1023928729,1.22
1023928783,0.86
1023928853,2.21
1023929052,1.09
1023929259,1.5
1023930323,0.65
1023930778,2.78
1023931008,1.38
1023931597,0.82
1023931710,1.83
1023931881,0.6
1023932426,2.73
1023932795,1.45
1023933351,1.73
1023933721,2.13
1023933894,0.89
1023935155,2.07
1023935266,2.72
1023935386,1.36
1023935519,1.24
1023935824,1.63
1023936597,1.19
1023937656,0.27
1023938561,1.39
1023938882,2.2
1023939104,0.44
1023939616,1.14
1023939756,0.19
1023940202,2.07
1023940228,1.18
1023940292,0.74
1023941336,1.21
1023941840,0.92
1023942021,1.56
1023942346,1.24
1023942966,0.91
1023943294,0.68
1023945100,1.56
1023945250,2.13
1023945275,1.26
1023945600,0.76
1023946050,0.89
1023946077,0.36
1023946527,2.53
1023946568,1.71
1023946875,0.81
1023946883,2.59
1023947049,0.73
1023947323,0.98
1023947900,1.63
1023947982,1.06
1023948436,1.19
1023951058,1.42
1023951218,3.11
1023951772,3.27
1023952052,2.15
1023952090,1.9
1023952416,0.79
1023952753,2.92
1023955483,0.58
1023955733,4.43
1023956313,1.28
1023956858,0.74
1023956908,1.16
1023957235,1.26
1023957574,0.74
1023958361,2.22
1023959070,1.91
1023959078,0.9
1023960358,1.2
1023960390,4.22
1023960394,1.51
1023961287,0.78
1023961355,1.33
1023961536,0.42
1023961930,1.37
1023962480,1.48
1023962495,1.25
1023962612,1.51
1023962644,1.95
1023962850,1.03
1023963216,1.17
1023963342,3.37
1023963660,3.12
1023964306,0.55
1023964310,1.16
1023964775,1.42
1023964857,1.21
1023965131,1.11
1023965175,1.54
1023965906,1.45
1023966355,1.41
1023967410,1.58
1023967424,1.49
1023968170,2.14
1023968233,0.74
1023968438,1.33
1023968568,2.36
1023968739,1.66
1023968904,1.63
1023969428,1.68
1023969765,1.06
1023969832,1.59
1023970008,0.9
1023970956,0.54
1023971991,1.17
1023972514,1.39
1023972564,1.6
1023972617,1.25
1023972858,1.34
1023973038,4.31
1023973154,2.06
1023973188,0.65
1023973735,0.45
1023974138,2.54
1023974880,2.8
1023974953,1.6
1023975124,1.38
1023975438,0.33
1023975721,1.72
1023976010,1
1023976709,0.62
1023976811,0.62
1023977029,1.44
1023977080,1.44
1023977238,0.94
1023977753,2.24
1023977850,0.96
1023977893,1.17
1023978697,1.25
1023978989,0.5
1023979719,1.78
1023980123,2.62
1023980552,1.99
1023980569,1.15
1023980846,0.86
1023981451,0.63
1023981606,1.94
1023983609,1.5
1023984227,0.85
1023984303,3.06
1023985544,1.35
1023985806,2.09
1023986037,1.37
1023986248,0.12
1023987364,0.49
1023988485,1.11
1023988600,1.25
1023988940,0.39
1023989026,17.69
1023989176,0.74
1023989214,0.27
1023989742,1.11
1023989769,1.36
1023989945,2.84
1023990199,0.86
1023990334,0.53
1023991664,0.54
1023991794,1.4
1023991986,0
1023993367,2.26
1023993592,1.51
1023995236,2.46
1023995369,1.4
1023995650,8.45
1023995850,0.55
1023995972,3.71
1023996584,0.84
1023996995,0.6
1023997007,1.63
1023997056,1.75
1023997201,1.37
1023997973,0.43
1023998264,2.18
1023998451,0.91
1023998520,0.64
1023998590,1.44
1023998902,1.84
1023999318,0.64
1023999336,1.6
1023999502,0.36
1024000400,1.76
1024001411,0.83
1024001615,1.45
1024001728,2.02
1024001990,2.4
1024002221,1.34
1024002264,0.83
1024003050,0.41
1024003054,4.21
1024003109,1.53
1024003125,3.6
1024003270,1.32
1024003704,0.95
1024003830,1.64
1024004691,1.34
1024004884,1.61
1024005326,0
1024005975,0.96
1024006552,3.59
1024007803,3.16
1024008073,0.4
1024008474,0.88
1024008829,1.04
1024009055,1.12
1024009439,0.64
1024009763,1.13
1024010022,3.13
1024010078,1.83
1024010115,1.02
1024010837,0.92
1024011208,1.4
1024011213,1.14
1024012010,0.55
1024012388,2.17
1024012500,1.09
1024012627,0.85
1024013208,1.54
1024013719,0.95
1024014153,3.02
1024014586,1.61
1024014617,1.88
1024016054,2.48
1024016447,2.96
1024016461,1.81
1024016611,1.21
1024016728,0.2
1024016825,3.55
1024017348,1.98
1024017472,4.59
1024017617,1.53
1024017798,5.88
1024017839,0.82
1024017909,1.18
1024018048,0.56
1024018092,1.01
1024019047,0.69
1024019373,0.5
1024019399,0.87
1024019578,0.02
1024019719,1.36
1024019848,3.42
1024019995,0.69
1024020563,2.22
1024020599,1.2
1024021138,1.85
1024021284,2.23
1024021520,0.37
1024021535,1.24
1024022122,1.18
1024022980,2.74
1024023029,1.19
1024023160,1.64
1024023171,0.92
1024026120,2.61
1024026241,0.88
1024026470,1.16
1024026746,0.62
1024026830,1.51
1024028385,3.86
1024029830,3.94
1024030536,1.04
1024031583,2.6
1024032167,2.59
1024034129,0.99
1024035792,1.39
1024035874,1.04
1024036931,4.95
1024037000,1.62
1024037416,1.53
1024037747,1.92
1024038091,1.73
1024038321,0.8
1024040154,2.34
1024040177,0.48
1024040313,1.79
1024041629,0.28
1024041653,0.47
1024041794,2.13
1024042504,2.87
1024043157,1.45
1024044665,2.38
1024044762,0.63
1024044979,1.19
1024045221,0
1024045239,1.03
1024045333,0.57
1024045746,0.97
1024046054,1.8
1024046265,2.07
1024046492,1.38
1024046596,0.94
1024046712,1.31
1024046898,0.45
1024047727,1.5
1024048004,1.72
1024048394,0.76
1024048462,3.11
1024049161,0.64
1024049356,0.5
1024049428,0.09
1024049465,0.52
1024049610,3.38
1024049660,0.95
1024049778,1.23
1024049905,1.57
1024050006,2.36
1024050109,1
1024050677,0.44
1024050872,3.14
1024051048,0.45
1024051327,0.74
1024052151,1.3
1024053064,3.17
1024053407,5.49
1024053564,1.63
1024053966,0.5
1024054571,0.51
1024054611,0.33
1024055751,0.8
1024057314,3.57
1024057563,0.03
1024058451,0.86
1024058549,0.52
1024058610,2.22
1024058800,0.81
1024059977,1.7
1024060602,2.31
1024063226,1.86
1024063592,0.78
1024063849,0.82
1024064188,0.63
1024064344,0.69
1024064769,1.61
1024065112,2.6
1024065151,0.28
1024065571,1.34
1024065609,0.01
1024066362,0.79
1024067101,0.97
1024067165,2.23
1024067501,0.79
1024068011,2.35
1024068094,1.28
1024069164,1.38
1024069487,2.57
1024070038,2.13
1024070139,1
1024070461,5.34
1024070624,0.29
1024070944,0.95
1024071137,0.83
1024071425,1.2
1024071427,1.53
1024071725,0.97
1024071942,2.6
1024072123,1.72
1024073058,1.56
1024073202,0.36
1024073560,1.04
1024074126,1.24
1024074694,3.7
1024075193,2.76
1024075650,1.35
1024075670,1.23
1024076635,1.66
1024076641,1.49
1024076680,0.26
1024076819,0.91
1024076949,1.69
1024076959,0.97
1024077270,1.21
1024077500,1.68
1024077535,0.7
1024077557,1.69
1024077701,1.28
1024078340,0.74
1024078777,1.03
1024079045,1.73
1024079760,1.96
1024079889,2.16
1024080540,0.99
1024080959,1.03
1024081424,2.45
1024081439,0.16
1024081925,0.59
1024082285,1.32
1024083474,0.9
1024084174,2.23
1024084852,1.01
1024085251,2.08
1024085430,1.18
1024085510,0.76
1024085815,0.15
1024086128,0.34
1024086292,2.83
1024086646,2.7
1024086662,1.72
1024087206,1.1
1024087539,1.42
1024087617,1.57
1024088133,0.75
1024088614,0.28
1024088884,2.45
1024089562,0.73
1024089691,0.47
1024090132,1.19
1024091438,1.51
1024091569,1.93
1024091646,0.88
1024091674,1.16
1024092324,1.54
1024092480,0.52
1024092864,2.1
1024092996,0.99
1024093243,3.17
1024093467,1.48
1024093592,0.67
1024093604,1.69
1024093851,1.57
1024094240,1.22
1024094439,1.15
1024094901,1.33
1024095014,0.89
1024095081,1.74
1024095345,1.86
1024095588,1.97
1024096369,0.8
1024096707,1.59
1024096833,0.97
1024097611,2.08
1024097622,1.3
1024097768,0.69
1024099257,0.86
1024100227,0.76
1024100490,0.46
1024101435,2.72
1024101568,2.55
1024101973,1.32
1024102156,0.88
1024102307,1.47
1024102683,2.29
1024103234,0.6
1024104399,1.44
1024105037,1.79
1024105799,0.98
1024105859,2.21
1024106249,1.72
1024106576,1.82
1024106649,0.82
1024106917,0.69
1024107261,2.01
1024107726,0.71
1024107861,1.03
1024108331,2.71
1024108521,0
1024108744,2.06
1024109913,0.32
1024110141,7.37
1024110277,2.32
1024110563,1.37
1024110984,0.16
1024112203,0.55
1024112563,2.25
1024112852,1.1
1024113484,0.12
1024113857,1.18
1024113928,1.01
1024114093,1.15
1024114116,1.3
1024114588,0.66
1024115179,0.98
1024115643,1.85
1024115669,0.71
1024115695,1.7
1024116065,1.09
1024116233,3.09
1024116309,1.12
1024116746,0.61
1024116759,4.37
1024116999,1.6
1024117663,0.26
1024118021,0.39
1024118536,2.84
1024118683,1.79
1024118806,2.89
1024118835,0.56
1024119280,1.28
1024119596,1.67
1024119881,1.22
1024120334,0.18
1024120377,0.86
1024120447,1.17
1024120779,2.03
1024121419,1.42
1024122069,1.26
1024122072,1.39
1024122787,0.93
1024123305,0.9
1024123322,2.38
1024123728,1.88
1024124235,1.71
1024124468,0.8
1024124790,1.51
1024125402,1.4
1024125488,0.75
1024126077,1
1024126115,1.28
1024126296,1.32
1024126505,0.26
1024127100,2.53
1024127262,1.38
1024128816,1.02
