_id,overall_stats.avg_battle_values.avg_dmg
1013256141,32344
1013257046,63835
1013257356,26181
1013257391,48598
1013257697,23412
1013258294,80316
1013258389,75867
1013259356,44605
1013259428,26067
1013259824,32205
1013260125,53274
1013260286,33960
1013260781,31915
1013260874,82249
1013261320,41705
1013261450,38858
1013261677,35635
1013261834,41590
1013262522,23688
1013262631,49222
1013262649,41920
1013262799,32140
1013263099,19139
1013263460,57992
1013264180,33997
1013264310,70115
1013264564,46214
1013264898,81556
1013265148,23922
1013265665,26635
1013266655,40692
1013266677,25505
1013267078,64986
1013267199,45473
1013267248,74352
1013267502,37949
1013268184,33760
1013268201,23745
1013269578,42533
1013270410,40411
1013270460,30047
1013270577,55712
1013271048,42532
1013271053,66717
1013271068,33397
1013271451,53195
1013271555,33412
1013271719,51378
1013271741,36799
1013271779,44430
1013272167,13649
1013272292,50848
1013272302,27107
1013272364,64868
1013272981,25922
1013273125,36753
1013273245,37939
1013273797,62058
1013274120,42933
1013274311,37543
1013275088,67281
1013275169,27679
1013275617,34404
1013275738,37206
1013275850,33907
1013276079,27194
1013276154,36885
1013276316,42192
1013276607,16164
1013276648,64598
1013276687,27183
1013276777,24189
1013276788,58053
1013276984,46329
1013276996,60014
1013277140,55272
1013277366,42847
1013278078,54517
1013278170,67159
1013278366,28277
1013278610,82346
1013278637,49984
1013279044,41373
1013279112,57112
1013279151,47119
1013279198,34640
1013279203,42240
1013279286,42493
1013279316,63243
1013279619,99052
1013279980,26537
1013280032,33794
1013280219,31982
1013280299,58006
1013280552,36170
1013280619,36944
1013280664,37330
1013280704,25744
1013280716,53506
1013280881,35720
1013280906,30149
1013281186,55589
1013281207,53698
1013281224,47878
1013281234,61511
1013281294,62623
1013281315,37587
1013281339,50811
1013281353,44731
1013281367,52554
1013281375,65110
1013281381,30315
1013281383,73345
1013281426,36189
1013281460,50033
1013281508,48430
1013281568,41070
1013281570,28199
1013281576,74802
1013281605,47409
1013281607,79705
1013281678,29319
1013281697,48953
1013281784,58677
1013281810,50008
1013281830,29761
1013281843,28521
1013281853,31650
1013281895,31488
1013282011,32532
1013282056,44405
1013282068,52992
1013282112,47725
1013282120,43114
1013282124,51525
1013282126,65591
1013282268,29857
1013282275,33587
1013282449,69912
1013282560,66444
1013282600,33762
1013282619,55383
1013282623,54911
1013282713,52878
1013282735,18840
1013282744,44505
1013282779,59824
1013282812,79813
1013282854,30086
1013282898,55362
1013282944,51154
1013282980,30747
1013282990,37479
1013283034,32836
1013283051,37252
1013283057,52209
1013283124,76903
1013283183,20975
1013283209,50007
1013283226,44905
1013283248,39221
1013283274,73846
1013283280,51393
1013283295,47456
1013283331,30869
1013283337,31862
1013283366,55859
1013283413,78629
1013283434,53155
1013283490,32984
1013283560,61881
1013283589,54941
1013283683,67880
1013283696,49920
1013283722,34184
1013283723,58565
1013283738,37388
1013283795,56090
1013283796,43390
1013283888,75010
1013283893,47357
1013283908,68594
1013283991,19184
1013283995,48696
1013284034,19298
1013284128,33025
1013284232,74384
1013284260,42424
1013284376,58873
1013284385,57014
1013284396,44374
1013284411,28643
1013284456,48350
1013284475,46973
1013284477,71537
1013284559,30257
1013284565,60740
1013284596,35029
1013284646,31428
1013284670,62094
1013284712,47729
1013284737,47894
1013284883,49648
1013284903,59141
1013284921,46642
1013284941,26493
1013284962,30172
1013284969,61321
1013285020,47309
1013285075,52674
1013285249,19773
1013285263,29881
1013285288,66025
1013285296,63814
1013285318,41834
1013285409,55044
1013285422,54636
1013285452,35885
1013285462,69022
1013285501,33792
1013285617,54663
1013285658,25850
1013285696,23421
1013285719,38569
1013285819,35680
1013285837,76930
1013285937,37851
1013286140,47181
1013286164,43381
1013286464,39551
1013286499,52891
1013286539,31671
1013286577,43031
1013286612,49361
1013286698,28353
1013286890,40194
1013286942,11601
1013287033,23742
1013287114,38989
1013287137,48150
1013287169,50753
1013287173,31178
1013287343,52814
1013287389,49965
1013287401,35016
1013287536,27001
1013287839,29529
1013287971,41452
1013287984,17283
1013288006,24382
1013288067,57108
1013288156,47782
1013288428,24182
1013288548,21586
1013288592,49342
1013288936,41747
1013289125,53152
1013289225,32743
1013289249,29507
1013289389,73088
1013289502,39769
1013289503,41875
1013289604,44107
1013289645,56013
1013289732,53056
1013289949,36171
1013290087,53265
1013290113,34699
1013290231,48946
1013290334,33700
1013290563,77452
1013290789,50697
1013290945,42991
1013290957,28726
1013290984,57742
1013290993,38084
1013291090,21152
1013291262,18442
1013291267,68860
1013291268,67603
1013291380,26261
1013291409,24683
1013291467,36587
1013291687,63458
1013291931,40802
1013292071,39563
1013292093,27948
1013292161,25738
1013292347,34639
1013292368,38018
1013292737,59204
1013292864,31983
1013292899,22006
1013293027,29150
1013293072,37378
1013293106,44693
1013293376,54412
1013293592,37304
1013293709,51416
1013293889,41228
1013293908,41070
1013293927,33821
1013294203,47411
1013294302,20302
1013294663,64529
1013294727,71623
1013294836,33716
1013294849,19344
1013294888,30660
1013295114,36599
1013295259,34427
1013295423,32089
1013296138,36423
1013296148,39464
1013296303,25957
1013296360,63805
1013296443,23447
1013296565,22246
1013296654,36062
1013296837,32256
1013296958,70524
1013296964,60812
1013297121,21257
1013297155,52647
1013297308,23576
1013297320,40809
1013297426,34333
1013297474,63646
1013297581,22085
1013297629,63755
1013297975,43086
1013298025,30259
1013298141,32417
1013298323,40651
1013298628,35051
1013298667,67332
1013298751,50962
1013298769,46233
1013298977,70767
1013299009,19181
1013299280,39725
1013299308,25358
1013299478,26441
1013299485,32109
1013299501,51466
1013299771,31660
1013299875,52657
1013299901,94032
1013299904,31959
1013299972,25565
1013300022,37012
1013300338,44108
1013300442,23555
1013300457,39560
1013300585,74278
1013300894,36466
1013301220,42650
1013301311,43435
1013301522,10568
1013301581,37980
1013301610,21914
1013301758,26924
1013301801,37889
1013302115,24820
1013302223,22185
1013302356,37305
1013302503,45098
1013302636,69783
1013303035,42100
1013303039,51574
1013303076,41529
1013303115,33826
1013303142,18090
1013303355,68265
1013303492,90860
1013303531,35842
1013303621,63914
1013303735,24465
1013303797,31379
1013303848,23004
1013303868,49351
1013303987,25725
1013304000,51084
1013304086,60512
1013304226,32089
1013304441,55462
1013304620,25485
1013304637,48789
1013304680,46677
1013304708,41721
1013304760,32411
1013304780,30132
1013304866,34377
1013305004,38299
1013305077,18165
1013305272,66124
1013305314,41395
1013305549,28972
1013305558,37735
1013305760,58628
1013305873,26738
1013305996,45857
1013306038,27284
1013306329,70314
1013306332,39634
1013306425,48804
1013306572,40412
1013306724,65073
1013306798,42842
1013306990,36902
1013307023,41364
1013307194,49821
1013307228,17079
1013307270,53849
1013307383,47225
1013307432,51320
1013307522,28073
1013307530,42520
1013307602,29070
1013307767,22402
1013307783,14676
1013308002,37594
1013308014,21735
1013308185,16460
1013308248,68778
1013308377,39863
1013308382,56214
1013308410,23852
1013308429,19059
1013308529,74475
1013308544,64595
1013308692,41434
1013308780,59705
1013308905,33013
1013309334,13151
1013309437,66943
1013310277,20774
1013310351,60515
1013310380,35477
1013310495,45529
1013310786,66122
1013310798,33523
1013311244,28893
1013311268,45803
1013311492,54643
1013312285,58810
1013312473,57835
1013312516,30669
1013312566,69687
1013312852,48841
1013312891,37677
1013313017,68524
1013313238,40705
1013313250,53185
1013313373,36390
1013313605,37319
1013313727,72927
1013314077,51880
1013314097,33611
1013314118,29083
1013314162,28533
1013314394,75480
1013314854,32916
1013314915,59701
1013314947,63548
1013314953,45857
1013314966,41381
1013315007,24314
1013315020,61616
1013315201,38086
1013315333,39977
1013315516,54776
1013315614,20335
1013315717,42485
1013315723,32446
1013315932,25991
1013316044,36860
1013316190,45150
1013316333,37897
1013316354,39843
1013316564,30012
1013316663,40751
1013316862,57936
1013316875,35864
1013316971,60028
1013316973,31505
1013317107,59040
1013317240,65412
1013317273,86709
1013317339,26588
1013317643,42402
1013317727,42064
1013317741,15922
1013317787,45224
1013317796,20711
1013317801,45445
1013317854,57601
1013317888,11735
1013317912,48219
1013317997,46415
1013318009,38470
1013318048,42439
1013318085,86230
1013318211,47461
1013318238,55993
1013318338,31160
1013318715,44564
1013319151,37220
1013319218,70563
1013319282,38010
1013319572,48519
1013319600,38606
1013319665,46895
1013319778,58631
1013319840,39724
1013319856,14123
1013319904,51346
1013319954,50406
1013319993,37962
1013320000,28839
1013320048,47095
1013320185,35460
1013320202,38952
1013320521,25229
1013320669,58136
1013320672,30403
1013320748,39447
1013320785,34942
1013320806,48402
1013320834,23517
1013320889,14772
1013321003,60748
1013321117,28481
1013321226,52405
1013321402,47118
1013321521,51409
1013321617,34507
1013321658,35545
1013321759,55456
1013322069,42739
1013322094,33796
1013322157,43160
1013322210,33101
1013322401,51642
1013322404,67046
1013322455,44759
1013322461,81515
1013322542,81640
1013322633,19584
1013322634,56427
1013322801,41076
1013323131,62362
1013323149,16616
1013323233,40139
1013323436,25083
1013323667,36257
1013323794,65971
1013323969,38596
1013324117,36517
1013324239,14500
1013324336,28844
1013324410,21929
1013324419,21170
1013324443,51798
1013324472,54130
1013324558,13405
1013324637,34227
1013324667,35280
1013324746,19454
1013324805,52277
1013324813,51762
1013324912,62375
1013324957,46718
1013325032,46263
1013325129,51501
1013325139,26942
1013325323,32338
1013325787,50216
1013325821,59476
1013325923,15701
1013325976,46323
1013326153,42874
1013326194,56353
1013326427,45695
1013326922,33908
1013326941,17990
1013326956,25341
1013327323,46171
1013327423,40070
1013327425,63232
1013328071,29353
1013328161,46238
1013328238,39357
1013328378,37074
1013328463,41625
1013328672,43554
1013328908,78766
1013328950,40380
1013329166,38118
1013329388,40462
1013329448,26092
1013329564,27042
1013329631,39070
1013329934,57039
1013329965,23180
1013330315,84178
1013330606,42812
1013330851,12179
1013331137,42614
1013331374,67286
1013331954,54235
1013332037,48979
1013332050,39089
1013332061,31525
1013332099,10983
1013332527,37314
1013332612,36494
1013332628,23192
1013332651,56313
1013332676,51795
1013332790,37790
1013332824,39160
1013332959,24804
1013333092,39959
1013333171,84653
1013333241,55537
1013333371,28422
1013333482,32510
1013333734,64390
1013333824,50987
1013334177,19142
1013334385,51830
1013334580,35556
1013334796,21336
1013334945,32614
1013334969,51909
1013335026,62506
1013335072,44622
1013335125,39037
1013335138,42299
1013335494,13413
1013335653,60622
1013335694,44478
1013335932,61596
1013335948,34116
1013336238,38133
1013336261,30244
1013336271,35918
1013336644,40625
1013336838,20876
1013337072,25902
1013337087,48710
1013337114,32526
1013337147,69042
1013337204,57458
1013337213,25921
1013337381,52021
1013337382,42999
1013337411,25849
1013337467,58833
1013337655,30925
1013337846,73359
1013337847,51298
1013337957,14995
1013338181,56188
1013338221,53768
1013338298,26785
1013338343,44051
1013338506,67316
1013338516,27439
1013338588,28468
1013338648,19694
1013338845,20567
1013338848,56133
1013338867,38011
1013338914,65019
1013338961,34279
1013338985,29285
1013339020,31266
1013339086,56267
1013339334,80107
1013339409,40004
1013339412,27152
1013339577,55128
1013339663,46925
1013339920,7547
1013340035,20256
1013340067,34107
1013340122,24728
1013340248,44341
1013340310,15949
1013340431,16868
1013340459,45422
1013340477,31498
1013340533,48936
1013340598,39451
1013340669,38405
1013340709,39283
1013340814,23861
1013340923,51098
1013341044,64282
1013341187,48219
1013341222,36351
1013341227,25910
1013341259,37594
1013341294,62397
1013341317,47689
1013341358,34890
1013341398,66411
1013341710,26681
1013341908,71202
1013341943,54083
1013341978,43302
1013342255,22626
1013342368,36985
1013342400,23525
1013342405,57853
1013342535,38539
1013342536,41986
1013342567,39958
1013342599,55172
1013342705,45097
1013342798,24353
1013342828,26385
1013342865,61981
1013342887,23114
1013343199,46901
1013343239,54255
1013343259,80533
1013343277,68718
1013343309,13129
1013343310,44700
1013343324,60585
1013343329,52699
1013343340,40534
1013343434,38906
1013343483,23104
1013343706,30834
1013343899,60755
1013343901,56741
1013344038,46610
1013344041,41214
1013344055,39803
1013344071,57751
1013344479,62390
1013344566,31674
1013344692,61924
1013344700,40048
1013344720,35237
1013344850,48690
1013344859,61305
1013345142,36023
1013345224,23368
1013345466,70803
1013345853,40969
1013345897,46395
1013345994,21094
1013346371,39767
1013346412,22615
1013346701,58977
1013346901,39401
1013347107,80360
1013347477,35487
1013347768,20449
1013347822,49804
1013348063,71656
1013348172,27561
1013348465,49973
1013348505,53040
1013348875,58990
1013349114,32604
1013349118,38695
1013349123,14014
1013349556,30472
1013349608,18305
1013349737,25717
1013349749,14830
1013349757,47633
1013350137,32402
1013350187,41265
1013350435,12403
1013350615,36745
1013350729,56455
1013351033,49535
1013351070,35357
1013351272,20540
1013351278,31754
1013351359,55836
1013351377,30692
1013351674,41698
1013351687,63461
1013351744,35344
1013352276,40388
1013352309,22405
1013352342,39688
1013352453,31805
1013352544,47521
1013352572,43826
1013352586,59191
1013352591,24583
1013352639,45236
1013352924,43217
1013353033,62081
1013353057,16127
1013353157,54318
1013353187,70531
1013353309,55907
1013353746,49874
1013354007,38786
1013354060,24104
1013354240,67386
1013354377,63154
1013354421,49116
1013354545,50509
1013354705,31898
1013354811,37463
1013354825,55710
1013355010,55700
1013355152,51631
1013355326,53069
1013355347,39751
1013355803,35453
1013355833,49183
1013355948,37045
1013356008,43051
1013356026,33961
1013356250,72274
1013356508,48970
1013356530,45735
1013356623,21812
1013356646,44063
1013356705,46990
1013356856,60205
1013356887,70411
1013357026,48417
1013357229,72778
1013357331,41294
1013357488,35345
1013357501,73070
1013357661,21252
1013358039,25229
1013358053,69379
1013358443,45630
1013358712,15964
1013358963,47528
1013359403,64268
1013359541,43946
1013359748,55331
1013359975,22543
1013360159,24714
1013360211,31879
1013360278,20052
1013360407,61044
1013360487,39779
1013360754,62082
1013361355,52319
1013361358,41342
1013361502,17528
1013361510,73330
1013361598,38143
1013361656,70176
1013362000,24360
1013362068,69923
1013362118,51646
1013362151,26893
1013362580,52298
1013362642,31322
1013362854,29888
1013362867,72269
1013362936,34561
1013362971,19812
1013363523,37716
1013363674,22186
1013363761,39612
1013363783,18010
1013363888,36993
1013363934,16596
1013363935,44854
1013363962,23021
1013364218,41510
1013364595,26228
1013364648,20715
1013364651,53554
1013365039,61050
1013365077,36875
1013365078,63097
1013365412,26726
1013365548,74936
1013365595,33521
1013365608,71615
1013365672,50736
1013365718,31237
1013366314,25910
1013366325,27738
1013366346,29156
1013366366,42552
1013366427,60409
1013366477,34579
1013366538,77403
1013366720,31469
1013366928,48526
1013366948,36955
1013366968,59986
1013366977,68860
1013367067,45132
1013367109,32363
1013367164,53303
1013367290,20312
1013367415,44895
1013367469,17240
1013367578,16704
1013367722,20647
1013367870,32122
1013367938,27618
1013367970,46369
1013368000,41897
1013368052,50623
1013368205,35761
1013368354,33646
1013368474,32179
1013368707,22456
1013368799,46299
1013369036,56099
1013369222,37858
1013369366,11646
1013369877,46404
1013370036,31720
1013370419,77697
1013370480,22185
1013370519,14970
1013370761,30276
1013371399,25751
1013371456,37979
1013371499,39314
1013371506,44066
1013371591,47793
1013371771,39755
1013372005,44289
1013372335,44818
1013372627,42364
1013372920,45471
1013372986,28425
1013373090,31776
1013373091,29628
1013373261,74907
1013373297,38159
1013373481,37416
1013373616,36032
1013374054,49506
1013374077,32588
1013374089,35080
1013374481,47246
1013374549,28328
1013374717,26624
1013374939,13515
1013374951,62435
1013375357,26676
1013375435,65605
1013375483,38903
1013375577,52642
1013375731,29726
1013375771,69228
1013375856,41346
1013375875,31304
1013375926,67814
1013375929,18420
1013376087,49492
1013376173,47712
1013376419,45831
1013376527,20175
1013376595,17711
1013376842,28766
1013376872,39504
1013377051,10976
1013377204,67784
1013377343,45803
1013377649,24475
1013377939,26944
1013377955,31257
1013378013,60227
1013378032,58384
1013378059,35770
1013378109,33554
1013378169,35244
1013378198,41669
1013378550,34875
1013378574,41108
1013378942,41734
1013379042,64241
1013379206,46785
1013379248,34377
1013379252,15787
1013379310,31294
1013379374,15558
1013379453,34811
1013379503,45085
1013379545,52407
1013379555,41359
1013379587,49766
1013380018,28315
1013380046,60219
1013380251,42694
1013380253,46597
1013380423,45966
1013380549,34691
1013380569,33450
1013380662,25032
1013380727,45486
1013380792,33112
1013381018,23313
1013381436,57300
1013382134,14597
1013382187,47110
1013382526,52610
1013382739,75808
1013383196,20128
1013383505,23543
1013383579,37212
1013383837,46907
1013383846,27403
1013383864,39980
1013383999,28175
1013384191,34218
1013384341,45112
1013384549,32510
1013385063,25205
1013385127,28538
1013385228,33503
1013385422,30939
1013385501,31995
1013385845,56002
1013385861,62940
1013386212,25774
1013386322,23719
1013386460,34155
1013386517,26473
1013386660,34134
1013386787,21992
1013387038,31679
1013387101,29689
1013387429,32742
1013387471,13215
1013387534,14904
1013387836,51132
1013388044,22788
1013388051,23160
1013388105,48724
1013388189,35004
1013388278,53140
1013388311,38786
1013388402,18091
1013388439,49611
1013388518,18598
1013388637,27086
1013388815,59677
1013389052,45956
1013389245,41627
1013389322,70076
1013389363,38229
1013389368,41764
1013389395,76794
1013389414,35364
1013389440,61529
1013389495,38059
1013389520,31673
1013389530,36323
1013389667,22037
1013389671,32483
1013389833,25619
1013389891,50074
1013389919,43702
1013390088,24973
1013390221,11867
1013390356,52008
1013390426,27512
1013390573,45747
1013390955,13027
1013391084,77106
1013391127,65134
1013391151,62164
1013391248,40351
1013391257,50272
1013391268,42331
1013391462,68105
1013391623,78051
1013391819,44544
1013391842,32778
1013391870,47969
1013391969,43858
1013392016,40155
1013392823,44241
1013393118,66586
1013393363,34471
1013393781,52289
1013394280,46325
1013394725,25619
1013395231,18514
1013395277,54047
1013395690,36688
1013395724,40234
1013395758,17589
1013395816,31902
1013396111,51502
1013396224,50602
1013396314,27559
1013396496,44028
1013396540,8766
1013396577,15577
1013396823,42417
1013396923,23079
1013397143,55397
1013397156,34957
1013397284,44675
1013397399,26389
1013397683,86067
1013398280,32067
1013398285,55630
1013398405,36314
1013398579,41593
1013398731,40191
1013398940,43067
1013398950,31648
1013399439,63609
1013399477,49051
1013399622,39139
1013399760,23094
1013399791,33818
1013399875,33826
1013399997,52249
1013400036,13955
1013400119,46008
1013400230,30920
1013400269,39014
1013400299,58533
1013400375,33155
1013400377,49593
1013400504,30671
1013400517,32567
1013400540,26656
1013400766,42570
1013400786,52272
1013400823,79562
1013400901,41831
1013401011,47340
1013401080,28937
1013401189,27476
1013401461,41582
1013401545,59626
1013401579,81119
1013401592,69497
1013401644,27750
1013401710,26749
1013401825,28097
1013401898,32376
1013401900,35129
1013402480,52855
1013402484,50887
1013402486,35951
1013402943,56871
1013403350,41096
1013403373,12263
1013403654,26076
1013403937,73918
1013404128,48593
1013404237,60727
1013404246,30366
1013404297,75946
1013404397,50280
1013404465,37759
1013404627,61184
1013404634,23915
1013404777,33686
1013404876,53369
1013404902,21562
1013404968,22783
1013405060,24663
1013405090,39214
1013405158,38567
1013405168,19764
1013405322,21407
1013405440,42537
1013405559,37499
1013405723,57578
1013405796,40189
1013406247,41865
1013406413,33657
1013406795,33691
1013406866,45785
1013406878,28749
1013406887,43406
1013407227,27069
1013407545,45415
1013407602,29634
1013407679,50852
1013407683,30656
1013407803,42112
1013408058,73196
1013408126,42943
1013408269,27875
1013408555,31906
1013408705,19955
1013409363,42646
1013409377,32486
1013409516,71657
1013410031,34217
1013410341,17315
1013410343,26486
1013410445,55304
1013410479,26819
1013410658,54874
1013410932,28566
1013411085,40129
1013411124,20866
1013411291,31136
1013411369,24666
1013411595,25266
1013412057,42207
1013412132,25925
1013412684,39281
1013413014,34944
1013413434,36998
1013413507,23308
1013413596,13535
1013413870,48411
1013413996,58350
1013414085,33233
1013414121,43816
1013414212,40966
1013414390,40108
1013414629,29566
1013415051,29808
1013415076,30268
1013415145,44974
1013415244,24490
1013415280,56128
1013415595,41045
1013415659,39384
1013415701,27937
1013415744,48291
1013415761,46411
1013415795,23114
1013415911,25034
1013415945,48710
1013416416,22744
1013416429,24279
1013416461,14553
1013416482,56637
1013416554,65731
1013416774,41540
1013416854,58508
1013416992,24638
1013417036,32019
1013417124,37021
1013417221,18440
1013417250,32960
1013417310,40622
1013417468,40820
1013417816,67871
1013418011,20883
1013418189,53278
1013418702,26058
1013418961,49116
1013419117,37670
1013419176,42962
1013419271,38112
1013419384,21648
1013419486,68957
1013419528,49634
1013419579,24261
1013419954,15514
1013420265,33107
1013420395,38716
1013420444,71228
1013420768,56018
1013420972,42425
1013421157,24024
1013421249,36227
1013421258,64939
1013421526,18716
1013421596,23384
1013421611,28915
1013421662,60991
1013421738,16017
1013421812,52374
1013421889,45218
1013421910,29210
1013421927,36892
1013422100,79296
1013422204,22273
1013422212,64290
1013422259,51267
1013422369,42864
1013422540,36276
1013422573,29605
1013422832,36452
1013422990,29358
1013423043,65613
1013423090,49399
1013423307,39360
1013423334,22245
1013423749,53960
1013423811,46837
1013423869,35343
1013423986,28373
1013424042,61433
1013424159,55052
1013424220,7415
1013424630,47882
1013424783,52075
1013424888,45018
1013424896,15597
1013424917,33593
1013424936,24809
1013425154,33598
1013425219,70019
1013425270,83437
1013425292,29089
1013425352,49674
1013425365,47186
1013425544,44337
1013425672,48701
1013425689,37518
1013425821,29389
1013426050,60464
1013426097,78030
1013426669,53336
1013426714,13516
1013426892,20640
1013426897,60545
1013427041,80488
1013427335,50326
1013427440,35493
1013427803,50206
1013427812,36281
1013427875,46729
1013428131,44930
1013428184,36064
1013428935,53926
1013428975,45617
1013429383,51248
1013429530,29347
1013429590,42045
1013429637,40824
1013429807,38364
1013429890,41063
1013430141,30612
1013430156,27599
1013430387,34144
1013430482,21359
1013431054,59251
1013431065,35401
1013431131,33911
1013431262,67752
1013431564,35944
1013431713,73415
1013431879,23271
1013431977,36434
1013432040,35741
1013432047,38828
1013432541,34985
1013432874,40466
1013432879,33087
1013433102,48500
1013433165,27061
1013433325,38873
1013433397,67443
1013433553,30185
1013433638,21158
1013433736,32278
1013433949,14956
1013434086,34290
1013434192,23648
1013434242,20535
1013434349,39914
1013434423,20597
1013434435,33541
1013434653,66309
1013434657,20667
1013434757,34266
1013434883,41129
1013435002,56951
1013435183,50691
1013435239,51592
1013435631,44812
1013435652,44971
1013435674,49764
1013435688,29869
1013435721,46014
1013435804,36282
1013435820,48303
1013435952,57819
1013436157,25871
1013436621,34906
1013436793,62105
1013436888,38610
1013437070,36672
1013437113,18413
1013437254,29902
1013437474,54172
1013437534,27781
1013437829,71665
1013437921,34161
1013438267,51140
1013438474,45803
1013438692,37795
1013438809,29476
1013438886,35150
1013438997,38407
1013439370,26687
1013439791,39933
1013440030,48243
1013440181,30603
1013440363,67023
1013440406,43543
1013440599,54162
1013440674,15594
1013440795,28762
1013440820,31414
1013440935,59603
1013441269,37375
1013441353,46753
1013441378,37589
1013441412,67497
1013441421,10356
1013441445,45705
1013441614,39231
1013441656,35936
1013441791,21392
1013441824,37082
1013441831,35282
1013441872,15777
1013441943,29722
1013442261,44475
1013442308,31993
1013442361,40807
1013442467,96717
1013442501,19429
1013442624,30470
1013442710,55201
1013442743,108810
1013442842,36633
1013442929,76321
1013443018,46524
1013443165,37405
1013443301,53411
1013443460,52031
1013444705,20644
1013444845,54863
1013445310,35201
1013445325,37355
1013445446,62516
1013445484,36013
1013445745,60470
1013445866,30499
1013446266,26298
1013446559,58617
1013446647,32082
1013446683,32990
1013446826,40205
1013446976,29970
1013447066,33009
1013447130,45122
1013447347,36344
1013447367,68036
1013447409,19596
1013447649,19274
1013448110,34748
1013448461,52974
1013448533,48963
1013448546,30287
1013448595,35333
1013448638,74453
1013448732,33641
1013448794,32502
1013448827,45998
1013448846,31659
1013449281,44324
1013449337,24241
1013449418,75945
1013449452,54819
1013449559,42942
1013449813,53594
1013450005,40182
1013450126,49509
1013450177,24262
1013450216,65240
1013450334,42723
1013450403,44138
1013450426,26908
1013450536,39638
1013450793,20363
1013451042,31518
1013451071,40744
1013451098,38879
1013451138,27593
1013451241,30797
1013451364,35956
1013451454,40409
1013451523,23983
1013451620,33939
1013451914,26799
1013451919,60835
1013451973,35713
1013452139,27146
1013452143,52891
1013452373,39545
1013452423,37610
1013452507,28930
1013452509,61735
1013452581,27588
1013452600,61736
1013452676,50248
1013452772,27447
1013452785,41754
1013452797,44835
1013452973,45327
1013453024,44362
1013453148,29953
1013453251,49744
1013453267,19762
1013453319,62048
1013453401,39456
1013453411,31652
1013453416,30824
1013453426,28454
1013453522,73504
1013453582,26962
1013453645,21118
1013453825,45447
1013453837,77172
1013453860,38457
1013453951,41704
1013454022,36294
1013454116,28534
1013454458,41221
1013454517,44956
1013454902,21058
1013455087,24844
1013455137,34666
1013455296,46794
1013455328,37478
1013455679,37581
1013455737,22669
1013455745,59393
1013455832,45456
1013456029,33389
1013456121,45864
1013456286,22353
1013456392,37958
1013456417,55260
1013456444,21960
1013456462,32193
1013456554,53958
1013456845,47404
1013456892,65364
1013456937,56834
1013457102,27707
1013457140,28972
1013457164,52393
1013457297,53593
1013457359,43897
1013457875,31833
1013457947,41276
1013458091,67136
1013458393,22291
1013458496,48020
1013458688,32106
1013458835,57583
1013458868,47544
1013459240,49277
1013459620,38662
1013459644,48753
1013459645,52622
1013459687,19494
1013459994,38148
1013460234,71014
1013460238,21512
1013460315,45611
1013460700,64229
1013460777,53746
1013460806,32402
1013460977,22848
1013461099,44686
1013461202,55821
1013461317,39114
1013461583,65508
1013461596,36094
1013462594,26140
1013462654,17718
1013462774,64790
1013463192,19072
1013463342,47560
1013463349,16542
1013463769,57310
1013463829,41180
1013463907,38770
1013464053,57018
1013464181,73043
1013464289,42925
1013464507,48641
1013464532,57730
1013464561,38254
1013464582,23594
1013464723,22486
1013464734,32390
1013464844,53415
1013465006,35844
1013465021,26291
1013465157,37909
1013465198,43182
1013465517,46852
1013465721,44470
1013466070,73236
1013466151,29711
1013466192,41866
1013466403,60102
1013466460,59858
1013466935,32161
1013467419,42291
1013467644,16756
1013467695,29929
1013467744,94706
1013467965,29244
1013468369,27656
1013468374,41080
1013468658,73631
1013468751,35027
1013468954,28140
1013469155,45984
1013469213,47209
1013469217,25775
1013469231,31808
1013469300,62410
1013469350,41822
1013469492,38644
1013469784,13870
1013469827,29981
1013469857,36130
1013472806,52945
1013472970,8502
1013473079,33914
1013473423,28708
1013473636,43607
1013473790,13519
1013473952,37079
1013473957,58638
1013473998,27943
1013474128,51410
1013474178,18286
1013474364,40526
1013474799,54178
1013474829,26094
1013474912,84463
1013474980,40926
1013475084,48832
1013475139,26551
1013475453,16099
1013475456,36267
1013475621,22415
1013475897,89603
1013476447,28584
1013476909,29906
1013477046,34330
1013477175,83204
1013477457,19127
1013477528,32902
1013477549,38239
1013477749,12808
1013477973,46156
1013478008,61307
1013478080,73792
1013478146,51513
1013478152,62060
1013478352,32056
1013478412,46487
1013478428,51373
1013478652,74939
1013478737,43079
1013478834,41998
1013478959,70438
1013479084,38371
1013479131,76797
1013479187,69560
1013479297,26365
1013479302,54109
1013479560,45369
1013479647,42721
1013479652,65443
1013479658,64150
1013479736,13597
1013479755,26916
1013479776,37281
1013479783,59113
1013480292,39297
1013480368,56837
1013480666,49522
1013480735,43537
1013480813,29839
1013480948,33290
1013480971,29139
1013481030,54698
1013481153,37175
1013481188,47806
1013481245,34440
1013481464,51011
1013481834,28657
1013481849,74500
1013481889,43837
1013482164,26565
1013482651,34996
1013482911,26997
1013483794,30910
1013483972,45993
1013484202,24113
1013484281,19061
1013484963,26691
1013485103,74584
1013485110,47060
1013485241,40045
1013485465,43729
1013485572,19596
1013485687,39813
1013485719,38835
1013485893,34044
1013485945,47673
1013486087,30820
1013486497,37893
1013486681,33980
1013486789,42055
1013486849,21706
1013487000,50169
1013487075,21862
1013487221,37110
1013487751,18279
1013487972,47340
1013487996,41070
1013488126,21240
1013488260,33147
1013488634,50096
1013488993,27590
1013489005,46151
1013489225,47180
1013489290,40435
1013489435,58257
1013489684,37112
1013490174,62788
1013490426,82533
