_id,overall_stats.battles
1020261224,1483
1020262226,2738
1020262390,5089
1020262537,4491
1020262587,1131
1020262843,2175
1020263011,9605
1020263140,1680
1020263225,784
1020263333,2514
1020263402,1670
1020263588,4729
1020263874,722
1020263886,6406
1020264117,852
1020264429,1187
1020264470,5750
1020264555,142
1020264641,2545
1020265912,637
1020266811,7987
1020267030,2702
1020268368,2763
1020269277,4809
1020269481,234
1020269731,7877
1020270183,3171
1020270590,445
1020270932,3378
1020271206,1463
1020273169,12658
1020273404,416
1020273484,2380
1020273692,1772
1020274291,1549
1020275094,1252
1020275197,1148
1020275253,1075
1020275308,6072
1020275534,1128
1020276152,6304
1020276488,2040
1020276495,855
1020276523,656
1020276952,1889
1020277198,451
1020278138,244
1020278189,4912
1020278283,3238
1020279261,847
1020281863,1291
1020282133,1555
1020282257,7399
1020282302,345
1020282385,344
1020282597,9674
1020282686,1708
1020283024,9935
1020283489,969
1020283546,1983
1020283834,1153
1020284249,2085
1020284586,506
1020284651,878
1020284654,434
1020284964,1304
1020285098,4146
1020285402,3028
1020285813,1353
1020286031,4606
1020286062,542
1020286535,8602
1020286814,1838
1020286961,5790
1020286998,2975
1020287310,8470
1020287630,12679
1020287800,9322
1020287889,1571
1020288060,4915
1020288066,567
1020288150,263
1020288227,7749
1020288583,1627
1020288818,1543
1020289160,7812
1020289480,1305
1020289577,2655
1020289713,2367
1020289939,11982
1020291190,5018
1020291231,645
1020291376,5656
1020291753,1297
1020292326,915
1020293124,7639
1020293347,3434
1020294155,8063
1020294276,2758
1020294849,912
1020295819,1639
1020296625,2278
1020296857,13774
1020297430,920
1020297491,2512
1020297602,1099
1020298653,2894
1020298970,223
1020299095,2194
1020299242,1107
1020299486,942
1020299769,4412
1020300114,3586
1020300180,239
1020300191,2062
1020300401,3990
1020300631,5362
1020300637,321
1020300706,3497
1020301055,4432
1020301361,8376
1020301606,1117
1020301670,1500
1020301748,260
1020302125,1137
1020302996,1783
1020304071,6452
1020304315,1220
1020304656,7197
1020304715,3148
1020305542,3261
1020305688,5473
1020305728,12025
1020305948,1035
1020306255,3801
1020306604,6035
1020306634,3486
1020306876,2446
1020307774,15086
1020308257,17966
1020308595,1463
1020308676,4425
1020309347,2680
1020309848,1429
1020309927,1224
1020310040,1012
1020310055,633
1020310629,3807
1020310690,361
1020310756,9687
1020310759,128
1020311287,8109
1020311494,246
1020311635,580
1020311768,4640
1020311779,589
1020312655,6273
1020312931,3577
1020313600,4173
1020313694,3897
1020313812,7159
1020313924,2447
1020314106,1061
1020314371,4556
1020314642,5246
1020315699,1818
1020316266,2033
1020316456,6786
1020316913,7197
1020317510,966
1020317530,5242
1020317752,1058
1020317832,6832
1020318567,6808
1020318959,5190
1020319062,8407
1020319398,5800
1020320443,2684
1020320985,11407
1020321680,4375
1020321691,3501
1020321960,2585
1020322417,691
1020322737,222
1020323183,1151
1020323845,650
1020323928,441
1020324149,8976
1020324151,674
1020324206,1736
1020324552,7391
1020324645,4568
1020325078,478
1020325739,1828
1020326203,1446
1020326475,1809
1020326567,6264
1020326617,2046
1020327254,9353
1020327268,247
1020327378,2680
1020327997,1605
1020328298,810
1020328599,1003
1020328667,11934
1020328713,154
1020328735,287
1020328767,1227
1020329184,512
1020329342,6536
1020330104,822
1020330353,2825
1020330917,1701
1020331027,359
1020331307,218
1020331332,1029
1020331685,4374
1020332800,925
1020333113,2161
1020333484,5426
1020333748,1774
1020333803,3532
1020334031,7042
1020334105,12313
1020334107,3735
1020334133,2307
1020334227,2108
1020334290,1977
1020334516,7463
1020335011,1262
1020335639,631
1020335833,1197
1020335836,6077
1020335944,1744
1020335985,5652
1020336098,239
1020336194,1875
1020336236,2391
1020336886,571
1020336982,3367
1020337394,1765
1020337691,14963
1020337912,1620
1020338157,1803
1020339407,128
1020339427,2193
1020339451,4236
1020339495,925
1020341188,3152
1020341608,584
1020341645,2730
1020342022,233
1020342567,5660
1020342874,1379
1020343064,5717
1020343913,6499
1020343943,1554
1020343964,385
1020344322,15353
1020344873,476
1020344897,1259
1020344985,156
1020345140,2237
1020345493,4492
1020345578,8522
1020346392,6012
1020346703,4241
1020346892,474
1020346991,3482
1020347118,440
1020347224,5070
1020348001,2272
1020348051,2023
1020348512,1994
1020348539,1220
1020348543,4390
1020348764,862
1020348869,2674
1020348890,220
1020349127,6574
1020349494,306
1020350234,3179
1020350513,4572
1020350653,4020
1020350976,1998
1020351773,5410
1020352142,7555
1020352370,2024
1020352388,1067
1020352778,3434
1020353104,1662
1020353385,3431
1020353739,674
1020354249,2288
1020355955,1403
1020356426,2762
1020356606,3036
1020356758,207
1020356994,2012
1020357182,250
1020357575,2213
1020357802,469
1020358057,14701
1020358224,2330
1020358442,1577
1020358706,5323
1020359495,3045
1020359765,2333
1020360637,128
1020360916,1008
1020360948,219
1020360992,4390
1020361405,1066
1020362416,880
1020362437,627
1020362668,584
1020362956,828
1020362983,6244
1020363385,12240
1020363733,1685
1020364080,2049
1020364388,314
1020364404,1700
1020364408,2144
1020364424,1591
1020364490,5214
1020365222,4259
1020365617,433
1020366360,2900
1020366885,1593
1020367091,1511
1020367242,2942
1020367711,5697
1020367973,8803
1020368083,3861
1020368134,1335
1020368480,1626
1020369798,3202
1020370097,545
1020370653,5826
1020371525,4053
1020371764,13610
1020371985,2717
1020372277,3165
1020372568,2013
1020373080,896
1020373081,5521
1020373085,5500
1020373755,2196
1020373836,623
1020374114,2329
1020374229,655
1020374735,1723
1020375099,756
1020375169,3032
1020375185,3423
1020375885,1681
1020376247,189
1020376574,5580
1020376953,4591
1020378270,5517
1020378320,5189
1020378374,29190
1020378437,15109
1020378641,6447
1020379293,10243
1020379321,459
1020379371,2159
1020379430,3419
1020379466,3477
1020379811,251
1020379996,1817
1020380704,3806
1020381117,13219
1020381750,1042
1020381902,6427
1020382190,676
1020382620,133
1020383174,2225
1020383238,1200
1020383515,957
1020383603,1694
1020384381,1038
1020385105,11104
1020385406,2273
1020385532,2411
1020385774,3460
1020386007,262
1020386081,3945
1020386595,4747
1020386951,6854
1020387006,491
1020387250,599
1020387305,1723
1020387830,3803
1020388051,2724
1020388287,794
1020388375,815
1020388580,660
1020388705,1062
1020388730,5239
1020389416,5134
1020389427,386
1020389533,6923
1020389587,741
1020389978,4090
1020390360,3103
1020391511,3044
1020391815,972
1020392002,1171
1020392062,126
1020392364,6538
1020392617,9881
1020392877,4484
1020393953,532
1020394002,8441
1020394206,170
1020394210,6311
1020394889,480
1020395159,7323
1020395580,5585
1020395863,1592
1020395887,2560
1020396179,3011
1020397168,181
1020397644,3437
1020397713,1573
1020398010,475
1020398443,3271
1020398454,8760
1020398509,6244
1020398536,1927
1020398846,3658
1020398939,3480
1020399178,9259
1020399349,5723
1020399477,615
1020399744,1411
1020400492,5040
1020400594,7212
1020400626,1974
1020400771,781
1020402538,622
1020402811,8586
1020402824,116
1020403357,1566
1020403424,195
1020404374,1488
1020406179,793
1020406559,873
1020406704,1330
1020406956,4909
1020407831,247
1020407966,343
1020408245,2318
1020408260,176
1020408331,2119
1020408519,6636
1020408938,1591
1020409436,484
1020409584,2504
1020410029,11731
1020410187,349
1020410677,694
1020410879,5364
1020411146,6010
1020411583,402
1020411803,1996
1020411923,1100
1020412059,158
1020412223,139
1020413313,4633
1020413491,1882
1020413919,385
1020414527,301
1020414965,3913
1020415005,703
1020415320,441
1020415369,2296
1020415670,390
1020415821,8333
1020416191,2387
1020416318,2152
1020416351,2672
1020416375,2114
1020416909,1999
1020417104,1786
1020417997,13917
1020418054,3426
1020418377,333
1020418508,4794
1020418567,7666
1020418701,6640
1020419373,1742
1020419746,5887
1020419747,1266
1020419934,7659
1020420865,5970
1020421595,4373
1020421895,159
1020422292,1926
1020422316,1303
1020422689,8530
1020422690,4197
1020423275,13923
1020423465,4325
1020423714,506
1020423743,2768
1020424331,471
1020424416,8281
1020424935,633
1020425136,225
1020425252,226
1020425311,2132
1020425316,3451
1020425333,7003
1020425408,3667
1020425646,10947
1020425660,4912
1020427353,1278
1020427641,2123
1020427924,6741
1020428356,1524
1020428486,3316
1020428732,1040
1020428832,13631
1020428973,7404
1020429334,1914
1020429356,820
1020430209,1981
1020430230,9756
1020430262,128
1020430718,2757
1020431103,5004
1020431493,6963
1020431976,277
1020432019,1527
1020432494,1293
1020432984,4360
1020433021,1439
1020433208,264
1020433216,3631
1020433386,1211
1020434568,289
1020434614,1553
1020435177,165
1020435321,1697
1020435757,1850
1020435913,3398
1020436124,635
1020436735,154
1020437731,9793
1020438023,2726
1020438799,3167
1020438826,2394
1020438908,3148
1020439139,260
1020439276,4172
1020439399,1007
1020440445,1772
1020440626,4155
1020440635,1012
1020440873,880
1020441253,3157
1020441472,854
1020441532,381
1020441757,1938
1020441831,743
1020442205,1081
1020442359,4208
1020442630,6745
1020442960,2805
1020442993,7570
1020443151,5225
1020443170,2209
1020443465,229
1020443582,2437
1020443663,3421
1020444176,1086
1020444774,5048
1020445146,2588
1020445195,339
1020445371,9664
1020447021,4232
1020447360,429
1020447772,905
1020447926,630
1020448668,8081
1020448696,2576
1020448735,399
1020449185,7011
1020449773,3697
1020449824,4678
1020449975,10301
1020450398,5450
1020450476,2325
1020450756,5242
1020451907,6651
1020452327,857
1020452332,123
1020452851,6498
1020453038,2793
1020453215,7916
1020453726,1027
1020453813,2734
1020454006,7151
1020454197,1751
1020455035,1082
1020455164,216
1020455317,149
1020455512,1679
1020455846,1457
1020455880,8305
1020455963,1513
1020456060,1952
1020456371,401
1020456656,1953
1020456756,1341
1020457339,182
1020457525,3467
1020457674,1160
1020458808,746
1020459046,1771
1020459134,4715
1020459480,341
1020459517,791
1020460416,4510
1020460654,861
1020461737,3763
1020461742,224
1020461878,2865
1020462207,488
1020462458,1147
1020462478,371
1020462719,4413
1020462915,10688
1020463174,2700
1020463734,2872
1020463779,3793
1020464266,4310
1020465012,5291
1020466047,1366
1020466086,3733
1020466289,746
1020466293,7358
1020467824,5864
1020468244,314
1020469099,1102
1020469306,1059
1020469647,9435
1020470296,3008
1020470400,9447
1020470851,7658
1020470901,10747
1020471135,1135
1020472370,1451
1020472537,4000
1020472754,204
1020472877,1088
1020472891,1187
1020473566,1183
1020473712,2125
1020473719,2179
1020474122,2564
1020474124,1500
1020474753,600
1020474790,1188
1020476017,4335
1020476320,4944
1020476683,202
1020477347,2529
1020477400,170
1020477557,263
1020478197,3198
1020478337,1499
1020478353,266
1020478386,2389
1020478433,2597
1020478446,1780
1020478493,2888
1020478998,13539
1020479196,2553
1020479828,521
1020480647,4783
1020481070,3697
1020481340,8991
1020481412,1532
1020481431,3032
1020481690,1615
1020481693,4749
1020481800,10049
1020481844,9878
1020482346,359
1020482531,2952
1020482615,2962
1020482754,1598
1020483330,468
1020483516,4815
1020483526,3603
1020483570,937
1020483911,3713
1020484101,4522
1020484412,900
1020484570,585
1020484640,884
1020484850,2582
1020486216,9129
1020487168,487
1020487278,355
1020487717,6168
1020487752,851
1020487898,21746
1020487924,2227
1020488385,994
1020488615,4591
1020489822,814
1020489865,2764
1020490320,12104
1020490683,4125
1020490969,7551
1020491403,1096
1020491613,1640
1020491772,3696
1020492054,1495
1020492183,3660
1020492735,1274
1020493080,4225
1020493356,2175
1020493475,7504
1020493603,10049
1020493956,11410
1020494053,4770
1020494375,422
1020495139,1698
1020495172,115
1020495226,479
1020495418,9176
1020496098,2030
1020497789,1359
1020498201,4215
1020498238,441
1020498381,580
1020498384,4837
1020498524,974
1020499115,3957
1020500047,442
1020501611,5937
1020501628,582
1020501644,924
1020501889,1947
1020502152,7323
1020502185,1129
1020502933,8972
1020502985,3870
1020503063,1796
1020503150,1590
1020503212,2264
1020503379,2641
1020503781,772
1020503782,12476
1020504301,1388
1020504476,2670
1020504568,3566
1020505177,15375
1020505208,917
1020505362,755
1020505515,1837
1020505543,1081
1020505874,443
1020505887,10793
1020505910,5240
1020506098,248
1020506158,2051
1020506182,112
1020506735,7587
1020506973,2023
1020506981,128
1020507234,2302
1020507643,869
1020508082,2370
1020508216,10019
1020509907,2880
1020510581,869
1020511463,4273
1020511555,1075
1020511707,7483
1020511988,2416
1020512568,476
1020513002,288
1020513259,5057
1020513444,346
1020513524,318
1020513896,5146
1020514272,406
1020514907,3832
1020515467,5812
1020515563,1367
1020515740,4446
1020515839,3627
1020516503,662
1020517116,3569
1020517225,3543
1020517274,3643
1020517486,127
1020517559,1960
1020518115,2260
1020518280,4723
1020518347,1981
1020519115,3832
1020519314,5539
1020519450,4897
1020519524,500
1020519673,1985
1020520327,1636
1020520370,106
1020520574,574
1020520654,3731
1020520675,1028
1020520788,829
1020521210,1323
1020521339,4867
1020521511,9336
1020521808,110
1020521985,1706
1020522175,4937
1020522317,4192
1020522761,2351
1020523126,1338
1020523494,5546
1020523708,923
1020523796,1607
1020525102,5413
1020525362,892
1020526792,1497
1020526924,383
1020527046,401
1020527078,2046
1020527148,2164
1020527962,1374
1020528105,1019
1020528568,10057
1020528851,1770
1020529390,2187
1020529448,4500
1020529453,6235
1020529501,12690
1020530165,4346
1020530664,4959
1020530691,17283
1020530775,6115
1020530858,5396
1020531393,2652
1020531827,254
1020532087,5453
1020532365,2881
1020532464,191
1020532485,1104
1020532628,8403
1020532822,5151
1020533160,4678
1020533400,1264
1020533470,12919
1020534135,4155
1020534306,6389
1020534530,2298
1020535668,5089
1020535713,502
1020536039,4335
1020537145,5824
1020537994,3133
1020538717,2267
1020538744,163
1020539240,4665
1020539557,7463
1020539944,1034
1020540520,1291
1020540949,2753
1020541226,4271
1020541405,322
1020542036,857
1020543070,3987
1020543267,6025
1020543532,3203
1020543632,1796
1020544006,3365
1020545301,7570
1020545399,2584
1020545432,117
1020545475,5430
1020545537,551
1020545651,1870
1020545838,5186
1020545840,2734
1020545931,2684
1020546255,3580
1020546770,2977
1020546830,2222
1020547663,3963
1020547723,2362
1020547911,1678
1020548273,7334
1020548310,6975
1020548421,4381
1020548489,9867
1020548979,1197
1020549132,1411
1020549137,2974
1020549139,1391
1020549175,4178
1020549263,1942
1020549784,3153
1020549854,332
1020550100,1358
1020550442,362
1020550701,2560
1020550744,1278
1020551230,6081
1020551424,6905
1020551428,3167
1020552226,4547
1020552286,2625
1020552563,994
1020552573,5150
1020552735,1245
1020554315,2312
1020555880,1756
1020556222,4151
1020556298,8694
1020556663,2808
1020556667,5747
1020558046,203
1020558405,2265
1020559055,142
1020559075,3823
1020559214,1824
1020559740,2968
1020559867,20384
1020559883,10345
1020560314,4987
1020560344,8877
1020560708,2458
1020560997,139
1020561344,2529
1020561460,1193
1020562691,1387
1020563596,521
1020563760,367
1020563846,3217
1020564233,3541
1020565147,3304
1020565367,649
1020565548,13405
1020565552,4972
1020565639,228
1020565803,1412
1020565812,2661
1020565861,7906
1020565911,2103
1020566253,8742
1020566454,684
1020566730,548
1020566787,1319
1020566815,10444
1020566979,805
1020567001,2219
1020567554,796
1020567619,3785
1020568536,1570
1020569003,5721
1020569201,3340
1020569516,9221
1020569999,8213
1020570112,4694
1020570449,3724
1020571062,538
1020571717,398
1020571884,2304
1020572029,15655
1020572874,985
1020572880,4941
1020572934,1519
1020573349,1116
1020573421,582
1020573626,4423
1020573916,13328
1020574046,767
1020574622,4230
1020575046,6092
1020575074,2099
1020575943,1317
1020576120,5005
1020576634,114
1020576873,3654
1020577029,386
1020577053,3470
1020577967,1260
1020578099,3294
1020578405,1741
1020579215,3152
1020579737,1583
1020580610,689
1020581087,526
1020581504,13790
1020581621,2422
1020582612,5696
1020582624,24779
1020582828,503
1020582903,4339
1020582945,2907
1020583425,9276
1020583710,492
1020583907,538
1020584078,1311
1020584375,391
1020584408,2663
1020584414,1189
1020585380,354
1020585577,772
1020586056,2907
1020586187,961
1020586247,1159
1020586689,304
1020586701,4339
1020586906,4906
1020587954,870
1020588122,2099
1020588292,556
1020588817,10899
1020589392,4307
1020589560,3596
1020590474,4449
1020591002,1250
1020591034,454
1020591808,9879
1020591976,1438
1020594196,5661
1020594964,729
1020595657,764
1020595797,2640
1020595882,584
1020595936,425
1020595964,2539
1020596259,2475
1020596317,119
1020596863,279
1020597211,2776
1020597283,5851
1020597344,12850
1020597545,4070
1020597558,1861
1020597667,3348
1020597747,7239
1020597773,168
1020598231,1069
1020598714,811
1020598721,2964
1020598816,11759
1020598982,4192
1020599497,158
1020599699,3292
1020599913,7128
1020599939,1127
1020600180,6018
1020600204,8238
1020600390,2241
1020600773,3886
1020600914,3521
1020601983,22798
1020602342,721
1020602485,381
1020602673,933
1020602709,359
1020602830,4182
1020605440,2805
1020605614,7088
1020605620,2192
1020605673,1801
1020605847,3507
1020606666,3028
1020606723,132
1020607356,1653
1020607941,1488
1020608430,8415
1020609164,1913
1020609440,7374
1020610176,807
1020610813,8259
1020611257,206
1020611263,2848
1020611479,975
1020611965,310
1020611981,4376
1020612496,3145
1020614406,4096
1020614555,6727
1020615121,2441
1020615205,10300
1020615588,656
1020615805,153
1020618394,6873
1020618609,1083
1020618867,547
1020619484,491
1020619902,2602
1020620330,1067
1020620577,4130
1020620991,6550
1020620998,2359
1020621109,1590
1020621597,6101
1020621857,1508
1020621881,1736
1020622622,12591
1020622626,940
1020623118,3968
1020623680,5924
1020623763,7626
1020624345,6501
1020624358,741
1020624690,2042
1020625932,17396
1020626495,2809
1020627582,84
1020627796,4477
1020628049,2597
1020628621,724
1020628953,1833
1020629407,3562
1020629491,935
1020629510,946
1020629616,308
1020630023,2893
1020630122,7453
1020630337,1721
1020630518,8456
1020630672,6700
1020630814,1567
1020631166,3519
1020631477,4032
1020631664,5430
1020631693,2385
1020632824,173
1020632905,11799
1020633565,2291
1020633923,9866
1020633986,2404
1020634009,300
1020634919,4480
1020634991,13149
1020636109,534
1020636668,11334
1020636871,937
1020636890,5636
1020637583,645
1020638095,8616
1020638243,984
1020638309,6657
1020638510,2377
1020638520,1228
1020638882,2594
1020639054,843
1020639569,4314
1020639670,4542
1020639744,845
1020639846,318
1020639850,10724
1020640222,1125
1020640319,307
1020640657,3227
1020641671,685
1020641910,2436
1020642268,3151
1020642614,2754
1020642951,1846
1020643023,2657
1020643194,2557
1020643910,840
1020644681,6232
1020644813,3224
1020645256,4656
1020646561,1805
1020646634,6200
1020646650,1886
1020646684,1861
1020647380,1029
1020647665,629
1020647805,465
1020648188,8378
1020648507,2298
1020648840,246
1020649433,3401
1020649472,11429
1020649538,2044
1020649888,5274
1020649959,4847
1020650053,5701
1020650914,212
1020652729,8674
1020652761,3992
1020652899,1026
1020652914,538
1020653566,2770
1020653634,1887
1020653732,8134
1020654075,2448
1020654612,490
1020655544,1440
1020655874,3614
1020655897,2145
1020656164,8400
1020656872,6152
1020657053,11154
1020657521,9154
1020657590,936
1020657642,1715
1020658168,4216
1020658310,2969
1020658614,5684
1020659188,3305
1020659319,994
1020659642,2527
1020659654,607
1020659881,3506
1020660088,1061
1020660476,1089
1020660513,4264
1020660528,4013
1020660818,146
1020661059,2848
1020661232,4775
1020662683,2090
1020662907,1536
1020663097,10418
1020663208,6309
1020663570,3865
1020663908,2714
1020664974,12270
1020664980,145
1020664982,4479
1020665192,1355
1020666552,701
1020666557,2241
1020666742,496
1020667007,8160
1020667098,1414
1020667275,220
1020667433,1386
1020667508,4656
1020668001,3507
1020668193,5630
1020668374,2542
1020668535,643
1020668682,1201
1020668776,266
1020668832,1232
1020669632,6220
1020669868,641
1020670074,637
1020670685,160
1020671098,3324
1020671371,124
1020671433,7824
1020671480,5504
1020671741,172
1020671896,4256
1020672309,8556
1020672419,2021
1020672753,10231
1020672863,1110
1020672889,3190
1020673088,1446
1020673254,8828
1020673526,2892
1020673834,2430
1020673981,1821
1020674182,5069
1020674286,528
1020674370,1744
1020674436,3167
1020675945,2566
1020676021,2962
1020676254,2317
1020676376,1050
1020676962,210
1020677902,1549
1020678451,6034
1020678883,5054
1020678898,4002
1020679474,2303
1020679640,5201
1020680159,10154
1020680227,209
1020680719,438
1020681291,6040
1020681293,3349
1020681400,2509
1020681585,258
1020681824,1363
1020681944,309
1020682125,14801
1020682883,1457
1020682947,148
1020683122,1392
1020683146,2178
1020683338,7330
1020683708,499
1020683731,618
1020683988,2161
1020684046,3039
1020685052,599
1020685588,2337
1020686227,990
1020686427,961
1020686516,354
1020686517,548
1020687216,14756
1020688923,465
1020689342,1547
1020689513,5529
1020690437,2381
1020690747,5135
1020690915,617
1020691243,2128
1020691484,929
1020691651,317
1020692866,2253
1020693061,8572
1020693452,137
1020693511,1629
1020693562,285
1020693625,551
1020694005,4292
1020694295,423
1020694488,478
1020694608,689
1020694672,772
1020694819,1952
1020694917,5841
1020694932,2062
1020696295,812
1020696675,6540
1020696769,991
1020697472,8256
1020698049,990
1020698274,2983
1020698504,892
1020698740,369
1020699003,3106
1020699353,456
1020699996,12451
1020700660,3467
1020700734,7042
1020701223,4017
1020701434,4817
1020701439,670
1020702581,3231
1020702807,4580
1020702838,135
1020702928,1879
1020703270,728
1020704095,4596
1020704236,2959
1020704667,1738
1020704698,347
1020704723,1233
1020704916,3820
1020705333,971
1020705599,4668
1020705964,1305
1020706557,2754
1020706769,7662
1020707081,2632
1020708044,2327
1020708064,12485
1020708237,209
1020708575,3194
1020708955,2494
1020709148,1553
1020709322,2985
1020709559,3147
1020710107,1122
1020710504,1954
1020711621,695
1020711781,1973
1020711968,1599
1020712167,884
1020712186,2260
1020712234,5132
1020712281,4737
1020712354,774
1020712539,526
1020712887,8280
1020713932,1304
1020714130,237
1020715108,3463
1020716028,193
1020716065,8023
1020716287,4427
1020716609,2060
1020718418,3227
1020718539,4656
1020719393,6022
1020720192,422
1020721326,457
1020721606,5327
1020721885,321
1020722155,3348
1020722352,5056
1020722934,1062
1020722943,4304
1020723347,2616
1020723560,1400
1020723794,3855
1020724357,2589
1020724668,1215
1020725154,2091
1020725252,3380
1020725352,1192
1020725354,4957
1020725363,2106
1020725431,8046
1020725705,315
1020726882,1299
1020727033,650
1020727563,1821
1020727615,1197
1020727769,2529
1020727995,5644
1020728578,253
1020728999,1199
1020729281,3108
1020729539,292
1020729565,618
1020729662,4652
1020729760,4688
1020730159,268
1020730286,1249
1020730875,2594
1020731273,3316
1020731292,4291
1020731372,3770
1020731373,6756
1020731548,730
1020731873,727
1020732294,537
1020732573,10666
1020732734,1009
1020733595,1917
1020733715,1194
1020733993,7647
1020734027,4189
1020735271,504
1020735545,2084
1020735833,712
1020736199,959
1020736260,939
1020736380,130
1020736690,3106
1020737016,3268
1020737068,2487
1020737206,9662
1020737431,1053
1020738251,5133
1020738589,2075
1020739176,1879
1020739713,585
1020742176,6732
1020742486,750
1020742982,1242
1020743507,1271
1020743579,9239
1020743672,930
1020744019,1716
1020744199,711
1020744286,234
1020744689,9776
1020745359,1292
1020745596,1885
1020745736,452
1020745996,2075
1020747869,1751
1020748027,223
1020748267,2015
1020749171,3310
1020749291,1008
1020749587,213
1020749682,2581
1020749709,555
1020750310,5192
1020750682,3073
1020750705,1268
1020750996,4885
1020751301,6447
1020752303,2003
1020752372,5441
1020752901,11102
1020753877,12808
1020754204,1204
1020755387,3818
1020755588,4573
1020755633,9985
1020757158,7941
1020757423,1407
1020759852,1649
1020760281,4645
1020761345,3058
1020761485,1233
1020761890,1091
1020762005,1020
1020762043,7746
1020762759,1100
1020763122,2353
1020763128,210
1020763302,7919
1020763341,531
1020763931,3359
1020764627,1162
1020765325,2532
1020765994,3968
1020766202,4059
1020766350,5646
1020766544,6292
1020766760,2682
1020767332,9554
1020767350,11408
1020767398,10716
1020767705,9494
1020767866,1807
1020768415,138
1020768501,5130
1020768595,6370
1020768923,1621
1020768947,3942
1020768948,5264
1020769628,3193
1020769849,4862
1020770080,3324
1020770441,3483
1020770720,4295
1020770879,9263
1020770903,5152
1020770949,8391
1020771374,10882
1020771473,1555
1020771575,4780
1020771641,740
1020772602,2705
1020772862,3582
1020773044,4091
1020774233,4143
1020774781,1551
1020775055,591
1020775306,160
1020775479,5400
1020775782,780
1020776011,3774
1020776263,2049
1020776317,407
1020776911,7842
1020777162,13980
1020778060,2407
1020779237,2528
1020779319,4162
1020779515,890
1020780025,681
1020781254,10177
1020781413,913
1020781420,1033
1020781967,3116
1020782648,1032
1020782792,1359
1020783337,6877
1020783613,3818
1020783683,856
1020783842,373
1020784331,191
1020785422,2007
1020785634,800
1020785764,952
1020786230,2235
1020786231,2775
1020786962,119
1020787665,261
1020788352,1150
1020788841,4369
1020788850,8136
1020789234,173
1020789236,902
1020791007,11461
1020791049,283
1020791114,167
1020791144,323
1020791339,11150
1020791889,5805
1020792260,2123
1020792374,1456
1020792740,3019
1020793105,3105
1020793613,2348
1020793754,2330
1020793792,716
1020793871,104
1020794675,464
1020794727,152
1020795026,856
1020795266,2105
1020795384,1761
1020796221,197
1020796356,1208
1020796386,1891
1020796532,1909
1020796668,10577
1020796917,2662
1020796965,1131
1020797009,2097
1020797738,2073
1020798459,7939
1020798576,5067
1020798601,1021
1020798765,4231
1020800297,8136
1020800785,4114
1020801343,2130
1020802013,5959
1020802111,6066
1020802329,1925
1020805841,13841
1020806169,6470
1020806454,6329
1020806482,8234
1020806788,1784
1020806859,876
1020808114,10688
1020808286,6375
1020808816,2340
1020808903,12352
1020808990,1629
1020809242,14964
1020809326,4609
1020809418,299
1020809815,5583
1020810001,5382
1020810119,1419
1020810689,397
1020810699,18249
1020811013,733
1020811037,356
1020812374,4184
1020812883,1153
1020813776,5343
1020814492,1362
1020814694,166
1020815893,3463
1020815899,3628
1020815944,299
1020816306,1192
1020816651,4514
1020817058,1664
1020817940,1162
1020817953,5913
1020818307,4010
1020819007,3614
1020820465,1444
1020820865,5867
1020821041,1827
1020821134,7957
1020821163,2309
1020821322,1413
1020821455,2123
1020822415,2733
1020823214,6009
1020823430,1777
1020824002,407
1020824523,810
1020824995,6987
1020825748,757
1020828549,2931
1020828615,1665
1020829200,936
1020829499,4212
1020830001,14235
1020831304,2827
1020831400,3058
1020831621,990
1020831753,699
1020831922,2024
1020832023,3551
1020832061,2256
1020832496,3136
1020832630,312
1020832912,1483
1020832961,2378
1020833349,14361
1020833908,6986
1020834074,9360
1020834294,12303
1020834544,5348
1020834728,6641
1020834885,3944
1020835383,117
1020835504,721
1020835510,2208
1020835517,13347
1020835564,258
1020835807,4177
1020836683,1042
1020837015,3780
1020837106,393
1020837512,3923
1020838643,6849
1020839034,7983
1020839404,3187
1020839473,4344
1020839612,347
1020839637,451
1020839917,637
1020840055,129
1020840084,5082
1020840221,1684
1020840435,394
1020840551,2006
1020840577,3793
1020841398,8812
1020842799,3663
1020842966,2032
1020843690,480
1020843843,1006
1020844101,1894
1020844227,669
1020845364,1628
1020846336,2549
1020848039,4927
1020848131,320
1020848194,1583
1020848230,295
1020848422,1363
1020848533,817
1020848759,3166
1020849620,815
1020849631,1201
1020850346,1295
1020850901,2525
1020851119,3582
1020851131,1621
1020851683,520
1020852119,1725
1020852255,2790
1020852676,3115
1020852958,3625
1020853704,2211
1020854490,1115
1020854742,2211
1020854784,1121
1020855114,298
1020855242,7260
1020855266,4551
1020855434,4472
1020855821,376
1020855975,616
1020856051,1498
1020856269,6554
1020856332,1844
1020856362,976
1020856423,1957
1020856718,1272
1020857560,1099
1020858093,2448
1020858158,467
1020858273,732
1020858464,138
1020858655,2006
1020860037,5697
1020861862,1694
1020862722,819
1020863017,3534
1020863078,6512
1020863212,115
1020863308,9959
1020864201,1241
1020864271,2005
1020864377,1123
1020864428,627
1020864643,1363
1020864650,205
1020865338,3588
1020866107,4336
1020866436,205
1020867011,4648
1020867153,114
1020867348,5696
1020867499,883
1020867885,1228
1020867900,1124
1020867981,236
1020868872,2536
1020869932,1152
1020870231,21190
1020870471,984
1020870822,4580
1020871282,1484
1020872597,3983
1020873544,2247
1020873962,3263
1020874113,1907
1020876052,203
1020876333,165
1020876530,4212
