_id,overall_stats.avg_battle_values.avg_frags
1026178229,1.51
1026178411,0.43
1026178663,0.77
1026178779,0.16
1026179085,0.21
1026179278,0.96
1026179451,0.43
1026179563,0.28
1026180587,0.55
1026180807,1.03
1026181308,0.79
1026183198,0.86
1026183567,0.43
1026184039,0.71
1026184073,0.34
1026184104,0.64
1026184191,0.96
1026184354,0.88
1026184642,1.28
1026184877,0.57
1026185561,0.58
1026187507,1.6
1026187655,0.66
1026188339,0.82
1026188977,0.34
1026189314,0.43
1026189560,0.68
1026190019,0.45
1026190381,0.47
1026190414,0.56
1026190451,0.43
1026190796,0.68
1026191075,0.53
1026191259,0.76
1026191376,0.47
1026191460,0.69
1026191721,0.74
1026192126,0.82
1026192324,1.05
1026193050,0.77
1026193157,0.89
1026193471,0.55
1026194262,0.51
1026194517,0.58
1026195296,0.74
1026196656,0.62
1026196726,0.99
1026196843,0.92
1026197344,0.3
1026197384,0.81
1026197961,0.93
1026198295,0.56
1026198515,0.48
1026198838,0.25
1026199598,0.32
1026200475,0.92
1026201136,1.35
1026201995,0.57
1026202113,0.55
1026202153,1.21
1026202522,0.54
1026202530,0.84
1026202742,0.84
1026203384,0.52
1026203427,0.5
1026204686,0.4
1026204877,0.28
1026204907,0.3
1026205039,0.37
1026206096,0.88
1026207593,0.28
1026207785,0.47
1026208345,0.65
1026208375,0.69
1026208527,0.69
1026208529,0.41
1026208978,1.04
1026210982,0.55
1026211426,0.3
1026212542,0.78
1026212704,0.98
1026212985,1.34
1026213005,0.57
1026214156,0.71
1026214263,0.53
1026214291,0.36
1026214419,1.29
1026214648,0.42
1026215800,0.56
1026215963,0.83
1026216550,0.75
1026216908,0.43
1026217110,0.73
1026217722,0.62
1026217816,0.9
1026218083,0.7
1026218452,0.49
1026218574,0.4
1026218665,0.93
1026219460,0.91
1026219806,1.03
1026219832,0.93
1026221137,0.51
1026222025,0.81
1026224337,0.53
1026224527,0.75
1026225127,0.63
1026225137,0.65
1026226035,0.45
1026226449,0.61
1026226620,0.61
1026226800,0.35
1026227174,0.89
1026227213,0.57
1026227223,0.64
1026227596,1.2
1026227707,1.11
1026227894,0.61
1026228763,0.26
1026229176,0.63
1026229598,0.46
1026230036,0.5
1026230377,0.37
1026231183,0.93
1026231343,0.27
1026231381,0.35
1026231513,0.36
1026231815,0.73
1026232139,1.13
1026232733,0.54
1026232797,1.02
1026232902,0.7
1026233533,0.63
1026233593,0.76
1026233837,1.03
1026233897,0.51
1026234289,0.9
1026234469,0.54
1026234598,0.71
1026235148,0.55
1026235639,0.65
1026236087,0.25
1026236303,0.81
1026236612,0.69
1026236675,1.39
1026236770,0.62
1026238952,0.79
1026239111,0.43
1026239235,0.58
1026239650,0.39
1026239841,0.89
1026239946,0.48
1026240423,0.33
1026241431,0.83
1026244017,0.5
1026244075,0.43
1026244331,0.73
1026244421,0.48
1026244652,0.52
1026244772,0.72
1026244850,0.96
1026245065,0.51
1026245713,0.5
1026245771,0.83
1026245871,0.48
1026246047,0.43
1026246221,1.16
1026247359,0.38
1026247665,1.03
1026248318,0.45
1026249234,0.5
1026249336,0.83
1026249344,1.08
1026249472,0.61
1026249771,0.5
1026250758,0.61
1026251080,0.35
1026251298,0.62
1026252214,0.68
1026252328,0.55
1026253240,0.41
1026253268,0.95
1026253990,0.58
1026254990,0.74
1026256253,0.94
1026256433,0.78
1026256544,0.8
1026257017,0.52
1026257064,0.57
1026257678,0.75
1026257680,0.65
1026257714,0.66
1026257916,0.74
1026258065,0.49
1026258782,0.46
1026261360,1.04
1026261361,0.58
1026262882,0.86
1026263133,0.82
1026263312,1.53
1026263566,0.43
1026265082,1.02
1026265219,0.84
1026265478,0.53
1026265649,0.68
1026266611,0.53
1026267079,0.67
1026267090,0.84
1026267719,0.38
1026267767,0.7
1026267806,0.76
1026268296,0.7
1026268722,0.56
1026268763,0.44
1026268872,0.53
1026269139,0.56
1026269579,1.05
1026270136,0.68
1026270349,0.91
1026270447,0.39
1026271813,0.52
1026272053,0.51
1026273263,0.28
1026273315,0.43
1026273355,1
1026273661,0.63
1026273973,0.55
1026274156,0.22
1026274486,0.52
1026274785,0.56
1026274808,0.78
1026274973,0.41
1026275847,0.59
1026276061,0.58
1026276204,1.05
1026276342,0.54
1026276549,0.69
1026277048,0.37
1026277150,0.67
1026277756,0.66
1026278330,0.64
1026278331,0.43
1026279162,0.83
1026279247,0.6
1026279298,0.68
1026279612,0.54
1026279653,0.64
1026279772,0.73
1026279834,0.96
1026279924,0.63
1026280624,0.37
1026280724,0.62
1026280775,0.73
1026281204,0.9
1026281228,0.84
1026281600,0.56
1026281735,0.72
1026281857,0.44
1026281928,0.79
1026282205,0.77
1026282231,0.81
1026282293,0.66
1026282386,1.11
1026283191,0.61
1026284235,0.94
1026285554,1.03
1026285725,0.53
1026286030,0.78
1026286034,0.3
1026287119,0.64
1026287559,0.58
1026288062,0.5
1026288063,0.7
1026288117,0.76
1026288407,0.47
1026288429,0.74
1026288621,0.67
1026288916,1.12
1026289696,0.42
1026290116,0.8
1026290172,0.53
1026290186,0.7
1026290818,0.45
1026291608,0.67
1026291698,0.57
1026291739,0.61
1026292144,0.22
1026293711,0.5
1026293872,0.49
1026294691,1.26
1026295149,0.49
1026295526,0.63
1026295855,1
1026296629,0.2
1026296813,0.41
1026297441,1.04
1026297466,0.65
1026298229,0.55
1026298396,0.47
1026298555,0.52
1026298672,0.64
1026299896,0.77
1026299905,0.61
1026299936,0.5
1026300029,0.8
1026300282,0.81
1026300702,0.82
1026300778,0.27
1026301037,0.5
1026301400,0.69
1026301474,0.58
1026301543,0.54
1026301730,1.16
1026303184,1.01
1026303900,0.87
1026303971,0.55
1026304304,0.85
1026305666,0.46
1026305870,0.71
1026306570,0.74
1026307095,0.71
1026307380,0.54
1026307918,0.36
1026307928,0.76
1026308104,0.88
1026308129,0.43
1026308699,0.99
1026308995,0.48
1026309858,0.71
1026310328,0.62
1026310497,0.64
1026310539,0.54
1026310591,1.2
1026310879,0.26
1026310968,0.59
1026311025,0.85
1026311164,0.83
1026311469,0.31
1026311775,1.19
1026312001,0.41
1026312174,0.84
1026312268,0.68
1026313633,1.06
1026315019,0.3
1026316628,0.63
1026317565,0.76
1026317865,0.54
1026318240,0.62
1026318401,0.35
1026319399,0.74
1026319745,0.61
1026319868,0.99
1026319910,0.65
1026320009,0.5
1026320354,0.43
1026320613,0.83
1026320614,0.6
1026320722,0.37
1026320841,0.58
1026320903,0.54
1026321325,0.58
1026321615,0.34
1026321639,0.72
1026322183,0.87
1026322213,0.33
1026322448,0.39
1026322531,0.41
1026322536,0.45
1026322876,0.97
1026322975,0.69
1026323170,0.76
1026323903,1.8
1026324016,1.07
1026324226,0.44
1026324283,1.07
1026324880,0.92
1026325298,0.7
1026325406,0.78
1026325479,1.37
1026325604,0.83
1026325644,0.57
1026326164,0.42
1026326375,0.79
1026327940,0.53
1026328006,0.72
1026328571,0.56
1026329366,0.54
1026329499,0.76
1026329633,0.42
1026330736,0.59
1026331428,0.85
1026331664,0.87
1026331954,0.58
1026332023,1.25
1026332298,1.06
1026332362,0.56
1026333246,0.78
1026333486,0.6
1026333560,1.57
1026333838,1.08
1026334275,0.82
1026334522,0.38
1026335213,0.66
1026336351,0.37
1026336891,1.01
1026337019,0.47
1026337191,0.18
1026337199,0.96
1026337984,0.96
1026338374,0.71
1026339380,0.46
1026339570,0.59
1026339583,0.59
1026339662,0.53
1026339678,0.46
1026339822,0.58
1026340268,0.7
1026340426,0.43
1026340651,0.75
1026341029,0.47
1026341043,0.4
1026341296,0.65
1026342039,0.71
1026342609,0.86
1026343774,0.83
1026344004,0.99
1026344005,1.07
1026344694,0.62
1026346396,0.65
1026347230,1.27
1026347327,1.23
1026347487,1.11
1026348007,0.5
1026348845,0.58
1026349243,0.72
1026349439,0.59
1026349920,0.74
1026350617,0.35
1026350871,1.42
1026350888,0.39
1026351959,0.93
1026352259,0.48
1026352823,0.56
1026353013,0.93
1026353166,0.29
1026353664,0.94
1026353724,0.94
1026353874,0.68
1026354304,0.96
1026354433,0.41
1026354781,0.51
1026355026,1.16
1026355052,0.74
1026355594,0.72
1026355987,0.76
1026356561,0.77
1026356675,0.63
1026356732,0.75
1026357487,0.65
1026357895,0.7
1026358248,0.63
1026358496,0.48
1026358505,0.43
1026358827,0.2
1026360510,0.73
1026361866,0.17
1026361935,0.55
1026362032,0.7
1026362035,0.53
1026362291,0.63
1026362827,1.24
1026363393,0.58
1026363895,0.67
1026364812,0.47
1026365211,0.87
1026365876,0.55
1026366236,0.91
1026366646,0.44
1026366696,0.81
1026367722,0.54
1026367905,0.74
1026368525,0.38
1026369401,0.51
1026369660,0.9
1026369668,0.87
1026369893,0.63
1026369954,0.44
1026371271,0.7
1026371319,0.79
1026372140,0.41
1026372373,0.55
1026372631,0.58
1026372895,0.5
1026372964,0.84
1026374204,0.76
1026374205,0.5
1026374217,0.63
1026374340,0.56
1026374806,0.34
1026375264,0.48
1026375391,0.54
1026375631,0.37
1026375686,0.49
1026375828,0.54
1026376002,0.38
1026377087,0.91
1026377216,0.52
1026377842,0.98
1026378045,1.24
1026378078,0.34
1026379864,0.45
1026381062,0.82
1026382468,0.82
1026384254,0.58
1026384419,0.96
1026384734,0.55
1026385442,0.93
1026386268,0.86
1026386295,0.5
1026387791,0.66
1026388595,1
1026388976,0.71
1026389539,0.68
1026390147,0.48
1026390322,0.71
1026390500,0.88
1026390632,0.71
1026390703,0.77
1026390791,0.82
1026390886,0.24
1026391335,0.8
1026391338,0.5
1026391771,0.55
1026392154,0.75
1026392396,0.73
1026392456,1.1
1026392686,0.63
1026392940,0.62
1026393169,0.66
1026393189,0.57
1026393878,0.9
1026394113,0.53
1026394237,0.79
1026395272,0.96
1026395375,0.8
1026395511,0.49
1026395670,0.75
1026395731,0.75
1026396308,0.28
1026396336,0.76
1026396421,1.05
1026396489,0.18
1026396662,1.05
1026396870,0.99
1026396941,0.74
1026397051,0.56
1026397407,0.58
1026398924,0.86
1026398947,0.9
1026399994,1.01
1026400387,0.54
1026400549,0.48
1026400940,0.53
1026403396,0.74
1026403548,0.75
1026403730,0.6
1026403804,0.95
1026404031,0.54
1026404149,0.42
1026404432,0.78
1026404460,0.64
1026404764,0.73
1026404799,0.97
1026404969,0.71
1026405220,0.48
1026405668,0.85
1026405703,0.97
1026406067,0.66
1026406121,0.55
1026406153,0.68
1026406715,0.74
1026406833,0.76
1026406888,0.39
1026407394,0.69
1026407765,0.83
1026408022,0.66
1026408306,0.38
1026408723,0.47
1026409458,0.55
1026410623,0.62
1026410828,1.26
1026411269,0.77
1026411913,0.55
1026412246,0.73
1026414719,0.53
1026415144,0.46
1026415146,0.7
1026415247,0.54
1026415320,1.18
1026415456,0.77
1026416704,1.05
1026416761,0.8
1026416958,0.96
1026417113,0.97
1026417648,0.74
1026417790,0.87
1026418175,0.68
1026418398,0.77
1026419419,0.7
1026420282,0.98
1026421098,0.97
1026421243,0.11
1026421668,0.64
1026421971,0.61
1026422043,0.46
1026422075,0.62
1026422426,0.81
1026422558,1.15
1026422583,0.56
1026423818,0.52
1026423824,0.63
1026424179,0.51
1026424183,0.69
1026424683,0.58
1026425604,0.48
1026426202,0.33
1026426258,0.76
1026426379,0.67
1026426617,0.65
1026426797,0.57
1026427081,1
1026427235,0.44
1026427343,0.83
1026427750,1.19
1026428507,1.41
1026428713,0.43
1026429357,0.35
1026429943,0.33
1026430095,0.54
1026430402,0.52
1026430725,0.5
1026430967,0.88
1026430988,0.61
1026431359,0.61
1026431754,0.83
1026432216,0.6
1026432240,0.76
1026432556,0.54
1026432740,0.54
1026432754,0.94
1026433035,0.39
1026433663,0.48
1026434086,0.69
1026434381,1.07
1026434824,0.62
1026434931,0.23
1026435059,1.01
1026435379,0.72
1026435904,0.54
1026436258,0.88
1026436391,0.66
1026436582,0.55
1026437773,0.6
1026437890,0.79
1026437910,0.68
1026439588,0.62
1026439779,1.07
1026440251,0.55
1026441078,0.73
1026441191,0.5
1026441649,0.27
1026442737,0.81
1026443139,0.72
1026443319,0.55
1026443589,0.45
1026443703,0.85
1026444180,0.63
1026445145,0.44
1026445819,0.48
1026445983,0.67
1026446202,0.53
1026446356,0.99
1026446459,0.68
1026447553,0.63
1026448061,0.41
1026448401,0.62
1026448463,0.88
1026450519,1.05
1026450876,0.77
1026451334,0.72
1026451419,0.5
1026451914,0.58
1026453444,0.6
1026453855,0.55
1026454315,0.68
1026455202,0.93
1026455389,0.41
1026455883,0.49
1026456233,0.34
1026456366,0.75
1026456661,0.58
1026456800,0.61
1026457500,0.33
1026457755,0.69
1026458559,0.65
1026458863,0.44
1026459697,0.86
1026461602,0.49
1026461814,0.96
1026461933,0.35
1026463678,0.84
1026463864,0.95
1026463928,0.76
1026464027,0.34
1026464885,0.37
1026465900,0.74
1026466200,0.87
1026466573,0.69
1026466696,0.57
1026467191,0.71
1026467218,0.52
1026467635,0.77
1026467715,0.42
1026467781,0.46
1026467928,0.55
1026467954,0.52
1026468235,0.58
1026468622,0.84
1026468773,0.73
1026468993,0.37
1026469639,0.46
1026470109,0.69
1026470272,0.44
1026470755,0.76
1026472300,0.43
1026473167,0.62
1026473508,0.68
1026473844,0.58
1026474428,0.8
1026474495,0.48
1026474841,0.91
1026475307,0.16
1026475431,0.36
1026475444,0.62
1026475562,0.71
1026476354,0.43
1026477162,0.65
1026478049,0.71
1026478590,0.84
1026478660,0.54
1026478729,1.08
1026479538,0.62
1026479804,0.56
1026480022,0.43
1026480510,0.45
1026480726,0.51
1026480787,0.76
1026480794,0.73
1026480990,0.24
1026481770,0.91
1026481920,0.47
1026482492,0.54
1026483596,0.68
1026483677,1.46
1026484006,0.43
1026484731,0.63
1026484946,0.12
1026485318,1.67
1026485929,0.09
1026486597,0.54
1026486942,0.64
1026486981,0.77
1026487610,0.27
1026488123,0.19
1026489101,0.9
1026489335,1.09
1026489364,0.51
1026489471,0.55
1026489572,0.41
1026489761,0.48
1026490806,0.73
1026490927,0.92
1026491048,0.4
1026491089,0.66
1026491471,0.31
1026491568,0.68
1026491683,0.9
1026492603,0.74
1026493079,0.69
1026493509,0.72
1026494034,0.53
1026494048,0.76
1026494185,0.62
1026494345,0.91
1026494989,0.53
1026495480,0.62
1026495895,0.74
1026496819,0.5
1026496885,0.78
1026496939,0.78
1026497490,0.64
1026498029,0.46
1026499123,0.53
1026499423,0.5
1026499474,0.71
1026499895,0.87
1026500241,0.65
1026500579,0.92
1026500703,0.8
1026500732,0.68
1026500805,0.59
1026501541,0.51
1026502241,0.68
1026502647,0.45
1026503225,0.47
1026503499,0.53
1026504043,0.71
1026504198,0.47
1026504775,0.64
1026505369,0.73
1026505612,0.5
1026506356,0.76
1026506566,0.77
1026506741,0.82
1026507438,0.5
1026508575,0.88
1026508900,0.75
1026509782,0.73
1026510145,0.64
1026510752,1.04
1026510805,0.44
1026510997,0.55
1026511207,1.2
1026511669,0.82
1026512894,0.66
1026513150,0.64
1026513197,0.64
1026513694,0.43
1026514103,0.98
1026514943,0.5
1026514997,0.43
1026516073,0.87
1026516593,0.34
1026517343,1.04
1026517418,0.88
1026517613,0.4
1026519265,0.96
1026519533,0.89
1026520109,0.72
1026520917,1.4
1026521052,1.2
1026521273,0.65
1026521277,1.66
1026521626,0.53
1026521973,0.42
1026522166,0.93
1026522599,0.97
1026522981,0.32
1026524395,0.51
1026525156,0.72
1026525622,0.49
1026526029,0.48
1026527530,0.78
1026527628,0.58
1026527707,0.67
1026528088,1.52
1026528107,0.63
1026528686,1.08
1026529167,0.56
1026529916,0.35
1026530685,0.6
1026530689,0.95
1026530907,0.45
1026531134,0.6
1026531385,0.73
1026531471,0.72
1026533966,0.66
1026535809,0.43
1026536879,0.51
1026537600,0.28
1026537611,0.63
1026538234,0.5
1026538348,1.23
1026538718,0.44
1026539000,0.36
1026539589,0.27
1026539798,1.02
1026540963,0.43
1026541700,0.56
1026543134,0.31
1026543917,0.79
1026544124,0.65
1026544617,0.48
1026544801,0.63
1026544853,0.86
1026546178,0.55
1026546283,0.36
1026546420,0.24
1026546657,0.76
1026548391,0.59
1026548915,0.53
1026549062,0.9
1026549942,1.14
1026550017,0.47
1026550423,0.7
1026550958,0.78
1026551195,0.66
1026551235,0.56
1026551940,0.65
1026552088,0.58
1026552768,0.67
1026553459,1.14
1026554552,0.57
1026554672,0.56
1026554700,1.35
1026554915,0.51
1026556023,0.85
1026556230,0.63
1026556504,0.71
1026556520,0.41
1026557157,0.78
1026557231,0.95
1026557245,0.43
1026557931,0.69
1026558594,0.43
1026558625,0.51
1026558627,0.36
1026558717,0.67
1026558745,0.84
1026560583,0.7
1026560664,0.53
1026560825,0.74
1026561740,0.41
1026562034,0.85
1026562189,0.74
1026562454,0.41
1026562742,0.85
1026563071,0.53
1026563260,0.61
1026568130,0.86
1026569367,0.47
1026570367,0.91
1026570418,0.79
1026570452,0.29
1026570762,0.61
1026570951,0.7
1026571310,0.56
1026571417,0.22
1026571579,0.75
1026571721,0.58
1026571954,0.87
1026572287,0.72
1026572736,0.66
1026573436,0.69
1026573794,0.57
1026573805,0.61
1026573844,0.53
1026574098,0.17
1026574826,0.95
1026575076,1.06
1026575239,0.41
1026575388,1.33
1026575761,0.49
1026576459,0.85
1026577969,0.57
1026578053,0.3
1026578079,0.52
1026578083,0.28
1026578151,0.65
1026578377,0.57
1026578916,0.99
1026579363,1.09
1026580065,1.02
1026580193,0.73
1026580491,0.65
1026580900,0.48
1026580962,0.56
1026581041,0.61
1026581569,0.82
1026582310,0.47
1026584134,0.94
1026586465,0.71
1026587041,0.58
1026587255,0.79
1026587294,0.56
1026587464,0.4
1026587482,0.63
1026587741,0.44
1026587858,1.4
1026587902,0.65
1026588503,0.65
1026589121,0.28
1026590243,0.64
1026590830,0.73
1026591092,0.35
1026591109,0.38
1026591405,0.53
1026592211,0.6
1026592243,0.26
1026592532,0.41
1026592682,0.49
1026592883,0.51
1026593123,1.28
1026593682,0.78
1026593844,0.54
1026593863,0.56
1026594110,0.44
1026594542,0.78
1026594805,0.52
1026594854,0.75
1026595817,0.4
1026595934,0.85
1026596363,0.39
1026597467,0.65
1026597560,0.72
1026597619,1.2
1026597797,0.84
1026598725,0.19
1026598835,0.72
1026598959,0.52
1026599227,0.61
1026599735,0.5
1026600589,0.61
1026601613,0.62
1026602021,0.39
1026602245,0.88
1026602874,0.56
1026605042,0.44
1026605422,0.5
1026606065,0.95
1026606181,0.69
1026606404,0.82
1026606620,0.73
1026608958,0.72
1026609858,0.63
1026609868,0.55
1026609931,0.36
1026610158,1.5
1026610356,0.37
1026610357,0.39
1026610489,0.36
1026611180,0.95
1026611184,0.36
1026611190,0.61
1026611472,0.66
1026611531,0.62
1026611960,0.45
1026612113,0.85
1026612406,0.48
1026613558,0.73
1026613811,0.53
1026613986,0.52
1026614563,0.5
1026614697,0.27
1026615046,0.65
1026615798,1.04
1026616367,0.76
1026616945,1.2
1026617220,0.44
1026617292,0.92
1026617477,0.45
1026617630,0.76
1026617666,0.48
1026618322,0.76
1026618677,0.73
1026619216,1.15
1026619510,0.79
1026620106,0.5
1026620752,0.7
1026620957,0.39
1026621033,0.84
1026621082,0.35
1026621216,0.55
1026621505,0.59
1026622088,0.92
1026623000,0.49
1026623597,0.33
1026624709,0.99
1026625264,0.44
1026625996,0.64
1026626035,1.09
1026626455,0.51
1026626799,0.5
1026627938,0.6
1026627975,0.88
1026628017,0.53
1026628526,0.29
1026628851,0.89
1026628900,0.74
1026629002,0.52
1026629248,0.72
1026629401,0.43
1026630612,0.7
1026630782,0.9
1026631268,0.66
1026632047,0.56
1026632463,0.51
1026633069,0.46
1026633448,0.49
1026633716,0.6
1026633993,0.36
1026634396,0.58
1026634454,0.55
1026635612,0.89
1026636392,0.75
1026636764,0.61
1026636872,0.41
1026637236,0.51
1026638796,0.57
1026639318,0.63
1026639818,1.06
1026640717,0.37
1026640725,1
1026640952,0.64
1026642184,0.74
1026642595,0.85
1026643155,1.06
1026643207,0.63
1026643301,0.76
1026643544,0.83
1026643818,1.09
1026643951,0.14
1026644192,0.56
1026644216,0.52
1026644370,0.51
1026644701,0.91
1026644833,0.79
1026645590,0.41
1026646369,0.31
1026646544,0.65
1026646823,1.38
1026647155,0.34
1026647387,0.46
1026647454,0.81
1026648250,1.04
1026650651,0.65
1026651166,0.52
1026651189,0.59
1026652643,0.61
1026652752,0.53
1026652836,0.31
1026652874,0.92
1026653929,0.55
1026654525,0.44
1026654593,0.72
1026654782,0.69
1026655276,0.58
1026655280,0.82
1026656414,0.26
1026657131,0.47
1026657323,1.02
1026657491,0.53
1026657524,0.6
1026658565,0.7
1026658653,0.65
1026659234,0.59
1026659406,0.42
1026659471,0.97
1026659635,0.48
1026660236,0.62
1026660385,1.12
1026661981,0.59
1026662235,0.58
1026662458,1
1026662577,0.88
1026663018,0.5
1026663091,0.24
1026663594,0.63
1026663644,0.45
1026664877,0.57
1026665296,0.2
1026666291,0.55
1026666607,0.41
1026666773,1.25
1026666909,1.08
1026670093,0.65
1026670115,0.38
1026670164,0.37
1026670228,0.21
1026671151,0.53
1026671284,0.75
1026671378,0.79
1026671502,0.47
1026671684,0.73
1026671780,0.49
1026671783,0.59
1026672985,0.43
1026673376,0.8
1026673675,0.51
1026673854,0.99
1026674452,0.18
1026674911,0.48
1026675263,0.37
1026675429,0.85
1026675538,0.56
1026676870,0.55
1026677001,1.06
1026677942,0.55
1026678218,0.63
1026678582,0.71
1026679650,1.61
1026679939,0.28
1026680270,1.02
1026680832,0.7
1026680895,0.41
1026681525,0.88
1026681751,0.44
1026681887,0.36
1026682154,0.48
1026682194,0.54
1026682322,0.33
1026682520,0.61
1026683088,0.56
1026683228,0.73
1026683377,0.37
1026683730,0.44
1026684601,0.53
1026684710,0.9
1026685668,0.52
1026686549,1.08
1026687213,0.76
1026687425,0.58
1026687874,1.11
1026688348,0.2
1026689194,0.53
1026689423,0.61
1026690877,0.63
1026690945,0.56
1026691453,0.43
1026693805,0.29
1026694606,0.61
1026694775,1
1026695341,0.77
1026695902,0.19
1026696344,0.56
1026697005,0.61
1026697105,0.5
1026697297,0.62
1026698319,0.68
1026698504,0.52
1026698770,0.84
1026699234,0.52
1026699305,0.41
1026699336,0.4
1026699380,0.71
1026700173,0.36
1026700793,0.44
1026701021,0.44
1026701705,0.75
1026704183,0.99
1026704811,0.94
1026705051,0.46
1026705435,0.56
1026705507,0.44
1026705927,0.42
1026706730,0.9
1026707148,0.88
1026708366,0.72
1026708855,0.57
1026708969,0.5
1026710988,0.45
1026712229,1.31
1026713053,0.52
1026713412,0.79
1026713715,0.69
1026713920,0.76
1026714238,0.95
1026714446,0.48
1026714684,1.7
1026714951,0.45
1026715105,0.7
1026715210,0.63
1026715267,0.42
1026715295,0.66
1026715355,0.71
1026715506,0.73
1026715871,0.58
1026716065,0.58
1026716948,0.82
1026717114,0.69
1026717163,0.7
1026717332,0.62
1026717447,0.63
1026717857,0.33
1026717870,0.47
1026718269,0.98
1026721142,0.58
1026721816,0.86
1026722095,0.72
1026722526,1.08
1026723076,0.53
1026723545,0.92
1026724078,1.78
1026724187,0.56
1026725103,1
1026726268,0.29
1026726916,0.45
1026728058,0.67
1026730094,0.83
1026730582,0.62
1026730848,0.71
1026731250,0.58
1026731329,0.17
1026731637,0.45
1026732381,0.81
1026732552,0.77
1026733659,0.44
1026733683,0.3
1026734933,0.57
1026736078,0.48
1026736620,0.47
1026737097,0.54
1026737175,0.52
1026738842,0.38
1026739446,0.43
1026739769,0.92
1026740326,0.35
1026741098,0.65
1026741938,0.62
1026742092,0.59
1026742485,0.77
1026742682,0.33
1026743356,0.51
1026743754,1
1026744205,0.59
1026746299,0.57
1026747563,0.65
1026750319,0.68
1026751997,0.57
1026752182,0.42
1026752254,0.46
1026753221,1.04
1026753931,0.31
1026753951,0.6
1026754154,0.56
1026754459,0.52
1026754588,0.9
1026754740,0.54
1026757333,0.83
1026759066,0.86
1026759265,0.71
1026759585,0.58
1026760424,0.42
1026761719,0.45
1026761834,0.59
1026761872,0.49
1026762371,0.85
1026762923,0.27
1026763054,0.42
1026763502,0.96
1026763565,0.91
1026764058,0.37
1026764215,0.37
1026764350,0.57
1026765714,0.34
1026765850,0.51
1026765897,0.6
1026765917,0.25
1026765945,0.79
1026766020,0.54
1026766335,0.65
1026766425,0.55
1026766584,0.72
1026768672,0.71
1026768780,0.48
1026769121,0.73
1026769191,1.25
1026769264,0.88
1026770231,1.31
1026771056,0.69
1026771544,0.85
1026771557,0.81
1026771564,0.91
1026771575,1.23
1026772989,0.5
1026773276,0.76
1026774129,0.45
1026774984,0.41
1026775142,0.86
1026775389,1.13
1026775829,0.38
1026776152,0.4
1026777292,0.61
1026777654,0.54
1026778210,0.6
1026778219,0.32
1026779332,0.26
1026779608,0.44
1026779765,1.12
1026781372,0.92
1026781992,1.12
1026782031,0.41
1026782062,0.49
1026782193,0.3
1026782202,1.41
1026783190,0.71
1026786006,0.72
1026786416,0.89
1026787498,0.53
1026787897,1.28
1026788420,0.35
1026788538,1.21
1026790009,0.38
1026790538,0.69
1026790590,0.45
1026790652,0.55
1026790735,0.41
1026791291,0.92
1026791542,0.39
1026791685,0.71
1026791801,0.86
1026792541,0.79
1026793248,0.78
1026793458,0.67
1026793673,0.65
1026794005,0.49
1026794684,0.79
1026795541,1.23
1026795562,0.44
1026796985,0.94
1026797003,0.63
1026797885,0.95
1026798163,1.69
1026798503,0.35
1026798858,0.74
1026799112,0.75
1026799782,0.78
1026800040,0.45
1026800127,0.38
1026800995,0.8
1026801190,0.33
1026801297,0.49
1026801630,0.71
1026802133,0.71
1026802826,0.69
1026805270,0.72
1026805952,0.52
1026806915,0.54
1026807124,0.82
1026807239,0.65
1026807409,0.34
1026808149,0.46
1026808154,0.49
1026808310,0.54
1026808341,0.71
1026808564,0.46
1026808812,0.74
1026808851,1
1026809384,0.57
1026810332,0.48
1026811225,0.74
1026811801,0.69
1026812731,0.33
1026813019,0.94
1026813769,0.76
1026814424,0.78
1026815252,0.52
1026816830,0.32
1026816981,0.51
1026817039,0.85
1026817401,0.45
1026817875,0.42
1026817953,1.17
1026818812,0.49
1026818873,0.85
1026819237,0.26
1026819365,0.52
1026819974,1.2
1026821568,0.59
1026822561,0.76
1026823134,0.39
1026823747,0.52
1026825423,0.82
1026825481,1.91
1026825933,0.99
1026827601,1.15
1026827900,0.54
1026828484,0.8
1026829030,0.85
1026829154,0.39
1026829680,0.69
1026829816,0.46
1026830688,1.23
1026830782,0.45
1026831538,0.36
1026831726,0.8
1026831843,0.62
1026832278,0.73
1026832610,0.71
1026833203,0.68
1026833377,0.85
1026833470,0.93
1026833862,0.43
1026834051,0.6
1026834127,0.04
1026834482,0.53
1026834532,0.36
1026834787,0.94
1026834881,0.74
1026834984,0.6
1026836404,0.59
1026837415,0.48
1026837782,0.84
1026837846,0.65
1026837959,0.77
1026838039,0.73
1026839051,0.46
1026839480,0.52
1026839858,0.31
1026840642,0.68
1026841320,0.47
1026841393,0.29
1026841598,0.85
1026842559,0.94
1026843381,0.44
1026843491,0.88
1026843670,0.34
1026844334,0.65
1026844861,0.45
1026845075,0.73
1026845931,1.21
1026846621,0.49
1026846921,0.74
1026846969,0.47
1026847179,0.48
1026847669,0.87
1026847682,0.5
1026847858,0.49
1026847887,0.69
1026847932,0.44
1026848223,0.52
1026848263,0.69
1026849242,0.8
1026851050,0.85
1026851498,0.21
1026851631,0.9
1026851725,0.82
1026852238,0.86
1026853114,0.63
1026854006,0.4
1026854399,0.73
1026854509,0.31
1026854554,0.51
1026854973,0.59
1026855703,0.42
1026855734,0.65
1026856144,0.27
1026856412,0.75
1026856437,0.76
1026857094,0.26
1026858517,0.28
1026859761,0.61
1026859913,0.63
1026859954,0.33
1026860563,0.22
