_id,overall_stats.avg_battle_values.avg_exp
1030103748,868
1030103908,1534
1030103951,651
1030104210,1246
1030104471,1313
1030104484,850
1030104489,1584
1030104523,712
1030104952,1067
1030105217,652
1030105416,950
1030105785,1609
1030105978,763
1030106059,612
1030106485,532
1030106623,1394
1030107899,1420
1030107957,1136
1030108080,950
1030108398,1430
1030108490,648
1030108675,1102
1030108681,1318
1030108826,1017
1030108899,807
1030108933,966
1030109238,533
1030109699,871
1030110012,771
1030110419,764
1030110618,1523
1030111075,555
1030111764,694
1030112373,1251
1030112837,1227
1030112851,582
1030112915,1111
1030113247,327
1030113289,1230
1030113851,628
1030114139,779
1030114392,1341
1030114717,1658
1030114815,967
1030115793,746
1030116079,1047
1030116471,727
1030116540,828
1030116761,738
1030117215,812
1030117841,702
1030118412,662
1030118532,1488
1030118632,529
1030118666,878
1030118761,927
1030119236,1204
1030119237,1039
1030119495,632
1030119815,519
1030119929,960
1030119986,635
1030120307,1199
1030120586,1311
1030120719,928
1030120800,741
1030120834,786
1030121321,996
1030121323,1150
1030121508,966
1030121641,684
1030121647,681
1030121724,786
1030121873,678
1030122152,681
1030123179,1346
1030123244,1218
1030123254,974
1030123288,678
1030123701,464
1030123834,1081
1030123844,675
1030124764,622
1030124899,1113
1030125167,719
1030125370,1433
1030125643,595
1030126401,929
1030127401,635
1030127447,1116
1030127993,694
1030128922,803
1030128969,1470
1030129148,1044
1030129348,980
1030130122,532
1030130674,701
1030130953,696
1030131049,984
1030131251,630
1030131294,852
1030132062,551
1030132150,1511
1030132328,718
1030132544,668
1030132576,601
1030132826,588
1030133382,881
1030133757,1105
1030133973,1201
1030134039,701
1030134158,798
1030134342,554
1030134513,1420
1030134637,792
1030134657,1139
1030135068,1020
1030135260,1103
1030135382,855
1030135405,1015
1030135583,1094
1030135858,888
1030135979,1341
1030136259,841
1030136406,453
1030136410,548
1030136598,401
1030136670,638
1030136678,600
1030137052,500
1030137098,1222
1030137165,1222
1030137661,1238
1030137707,837
1030137752,639
1030137964,699
1030138160,1701
1030138237,830
1030138248,624
1030138331,1780
1030138668,1043
1030139081,713
1030139089,1322
1030139175,943
1030139614,965
1030139835,1492
1030139844,524
1030140180,600
1030140625,1301
1030140822,707
1030140826,524
1030140913,1322
1030141010,710
1030141688,606
1030142081,1068
1030142744,981
1030143056,973
1030143648,676
1030143684,852
1030144236,1048
1030144365,937
1030144434,484
1030144547,1060
1030144708,669
1030144936,732
1030145053,790
1030145342,839
1030145653,660
1030145722,758
1030146024,576
1030146152,1451
1030146234,1384
1030146606,960
1030146682,1199
1030147025,850
1030147266,1277
1030147324,1097
1030147720,1358
1030147768,537
1030147814,690
1030147834,790
1030148416,661
1030148569,952
1030149556,817
1030149630,652
1030149920,1048
1030150168,757
1030150244,734
1030150260,834
1030150368,1243
1030150375,873
1030150419,1508
1030150523,1053
1030150642,1060
1030150824,836
1030151422,1642
1030151541,437
1030151581,903
1030151665,1155
1030151789,751
1030152004,957
1030152436,1142
1030152586,847
1030152665,893
1030152971,467
1030153024,832
1030153928,950
1030154420,943
1030154647,429
1030154955,699
1030154961,573
1030155078,1080
1030155182,1879
1030155442,545
1030155460,877
1030155482,952
1030156353,668
1030156484,1018
1030156938,559
1030156971,1350
1030157558,497
1030157699,672
1030157760,1136
1030158657,772
1030159054,435
1030159533,603
1030159984,761
1030160126,939
1030160296,1112
1030160384,735
1030161243,1337
1030161285,826
1030161451,876
1030161956,816
1030162627,693
1030163135,1554
1030163413,976
1030163495,643
1030163801,1278
1030164021,1026
1030164062,1129
1030164199,604
1030164597,1042
1030164641,639
1030164809,1023
1030164838,777
1030165271,1255
1030165487,999
1030165489,799
1030165536,1589
1030165661,845
1030166035,1107
1030166362,983
1030166375,1385
1030166376,1397
1030167091,801
1030167944,733
1030168058,1264
1030168471,717
1030169248,665
1030169488,576
1030170043,631
1030171945,917
1030172212,1461
1030172823,555
1030172902,1485
1030173274,737
1030173335,1426
1030173910,937
1030174278,854
1030174396,1107
1030174670,1083
1030175020,812
1030175180,805
1030175209,467
1030175355,618
1030175447,925
1030175547,1751
1030175835,777
1030175971,954
1030176241,729
1030176395,810
1030178611,821
1030178790,955
1030178903,429
1030179088,1009
1030179375,1297
1030179621,953
1030179646,1221
1030179854,596
1030180063,1328
1030180075,1029
1030180253,1493
1030180279,1123
1030180681,559
1030180703,1197
1030180753,630
1030180979,853
1030181107,781
1030181681,1042
1030181755,927
1030182031,859
1030182189,550
1030183118,664
1030184326,1048
1030184763,705
1030185463,719
1030185746,1175
1030185754,942
1030187018,711
1030187272,1173
1030187362,552
1030187748,590
1030188159,1153
1030188355,1296
1030188658,1503
1030188864,711
1030188970,1234
1030189210,891
1030189692,700
1030190351,821
1030190753,474
1030191159,1107
1030191893,644
1030192168,692
1030192755,851
1030193373,1101
1030193418,1137
1030193658,1174
1030193997,1105
1030194085,754
1030195079,687
1030195621,756
1030195630,771
1030195863,1056
1030195913,726
1030196398,1524
1030197100,1179
1030197234,651
1030197253,804
1030197704,640
1030198057,619
1030198439,709
1030198494,880
1030198689,627
1030198783,2198
1030198831,452
1030198890,1118
1030198951,1128
1030199162,541
1030199386,618
1030199424,933
1030199814,504
1030199865,1068
1030199913,726
1030200382,2426
1030200949,788
1030201087,1279
1030201418,703
1030201950,1563
1030203060,1952
1030203251,690
1030203516,1372
1030203544,785
1030204268,1192
1030204304,785
1030204690,874
1030204832,1027
1030204838,613
1030205038,656
1030205407,881
1030205544,600
1030205587,1069
1030206398,920
1030206404,589
1030206482,542
1030207107,1629
1030207353,1191
1030207652,814
1030207976,549
1030208371,538
1030208758,767
1030208795,1069
1030209379,656
1030209483,1198
1030209519,792
1030209594,984
1030209727,597
1030209837,803
1030210583,1015
1030210936,1213
1030211093,1669
1030211269,1777
1030211972,715
1030212120,745
1030212464,597
1030213008,842
1030213053,940
1030213856,1088
1030213875,856
1030214018,846
1030214173,683
1030214259,1076
1030214726,512
1030214979,564
1030215064,826
1030215135,1575
1030215229,547
1030215278,529
1030215439,581
1030215778,1837
1030215780,892
1030216609,708
1030216848,934
1030216862,878
1030217084,489
1030217335,538
1030217343,828
1030217474,558
1030217582,555
1030217601,1237
1030217660,1207
1030218166,758
1030219693,740
1030219739,918
1030220099,812
1030220753,605
1030221160,822
1030221708,929
1030221765,638
1030221818,1209
1030222243,812
1030222446,986
1030222511,508
1030223350,1127
1030223432,676
1030223627,1370
1030223733,661
1030223941,876
1030224225,511
1030224304,740
1030224514,676
1030224586,1233
1030224729,612
1030224961,1039
1030225394,627
1030225399,730
1030225445,1011
1030225865,1011
1030226225,474
1030226498,968
1030226642,675
1030226771,791
1030227208,986
1030227262,700
1030227323,1205
1030227791,760
1030227864,644
1030228337,625
1030228482,709
1030228681,1133
1030228919,667
1030229188,629
1030229191,1236
1030229200,686
1030229215,887
1030229219,505
1030229458,1005
1030229537,688
1030229700,684
1030230001,1303
1030230021,578
1030230481,890
1030230505,1313
1030230537,1087
1030230676,641
1030230895,514
1030231222,1679
1030231253,854
1030231311,929
1030231529,1326
1030231535,684
1030231638,1686
1030231734,1230
1030231970,894
1030232355,1837
1030233037,785
1030233213,760
1030234783,569
1030235630,1251
1030236045,665
1030236172,608
1030236377,1001
1030237140,696
1030238048,637
1030238548,828
1030238726,653
1030239297,1059
1030239307,754
1030239331,935
1030240993,926
1030241113,448
1030241142,857
1030241245,984
1030242477,690
1030242593,740
1030242653,583
1030242801,1027
1030242893,993
1030243179,1549
1030243902,1033
1030243903,1114
1030243906,957
1030243972,570
1030244062,1706
1030244079,403
1030245210,575
1030246367,1399
1030247871,1311
1030248558,712
1030248727,800
1030249055,523
1030249522,721
1030249684,1388
1030249799,510
1030249869,864
1030250057,836
1030250118,1599
1030250850,584
1030251418,913
1030251723,989
1030251781,957
1030251940,782
1030252091,537
1030252624,1435
1030252984,769
1030253374,776
1030253380,764
1030253415,1371
1030253753,715
1030253807,2000
1030253858,986
1030254041,728
1030254261,641
1030254608,1358
1030254633,1434
1030254728,636
1030254966,1366
1030255185,1437
1030255322,664
1030255996,898
1030256050,555
1030256109,504
1030256142,717
1030256698,550
1030256719,487
1030256804,1184
1030257008,1399
1030257032,1167
1030257050,1509
1030257230,725
1030257241,672
1030257438,595
1030257514,1680
1030258578,859
1030259191,563
1030259350,1359
1030259363,510
1030259469,620
1030261154,391
1030261310,1198
1030261368,979
1030261414,809
1030261547,854
1030261740,1180
1030262796,474
1030263090,882
1030263462,730
1030263589,1085
1030263707,456
1030263736,803
1030263835,768
1030264195,1048
1030264405,465
1030264748,1419
1030264934,968
1030265120,781
1030265179,594
1030265184,664
1030266089,1201
1030266238,746
1030266526,1008
1030266917,608
1030267064,900
1030267090,740
1030267511,612
1030268293,772
1030268466,610
1030268565,711
1030269051,590
1030269368,964
1030269985,802
1030270064,474
1030270112,1293
1030270196,878
1030270750,1118
1030270980,1099
1030271222,1102
1030271924,1433
1030272243,996
1030272277,336
1030272497,1024
1030272503,621
1030273133,996
1030273143,842
1030273547,810
1030273857,756
1030274396,1895
1030274772,654
1030275030,1283
1030275184,1250
1030275277,811
1030276431,817
1030276460,1241
1030276700,715
1030276865,535
1030276897,784
1030277155,750
1030277477,506
1030277797,761
1030278031,898
1030278066,746
1030278094,1034
1030278688,457
1030278734,669
1030278868,846
1030279027,847
1030279050,1062
1030279568,916
1030279601,1246
1030279625,1157
1030279639,1158
1030279676,659
1030279958,1060
1030279990,582
1030280036,660
1030280126,544
1030280132,550
1030280462,1553
1030280981,740
1030281019,1572
1030281224,633
1030281824,548
1030282355,980
1030282391,557
1030282572,771
1030282605,520
1030283067,1347
1030283190,808
1030283504,1165
1030283521,658
1030283937,574
1030284493,807
1030285481,1376
1030286138,1128
1030286160,880
1030286421,1048
1030287353,487
1030287559,1014
1030287671,1002
1030287730,2144
1030287835,1607
1030288400,578
1030289044,1139
1030289175,814
1030289237,931
1030289250,1058
1030289410,667
1030289636,1102
1030289748,553
1030289794,486
1030290357,507
1030290358,680
1030290361,983
1030290567,497
1030290685,747
1030290891,1359
1030290969,804
1030291144,605
1030291206,1385
1030291228,458
1030291853,613
1030291896,529
1030292082,446
1030292414,1165
1030292637,644
1030292815,988
1030292849,820
1030292980,712
1030293525,1372
1030293802,817
1030294083,715
1030294108,733
1030294388,1059
1030294511,1754
1030295027,1147
1030295118,794
1030295170,1687
1030295512,922
1030295556,1185
1030295762,1418
1030295824,942
1030296280,1208
1030296859,534
1030296874,1266
1030296880,576
1030297287,1077
1030297914,1635
1030298540,828
1030298988,1322
1030299056,1149
1030299244,858
1030299391,644
1030299430,1312
1030299567,961
1030299584,629
1030299758,1143
1030300009,1203
1030300032,973
1030300278,1042
1030300501,1102
1030300522,704
1030300645,1230
1030301023,1101
1030301248,629
1030301505,724
1030301514,797
1030301528,389
1030301614,859
1030301717,484
1030302277,645
1030302393,1023
1030302680,951
1030302786,629
1030302983,654
1030303082,937
1030303214,832
1030303426,476
1030303484,537
1030303568,878
1030303701,654
1030304809,742
1030304974,896
1030305055,562
1030305480,1210
1030305863,1173
1030306015,1106
1030306042,607
1030306485,680
1030307082,796
1030307251,834
1030307511,762
1030307836,744
1030307838,1002
1030308167,986
1030308220,733
1030308273,894
1030308557,687
1030308762,1333
1030309240,1701
1030309730,580
1030310125,465
1030310128,1543
1030310249,1137
1030310645,444
1030310742,1540
1030311020,677
1030311338,323
1030311358,1260
1030311780,1451
1030311813,450
1030311914,1124
1030312176,892
1030312412,1045
1030312938,694
1030313262,883
1030313290,638
1030314020,903
1030314663,835
1030314697,1028
1030314816,807
1030314885,940
1030315592,1536
1030316025,743
1030316063,763
1030316234,963
1030316563,833
1030316687,1054
1030316814,795
1030317064,1453
1030317138,958
1030317285,1095
1030317403,1104
1030318121,766
1030318552,541
1030319105,882
1030319563,713
1030320268,962
1030320317,794
1030320386,574
1030320567,768
1030320605,1118
1030320743,585
1030321088,1034
1030321161,1566
1030321325,1382
1030321576,1013
1030321647,1017
1030321666,1559
1030322204,1047
1030322244,838
1030322372,1118
1030322559,947
1030322892,1085
1030323093,482
1030323465,1310
1030323554,581
1030323701,643
1030323798,1130
1030323842,1550
1030324078,786
1030324226,1054
1030324574,1111
1030324937,800
1030325012,954
1030325082,685
1030325211,438
1030325648,970
1030325653,977
1030325954,735
1030326250,835
1030326257,1468
1030326345,626
1030326431,1132
1030326534,495
1030327355,663
1030327776,819
1030327794,816
1030328063,1010
1030328112,1544
1030328114,701
1030328147,911
1030328165,875
1030328374,790
1030328516,1079
1030328673,1292
1030328679,516
1030328727,611
1030328735,1022
1030328824,911
1030329795,613
1030329824,897
1030330015,503
1030330141,784
1030330156,742
1030330325,864
1030330485,612
1030330656,839
1030331293,1340
1030331319,1541
1030331342,1049
1030331365,848
1030331781,831
1030331849,874
1030332253,1056
1030332366,571
1030332523,915
1030332572,930
1030332576,1183
1030332655,640
1030332688,746
1030333022,1028
1030333287,1322
1030333534,971
1030334035,924
1030334232,1199
1030334410,1146
1030334762,848
1030335012,1386
1030335134,1469
1030335343,1587
1030335344,611
1030336336,1483
1030336384,887
1030336632,657
1030336715,894
1030336763,607
1030336981,615
1030338127,1014
1030338135,552
1030338551,1081
1030339199,627
1030339249,783
1030339266,1220
1030339346,1251
1030339740,1413
1030339824,870
1030340079,722
1030340261,1107
1030340489,530
1030340558,727
1030340665,717
1030340680,569
1030340842,833
1030340952,479
1030341080,815
1030341551,434
1030341609,572
1030341887,599
1030341936,1002
1030342135,716
1030342184,661
1030342188,606
1030342273,1365
1030342417,803
1030342574,890
1030343191,638
1030343232,626
1030343234,810
1030343394,555
1030343415,267
1030343621,866
1030344161,1248
1030344368,715
1030344482,1155
1030344640,1097
1030344825,513
1030345287,892
1030345684,1601
1030346274,827
1030346620,972
1030346678,875
1030346935,929
1030347042,820
1030347216,1054
1030347394,1540
1030348011,1179
1030348207,1307
1030348280,1185
1030349089,602
1030349140,731
1030349237,1062
1030349271,831
1030349580,1517
1030349663,908
1030349782,712
1030349849,994
1030350173,1408
1030350716,515
1030350841,717
1030350904,802
1030351178,607
1030351361,930
1030351599,1168
1030351683,1331
1030352019,534
1030352053,1711
1030352235,773
1030352938,1260
1030352980,542
1030353091,445
1030353126,482
1030353209,569
1030353232,1334
1030353288,668
1030353913,883
1030354135,1629
1030354283,1993
1030354877,858
1030354896,1145
1030355783,430
1030357168,354
1030357495,637
1030357550,1072
1030357681,1847
1030357738,852
1030357752,324
1030357753,1278
1030358094,948
1030358257,752
1030359033,598
1030359937,903
1030360429,770
1030360467,845
1030360643,1284
1030360797,868
1030361160,898
1030361352,1139
1030361370,567
1030361501,1165
1030362211,1303
1030362254,927
1030362304,849
1030362386,637
1030362422,863
1030362794,907
1030363134,612
1030363175,544
1030363332,798
1030363343,713
1030363854,779
1030364368,528
1030364782,999
1030364800,785
1030364907,560
1030364967,520
1030365228,1419
1030365334,785
1030366303,948
1030366652,1222
1030366687,611
1030367084,972
1030367329,951
1030367400,439
1030367622,647
1030367826,923
1030367839,676
1030368451,348
1030368776,1362
1030369485,942
1030370312,651
1030370466,1260
1030370584,677
1030370842,1019
1030371100,1780
1030371540,999
1030372127,524
1030372225,1443
1030372855,1033
1030373471,1078
1030373740,849
1030373830,1651
1030374241,1402
1030374671,1138
1030374732,1095
1030374736,716
1030374771,1009
1030374844,1394
1030375145,871
1030375811,651
1030375840,842
1030376038,725
1030376097,957
1030376605,631
1030376617,1543
1030376806,682
1030377011,1369
1030377760,747
1030377797,1249
1030377804,1045
1030378258,1066
1030378464,537
1030378707,843
1030378752,1076
1030379159,925
1030379332,843
1030379333,529
1030379994,2089
1030380429,501
1030380582,1161
1030380683,1582
1030380797,1051
1030381067,642
1030381771,1227
1030382240,2567
1030382280,884
1030382485,817
1030382725,898
1030383217,816
1030383247,1031
1030383409,542
1030384253,966
1030385875,927
1030386272,675
1030386961,651
1030388007,959
1030389222,558
1030389361,1141
1030389558,700
1030390204,1352
1030390265,1163
1030390405,815
1030390776,905
1030390801,1019
1030390852,785
1030390910,1155
1030391829,908
1030392959,584
1030393807,936
1030394087,1376
1030395651,1050
1030395655,1440
1030395908,570
1030396572,1209
1030397807,337
1030397827,1348
1030397838,601
1030397897,1276
1030397913,1161
1030398274,611
1030398517,1634
1030398551,730
1030398678,892
1030398766,699
1030399040,496
1030399348,1615
1030399577,1485
1030399706,1095
1030399917,668
1030400366,838
1030400467,948
1030400610,877
1030400641,767
1030401057,1108
1030401138,464
1030401160,734
1030401942,900
1030402313,644
1030402668,963
1030402698,617
1030403574,899
1030403633,1936
1030403918,838
1030403944,1193
1030404296,867
1030404490,507
1030404597,964
1030405266,716
1030405343,701
1030405694,1036
1030406786,527
1030407120,322
1030407353,588
1030407414,1286
1030407535,680
1030408089,1304
1030408101,639
1030408396,409
1030409548,627
1030409575,800
1030410542,647
1030410620,579
1030410844,835
1030410964,413
1030411188,802
1030411218,612
1030411594,974
1030411807,631
1030411848,1295
1030411878,1436
1030412046,1111
1030412074,1319
1030412785,387
1030412793,623
1030412941,833
1030412963,907
1030412994,612
1030413053,999
1030413120,845
1030413254,1255
1030413410,971
1030413639,807
1030414010,888
1030414034,1059
1030414060,1128
1030414451,1178
1030414676,944
1030414775,647
1030414802,759
1030415797,855
1030415802,802
1030416293,1111
1030416910,612
1030417111,660
1030417307,1136
1030417709,1063
1030418377,1677
1030419755,972
1030419983,598
1030421488,1184
1030421927,921
1030422050,1229
1030422547,885
1030422573,671
1030423393,530
1030423689,935
1030424020,1128
1030424576,737
1030425009,485
1030425090,690
1030425272,1142
1030425564,810
1030425632,973
1030426125,755
1030426653,1593
1030426670,1113
1030426809,695
1030426839,1083
1030427373,1193
1030427700,1495
1030427895,717
1030428075,625
1030429053,597
1030429511,1259
1030430772,621
1030430804,1421
1030430997,948
1030431279,669
1030431557,881
1030432314,1211
1030432869,905
1030432886,736
1030434082,759
1030434177,950
1030434231,868
1030434424,1043
1030434601,575
1030435184,564
1030435339,820
1030435380,940
1030435709,984
1030436213,537
1030436325,771
1030437255,1390
1030438383,2204
1030438673,551
1030438931,1263
1030439120,704
1030439717,759
1030439900,897
1030439914,1386
1030440193,1205
1030440563,910
1030440671,1009
1030440827,1116
1030440831,1103
1030441010,993
1030441036,826
1030441098,736
1030441207,690
1030441647,2024
1030442329,1243
1030442738,2124
1030443312,1382
1030443401,676
1030443911,1106
1030444328,863
1030444700,879
1030445103,1406
1030445358,571
1030445683,1392
1030446050,624
1030447041,558
1030448190,680
1030448778,651
1030450664,741
1030452816,669
1030453045,769
1030453176,905
1030453774,1025
1030453875,314
1030454756,541
1030455083,710
1030455268,1119
1030455289,1564
1030455416,1241
1030455558,1090
1030455646,1403
1030455659,927
1030456058,1007
1030456164,917
1030456356,1177
1030456541,780
1030456571,1189
1030456920,593
1030457423,814
1030457595,544
1030457730,706
1030457753,828
1030457851,1046
1030457922,938
1030458101,1440
1030458136,1079
1030458514,1373
1030459063,621
1030459119,705
1030460469,1029
1030460818,941
1030460931,717
1030461323,1130
1030461526,1443
1030461527,667
1030462032,1343
1030462065,388
1030462376,559
1030463315,577
1030463398,1373
1030463541,1221
1030463670,768
1030464226,806
1030464370,552
1030464389,980
1030464934,1259
1030464940,460
1030465323,641
1030466081,1488
1030466154,518
1030466428,1209
1030467204,632
1030468707,1998
1030469611,1062
1030469714,971
1030469807,638
1030469912,818
1030470240,950
1030470340,631
1030471056,1803
1030471136,1307
1030471523,886
1030471728,722
1030472685,930
1030472782,974
1030472833,1202
1030473452,1204
1030473701,1082
1030473868,1151
1030474223,715
1030474728,589
1030475021,1150
1030475374,680
1030477026,1231
1030477181,513
1030477222,1387
1030477957,667
1030478719,714
1030479017,467
1030479084,903
1030479205,954
1030479275,628
1030479301,816
1030480368,681
1030480694,1191
1030480735,643
1030480833,1248
1030480860,749
1030481737,1028
1030482399,541
1030482801,1105
1030482807,786
1030483328,877
1030483402,1029
1030484561,1087
1030484575,731
1030485037,1270
1030485149,794
1030485487,1872
1030485715,861
1030486018,1250
1030486142,1246
1030486570,597
1030486651,760
1030486789,957
1030486943,685
1030487663,1470
1030487869,1264
1030487950,602
1030488398,646
1030488424,1499
1030488565,576
1030488651,1041
1030488673,964
1030489587,850
1030489619,1125
1030490271,1203
1030490303,1434
1030490568,1669
1030490732,769
1030490810,877
1030491222,616
1030491549,673
1030491562,873
1030491858,665
1030492083,425
1030492136,805
1030492200,1571
1030492231,666
1030493047,1754
1030493104,659
1030493202,1048
1030493334,830
1030493723,642
1030493768,582
1030494143,746
1030494421,873
1030494550,723
1030494954,1175
1030495553,540
1030495756,787
1030495864,596
1030496273,551
1030496463,947
1030497072,812
1030497112,1232
1030497206,990
1030497730,1095
1030498281,1138
1030498615,466
1030499701,833
1030499706,1377
1030499999,926
1030500009,756
1030500542,1117
1030501030,597
1030502279,816
1030502366,615
1030502504,761
1030502895,1459
1030502925,1297
1030503344,663
1030503551,816
1030503881,757
1030504196,369
1030504264,1089
1030504723,738
1030504992,445
1030506817,1248
1030507201,544
1030507256,702
1030508053,1015
1030508104,1183
1030508413,782
1030508473,628
1030508680,858
1030508715,953
1030508783,766
1030509203,964
1030509657,644
1030509658,527
1030510222,814
1030510439,1173
1030511083,823
1030511135,714
1030511245,821
1030511535,844
1030513143,739
1030513299,737
1030513481,751
1030513690,1165
1030513799,1661
1030513984,1351
1030514414,863
1030514875,823
1030515242,498
1030515408,792
1030515531,672
1030515795,1080
1030515801,1562
1030515822,749
1030515928,657
1030515960,771
1030516111,811
1030516550,522
1030516723,513
1030517141,1008
1030517482,1335
1030517674,1381
1030518212,662
1030518428,736
1030519148,1167
1030519244,431
1030519295,1665
1030519843,1175
1030520134,760
1030520519,587
1030520643,515
1030520746,542
1030521212,696
1030521527,1749
1030522180,1168
1030522190,707
1030522226,1143
1030522629,710
1030523048,578
1030523157,675
1030523447,424
1030523457,866
1030523506,671
1030523630,722
1030524026,828
1030524040,1152
1030524203,711
1030524252,544
1030524274,853
1030524420,1532
1030524648,1785
1030524985,636
1030525253,1076
1030525263,881
1030525657,1575
1030525762,1159
1030526714,753
1030527530,714
1030527916,1126
1030527980,830
1030528042,694
1030528657,816
1030528735,1214
1030528783,525
1030528916,860
1030529134,1289
1030529264,1336
1030529302,896
1030529971,651
1030531545,1225
1030531559,1085
1030531715,1444
1030531931,1078
1030532010,1129
1030532139,913
1030532385,905
1030532839,668
1030533075,969
1030533400,475
1030533549,1441
1030533652,573
1030533889,817
1030534428,857
1030534525,897
1030535358,979
1030535486,490
1030535933,1241
1030536057,679
1030536428,745
1030536797,1119
1030536888,966
1030536986,671
1030537159,1211
1030537214,828
1030537378,634
1030537580,573
1030537592,950
1030537942,942
1030538284,987
1030538664,997
1030540349,1295
1030540993,1194
1030541191,1101
1030541433,607
1030542424,436
1030542591,1066
1030543754,699
1030543812,1128
1030544120,1268
1030544611,910
1030545010,609
1030545016,722
1030545041,511
1030545805,963
1030545884,815
1030546651,732
1030546809,798
1030546983,1771
1030547108,1127
1030547614,1570
1030547991,777
1030548142,886
1030548271,615
1030548276,772
1030548370,1787
1030548373,1118
1030548404,1104
1030550037,2263
1030550210,615
1030552175,775
1030552431,953
1030552442,1804
1030553169,894
1030553373,739
1030553514,1233
1030553768,914
1030554303,650
1030554537,425
1030554837,1490
1030555521,1258
1030555676,659
1030556022,594
1030556074,654
1030556313,751
1030556360,707
1030556818,1627
1030557175,735
1030557182,867
1030557348,617
1030558650,795
1030559430,710
1030559730,1420
1030559774,1431
1030560432,1102
1030560593,576
1030560612,1381
1030560677,1542
1030560722,832
1030560769,1499
1030560779,1099
1030560928,410
1030561003,615
1030561057,870
1030561669,1190
1030561761,649
1030561964,628
1030562231,896
1030562672,687
1030562676,1418
1030562773,811
1030563131,2046
1030563187,811
1030563601,758
1030564234,509
1030564353,677
1030565003,672
1030565097,593
1030565471,796
1030566048,1221
1030566693,1263
1030566723,1136
1030566727,453
1030567804,922
1030567878,1365
1030568182,811
1030568300,1104
1030568472,1102
1030568779,605
1030568867,911
1030569476,807
1030569488,646
1030569853,991
1030570349,756
1030571111,858
1030571112,808
1030571588,1628
1030571901,1048
1030572307,1137
1030572356,639
1030572653,1271
1030572714,1073
1030572723,1101
1030572725,858
1030572769,932
1030572959,1500
1030573357,1073
1030573409,922
1030573505,1205
1030574056,546
1030574235,842
1030575731,2039
1030575792,924
1030576235,508
1030576585,1370
1030576994,658
1030577017,779
1030577372,845
1030577548,553
1030577566,1170
1030577575,937
1030577644,1074
1030577670,619
1030577917,1418
1030578480,1020
1030578554,927
1030578812,1546
1030578922,461
1030578969,1438
1030579071,746
1030579298,747
1030579618,639
1030579677,724
1030580075,1057
1030581570,775
1030581733,570
1030582054,1019
1030582777,736
1030582945,875
1030583320,512
1030583340,495
1030583703,650
1030584137,898
1030584263,938
1030585442,521
1030585856,1521
1030585939,937
1030586763,808
1030587080,1441
1030587087,738
1030587252,757
1030587751,1085
1030589344,786
1030589419,804
1030589496,1007
1030591205,994
1030591220,836
1030591255,512
1030591270,683
1030591373,1470
1030591516,1016
1030591645,708
1030591772,1023
1030591848,832
1030592989,1066
1030593061,689
1030593549,693
1030594303,478
1030594907,975
1030595270,574
1030595384,642
1030595581,607
1030596456,1031
1030596557,1168
1030596603,629
1030596708,788
1030596754,966
1030596901,1115
1030597006,690
1030597057,1382
1030598177,764
1030598197,1455
1030598220,1107
1030598580,540
1030598839,1173
1030598971,1405
1030599122,786
1030599417,561
1030599807,1328
1030600003,1262
1030600098,1155
1030600785,1096
1030600873,970
1030600900,909
1030600904,974
1030601018,616
1030601395,1140
1030601552,1079
1030601757,856
1030601929,714
1030602042,667
1030602058,1073
1030602064,785
1030602118,1481
1030602226,840
1030602496,1530
1030602619,1003
1030602768,857
1030602885,829
1030603029,588
1030603241,819
1030604289,1204
1030604688,721
1030604731,1397
1030604938,338
1030604990,1586
1030605031,536
1030605643,929
1030605749,779
1030606182,512
1030606546,916
1030607358,1256
1030608786,678
1030608968,734
1030609013,649
1030609282,894
1030609399,656
1030609947,724
1030610048,1412
1030610053,487
1030610215,538
1030610515,1160
1030611179,860
1030611528,737
1030612219,462
1030612244,936
1030613279,688
1030613455,776
1030615631,336
1030615754,1298
1030616358,589
1030616370,730
1030616544,568
1030616632,464
1030616787,620
1030617351,1109
1030617866,843
1030618921,734
1030619835,650
1030619887,1087
1030620282,991
1030620336,668
1030621036,610
1030621617,569
1030621723,772
1030622288,737
1030622937,779
1030623374,1010
1030623885,1466
1030623942,1100
1030623997,1204
1030624138,1320
1030624483,1237
1030624487,1239
1030624661,1281
1030625287,734
1030625781,504
1030626031,646
1030626317,611
1030626396,463
1030626775,704
1030628014,427
1030628532,528
1030628712,745
1030629915,1301
1030630053,1330
1030631903,805
1030632298,726
1030632362,557
1030632486,368
1030633418,661
1030633704,963
1030633740,632
1030633967,974
1030634719,738
1030634955,728
1030635255,742
1030635556,1289
1030636041,1637
1030636101,1497
1030636264,971
1030636589,617
1030637273,426
1030637817,718
1030637936,390
1030638105,563
1030638192,908
1030638225,1202
1030638478,1485
1030638511,765
1030638665,771
1030638857,706
1030639125,1096
1030639259,741
1030639437,610
1030639455,968
1030639503,783
1030639561,780
1030639790,503
1030640190,1416
1030640244,377
1030640278,1370
1030640617,664
1030640811,1263
1030641122,721
1030641129,2075
1030641516,1062
1030641774,1185
1030641985,684
1030642671,1046
1030642678,1297
1030643434,568
1030643493,788
1030644031,1078
1030644628,693
1030644634,540
1030644673,738
1030644845,1004
1030645004,888
1030645155,617
1030645467,720
1030645592,665
1030645884,662
1030646091,717
1030646131,1040
1030646249,612
1030646690,484
1030647003,1439
1030647206,598
1030647244,1076
1030647539,1168
1030647721,1363
1030648578,690
1030648732,1073
1030648845,578
1030649420,829
1030649674,878
1030649783,1106
1030649849,738
1030649928,2038
